Commodity Type,Region,ADM2_PCODE,Province,2021,2022,2023,2024,2025
Palay,REGION II (CAGAYAN VALLEY),0205000000,Nueva Vizcaya,4.733471569440605,4.393794058107926,4.43589772534686,4.449899911686782,4.942075147753162
Palay,REGION II (CAGAYAN VALLEY),0205700000,Quirino,4.65086484462748,4.334439249167877,4.555724608113419,4.133126026848327,4.561875074419847
Palay,REGION III (CENTRAL LUZON),0307700000,Aurora,4.424976986805769,4.413646941489362,4.399659614785702,4.135071320881416,4.120975646346952
Palay,REGION III (CENTRAL LUZON),0300800000,Bataan,4.344590006219641,4.268680720955188,4.203112207525665,4.222624640957248,4.097423798372433
Palay,REGION III (CENTRAL LUZON),0301400000,Bulacan,4.451961187345696,4.482339994207935,4.516299865988537,4.418368852248724,4.486920181090847
Palay,REGION III (CENTRAL LUZON),0304900000,Nueva Ecija,5.912683456219023,6.080738067735126,6.2784501069721905,6.057311755943658,6.065423310739286
Palay,REGION III (CENTRAL LUZON),0305400000,Pampanga,5.042510521647477,4.831184264869068,4.91956442831216,4.823295487502799,4.6648042359858355
Palay,REGION III (CENTRAL LUZON),0306900000,Tarlac,4.331986126323476,4.283821867207762,4.355848170836435,4.406228009695281,4.4387940371679395
Palay,REGION III (CENTRAL LUZON),0307100000,Zambales,4.419978267707529,4.144921226311767,4.165575051964335,4.524985978135732,4.390990209754322
Palay,REGION IV-A (CALABARZON),0401000000,Batangas,2.7806407720410404,2.9175948709410497,3.283160283119704,2.825372171439345,3.1856870001193744
Palay,REGION IV-A (CALABARZON),0402100000,Cavite,3.7031458960700583,3.7529896967218015,3.847759956259609,3.444098694043565,3.7517039159727688
Palay,REGION IV-A (CALABARZON),0403400000,Laguna,4.238015369430344,4.380333219645293,4.769416521958895,3.9274169884341745,4.3262305599524495
Palay,REGION IV-A (CALABARZON),0405600000,Quezon,3.6205341225130145,3.554286096716829,3.762323263895273,3.277588715221094,3.277579788392041
Palay,REGION IV-A (CALABARZON),0405800000,Rizal,4.005190852746313,4.012822263957657,3.7729279640622493,3.651255839158061,3.5713111198738168
Palay,MIMAROPA REGION,1704000000,Marinduque,3.108757774415868,3.248490270248923,3.2077407740774078,3.2499508357915436,3.410250269629352
Palay,MIMAROPA REGION,1705100000,Occidental Mindoro,4.268350331823588,4.23262049072902,4.345713522732004,4.077305326708742,4.330157205380002
Palay,MIMAROPA REGION,1705200000,Oriental Mindoro,3.863040130703608,3.7256845233525198,3.6078188417186015,3.459633526868501,3.49203527258714
Palay,MIMAROPA REGION,1705300000,Palawan,3.856024329659328,3.90031732032614,3.932618763834497,3.9212966467076216,3.9669855132216965
Palay,MIMAROPA REGION,1705900000,Romblon,3.6280150257018584,3.68359381693356,3.580463759801109,3.446003588001243,3.691771416499419
Palay,MIMAROPA REGION,1731500000,Puerto Princesa City,0,0,0,0,0
Palay,REGION V (BICOL REGION),0500500000,Albay,4.186471015978968,4.188063238179866,4.3099955538264885,3.8160161582914105,4.01956116424568
Palay,REGION V (BICOL REGION),0501600000,Camarines Norte,4.879479293416692,4.581365741706655,4.502559714202634,4.21774847287559,4.3115605835450825
Palay,REGION V (BICOL REGION),0501700000,Camarines Sur,3.94440787954367,3.781453867660764,3.7230191474218395,3.593228678001785,3.5987081238694656
Palay,REGION V (BICOL REGION),0502000000,Catanduanes,2.781066341802331,3.0761846544517613,2.4472298707979063,3.2692173559470468,3.6436062340161186
Palay,REGION V (BICOL REGION),0504100000,Masbate,2.8301750380517503,2.9253070302678656,2.9727544451256898,2.840587734772232,3.0541388638412985
Palay,REGION V (BICOL REGION),0506200000,Sorsogon,4.387355251672971,4.3130914215756055,4.313570457749166,4.127433387070836,3.447217832432504
Palay,REGION VI (WESTERN VISAYAS),0600400000,Aklan,3.0930737074346095,2.905258076510085,2.4475270862148455,2.810141194222893,2.5256212569697802
Palay,REGION VI (WESTERN VISAYAS),0600600000,Antique,3.664850861901995,3.7081638140361264,3.6990953690626625,3.4391613872497557,3.426087082927163
Palay,REGION VI (WESTERN VISAYAS),0601900000,Capiz,3.1970009912288737,3.160315096675365,3.0740905071175226,3.164849950119103,3.255568465083045
Palay,REGION VI (WESTERN VISAYAS),0607900000,Guimaras,3.105293163735874,3.018366002688614,2.8081123244929795,2.8192326088111814,2.7193548387096773
Palay,REGION VI (WESTERN VISAYAS),0603000000,Iloilo,3.476876373363906,3.4145655496253204,3.424493970562726,3.25474614559435,3.1485301511786523
Palay,REGION VI (WESTERN VISAYAS),1804500000,Negros Occidental,3.8070545626328633,3.628059588614825,3.778754237024598,0,0
Palay,NEGROS ISLAND REGION,1804500000,Negros Occidental,0,0,0,3.6752997706972668,3.252261353813673
Palay,NEGROS ISLAND REGION,1804600000,Negros Oriental,0,0,0,2.892182049493167,3.3315562307931357
Palay,NEGROS ISLAND REGION,1806100000,Siquijor,0,0,0,3.5750793650793655,4.139916317991632
Palay,NEGROS ISLAND REGION,1830200000,Bacolod City,0,0,0,0,0
Palay,REGION VII (CENTRAL VISAYAS),0701200000,Bohol,3.1010646914162017,2.732582256924362,3.0268165001849794,3.232848409748038,3.2750074312936808
Palay,REGION VII (CENTRAL VISAYAS),0702200000,Cebu,3.2366675510745555,2.924622448578283,2.908300338000966,2.7492205638474294,3.1081208572043098
Palay,REGION VII (CENTRAL VISAYAS),1804600000,Negros Oriental,2.763348260420255,2.576877461409624,2.9138387681960976,0,0
Palay,REGION VII (CENTRAL VISAYAS),1806100000,Siquijor,4.175697865353038,4.281893383482675,3.489217638691323,0,0
Palay,REGION VIII (EASTERN VISAYAS),0807800000,Biliran,4.329848682069639,4.32075437587312,4.249323691346865,4.240620103900388,4.0899475449307765
Palay,REGION VIII (EASTERN VISAYAS),0802600000,Eastern Samar,2.5614770896957033,2.4453661977939882,2.403928856206255,2.5168706761745026,2.647422467263956
Palay,REGION VIII (EASTERN VISAYAS),0803700000,Leyte,4.072658719179133,4.0635923120089785,4.1384241652942055,4.17474320385123,4.064205644383627
Palay,REGION VIII (EASTERN VISAYAS),0804800000,Northern Samar,2.699814217268016,2.674181172087086,2.6633487557420934,2.6197057205720573,2.6159350488509703
Palay,REGION VIII (EASTERN VISAYAS),0806000000,Samar,2.8114462017733044,2.7546627174725153,2.8718557472770145,3.1889906202813827,3.185787876506174
Palay,REGION VIII (EASTERN VISAYAS),0806400000,Southern Leyte,4.144362797753681,3.8890619034616174,3.8835957726221,3.9991885312415474,3.8154529708562395
Palay,REGION IX (ZAMBOANGA PENINSULA),1906600000,Sulu,0,0,0,0,0
Palay,REGION IX (ZAMBOANGA PENINSULA),0907200000,Zamboanga del Norte,3.365706319440647,3.333392630670563,3.3167623537742603,3.3917007924862457,3.6860934745801606
Palay,REGION IX (ZAMBOANGA PENINSULA),0907300000,Zamboanga del Sur,4.464710217536523,4.3275452001460035,4.511934941884596,4.506704177333187,4.6914523141739775
Palay,REGION IX (ZAMBOANGA PENINSULA),0908300000,Zamboanga Sibugay,4.088042386041838,3.960652382614767,3.9446969144671016,3.8556243047716983,4.08653065312576
Palay,REGION IX (ZAMBOANGA PENINSULA),0907400000,Zamboanga City,0,0,0,0,4.330928619016535
Palay,REGION X (NORTHERN MINDANAO),1001300000,Bukidnon,4.953249409991472,4.835813428773549,4.936867929567523,4.8474806208860635,4.893970420505343
Palay,REGION X (NORTHERN MINDANAO),1001800000,Camiguin,3.608304498269896,3.633162966066192,3.7808736349453977,3.803545706371191,3.9965996343692867
Palay,REGION X (NORTHERN MINDANAO),1003500000,Lanao del Norte,4.733921810803317,4.677765274454526,4.610051158454787,4.30945784996333,4.5328827040479025
Palay,REGION X (NORTHERN MINDANAO),1004200000,Misamis Occidental,4.326221760581666,4.247223922103783,4.148032247798875,4.079389067524115,4.28528921172989
Palay,REGION X (NORTHERN MINDANAO),1004300000,Misamis Oriental,3.7928669807901416,3.9079574397433947,4.1175685234305925,4.096326645415338,4.132515550143133
Palay,REGION XI (DAVAO REGION),1108200000,Davao de Oro (Compostela Valley),4.381876713202014,4.263594899771632,4.418746246958061,4.258367159089194,4.474985758716648
Palay,REGION XI (DAVAO REGION),1102300000,Davao del Norte,4.3474022200267335,4.243548288601875,4.385322990257475,4.200842610057977,4.379397214140865
Palay,REGION XI (DAVAO REGION),1102400000,Davao del Sur,4.771136787564767,4.788506689975123,4.841472661077525,5.159202031996564,5.477953638571238
Palay,REGION XI (DAVAO REGION),1108600000,Davao Occidental,2.8812722850598598,2.9137126694339344,2.9072609546023305,2.9649518072289154,2.945837922116491
Palay,REGION XI (DAVAO REGION),1102500000,Davao Oriental,4.538905482041588,4.579019769881127,4.588025316455696,4.592842927320821,4.6028703645007925
Palay,REGION XI (DAVAO REGION),1130700000,City of Davao,0,0,0,0,4.694317740077532
Palay,REGION XII (SOCCSKSARGEN),1204700000,Cotabato (North Cotabato),3.8289564193888626,3.8689279251311794,3.858914165048769,3.831517349508259,3.739975391992933
Palay,REGION XII (SOCCSKSARGEN),1208000000,Sarangani,3.3635070126702353,3.1961369952906664,3.23729236334845,3.3047595596729935,3.3559965326158006
Palay,REGION XII (SOCCSKSARGEN),1206300000,South Cotabato,3.6760238167795776,3.5724621054012475,3.5726771653543308,3.575681513046524,3.4370137316363065
Palay,REGION XII (SOCCSKSARGEN),1206500000,Sultan Kudarat,3.5773880401013876,3.5033086149715027,3.6956646989374264,3.53477059757519,3.4893613126996184
Palay,REGION XIII (CARAGA),1600200000,Agusan del Norte,3.1750294579732916,3.3139570234533684,3.407389554935129,3.4378238235776353,3.4820338427500306
Palay,REGION XIII (CARAGA),1600300000,Agusan del Sur,3.190382277790181,3.3701436909616334,3.391044264304105,3.4767562995280916,3.4397430473258095
Palay,REGION XIII (CARAGA),1608500000,Dinagat Islands,2.2182928521859817,2.2234783571926577,2.019141671984684,2.4710589060308554,2.510374503154287
Palay,REGION XIII (CARAGA),1606700000,Surigao del Norte,3.3628101518574955,3.155072594319627,3.5847497515820304,3.630248463381602,3.548612212529738
Palay,REGION XIII (CARAGA),1606800000,Surigao del Sur,3.0217713713713716,3.0566932308523103,3.0601764105554747,3.534328462560302,3.244706866905812
Palay,REGION XIII (CARAGA),1630400000,Butuan City,0,0,0,0,0
Palay,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)d/,1900700000,Basilan,2.2218757165787664,2.4833577987915203,2.253205128205128,2.3964007782101167,2.8470588235294114
Palay,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)d/,1903600000,Lanao del Sur,2.8569334149422443,2.9033876856315044,2.949068816605276,2.9598193049200257,2.9694841055203587
Palay,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)d/,1908700000,Maguindanao del Norte,0,0,0,3.7686359917526073,3.9204833405533632
Palay,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)d/,1908800000,Maguindanao del Sur,3.929386438536637,3.661166771528029,3.7934905567338078,3.8670691661290983,4.020361352497766
Palay,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)d/,1906600000,Sulu,1.7135183527305282,1.7149185667752445,1.7013888888888888,1.7058823529411764,1.7142857142857142
Palay,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)d/,1907000000,Tawi-tawi,2.297872340425532,2.397163120567376,2.097560975609756,1.913533834586466,2.0709290953545234
