Commodity Type,ADM2_PCODE,Province,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1
Overall Palay Production,0506200000,Sorsogon,73917.0,76876.4,76055.26,75433.45,72509.18,72752.16,75486.08,50785.16,54312.76,49518.82,54595.64
Overall Palay Production,0600400000,Aklan,39503.0,67044.11,51420.61,60160.0,34205.73,50733.25,30003.0,48214.47,34209.0,39170.4,36053.42
Overall Palay Production,0600600000,Antique,86760.0,215986.0,85896.0,227165.73,79403.1,169416.55,69364.34,120635.57,97338.8,102994.79,85146.21
Overall Palay Production,0601900000,Capiz,187285.28,196524.28,171814.73,183034.93,179569.85,143710.73,159543.75,151352.12,157629.07,164044.86,165713.03
Overall Palay Production,0603000000,Iloilo,383363.0,635626.02,369403.7,647184.17,381914.15,684151.38,362759.0,468574.77,369546.8,468305.41,257686.05
Overall Palay Production,0607900000,Guimaras,15096.0,46180.75,15967.19,49011.65,14158.0,39842.0,10186.0,42863.5,10368.0,42150.9,9435.0
Overall Palay Production,0701200000,Bohol,109702.0,100882.0,74268.0,95818.85,108465.0,104253.61,111391.0,123410.78,138270.42,97616.87,127962.15
Overall Palay Production,0702200000,Cebu,6228.0,5971.0,4957.83,6940.47,5664.58,6381.6,4277.88,5668.8,6256.56,6460.13,4251.8
Overall Palay Production,0802600000,Eastern Samar,26607.58,26636.0,30439.03,24813.09,30426.29,23840.0,34000.72,22782.5,38387.85,19233.3,37359.5
Overall Palay Production,0803700000,Leyte,216685.95,215623.8,201613.0,232866.29,210991.03,231257.52,200768.39,238903.04,208550.15,233989.01,205981.0
Overall Palay Production,0804800000,Northern Samar,53833.0,29000.0,52335.82,28607.82,52181.27,28409.0,51535.0,24667.0,51453.0,24587.0,50933.0
Overall Palay Production,0806000000,Samar (Western Samar),84923.2,79327.1,77563.61,77287.0,79453.14,74001.6,73565.3,71147.14,62829.48,65793.01,47940.57
Overall Palay Production,0806400000,Southern Leyte,46522.0,31992.0,31231.0,31008.73,32103.58,29999.0,32403.0,26737.0,25876.4,24789.0,24983.0
Overall Palay Production,0807800000,Biliran,25629.5,27593.0,26095.26,26484.0,25702.02,26008.0,25508.0,25918.0,25270.0,22292.0,18100.0
Overall Palay Production,0906600000,Sulu,0.0,1914.0,0.0,1052.96,0.0,490.0,29.0,0.0,36.0,0.0,0.0
Overall Palay Production,0907200000,Zamboanga del Norte,43598.96,75810.04,43435.14,71055.83,42161.32,68753.17,38681.07,67415.73,57798.56,71499.02,55219.73
Overall Palay Production,0907300000,Zamboanga del Sur,176242.98,192695.66,151322.99,204357.95,200733.1,213117.5,191116.0,220355.25,197528.89,221519.7,205648.45
Overall Palay Production,0907400000,Zamboanga City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5165.76,14141.13,12169.12
Overall Palay Production,0908300000,Zamboanga Sibugay,65011.24,113995.96,58228.77,123295.85,66024.21,113075.01,57110.8,107565.95,68354.07,116881.54,68321.97
Overall Palay Production,1001300000,Bukidnon,207162.79,292352.6,211008.25,301405.76,213280.08,304291.28,201074.04,312962.5,210239.29,310668.07,210753.35
Overall Palay Production,1001800000,Camiguin,977.5,1108.1,1166.01,1002.08,1296.6,1126.94,1220.73,838.89,1084.76,1101.38,993.0
Overall Palay Production,1003500000,Lanao del Norte,78420.4,109388.48,75445.36,122007.79,77585.81,125168.85,74276.72,125741.25,90297.6,122866.15,99875.79
Overall Palay Production,1004200000,Misamis Occidental,38740.4,44561.0,36864.32,43713.64,35899.25,42307.75,34505.7,41615.7,37834.6,41807.5,35555.0
Overall Palay Production,1004300000,Misamis Oriental,9925.54,11003.5,10308.27,11817.1,10860.3,12424.55,9676.47,12169.24,7488.06,12058.16,8984.18
Overall Palay Production,1102300000,Davao del Norte,59648.69,75001.67,64706.67,74273.78,71947.12,71151.1,65505.56,78296.54,72623.04,80512.7,74216.8
Overall Palay Production,1102400000,Davao del Sur,66132.0,71992.41,64724.92,77714.0,68456.55,76492.3,71430.3,82330.43,71667.82,73810.14,69556.29
Overall Palay Production,1102500000,Davao Oriental,36533.78,35498.65,37657.68,34374.88,37974.29,34516.51,38127.02,34798.14,38019.84,34590.44,35559.14
Overall Palay Production,1108200000,Davao de Oro (Compostela Valley),59505.0,77972.0,56686.32,77736.3,59967.55,79846.0,52487.0,82972.0,57809.7,78878.74,61299.0
Overall Palay Production,1108600000,Davao Occidental,1315.02,1125.37,1324.02,1055.58,1193.57,1199.6,1234.31,1226.6,1396.15,984.47,1354.63
Overall Palay Production,1130700000,Davao City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.3,9217.52,7534.83
Overall Palay Production,1204700000,Cotabato (North Cotabato),202983.0,297990.0,181943.18,329030.0,194698.0,304194.0,187020.0,296847.0,189647.0,284537.0,209456.0
Overall Palay Production,1206300000,South Cotabato,124952.0,188679.0,124853.0,174701.52,131812.0,178539.32,111200.0,195075.0,127786.0,180331.97,133904.0
Overall Palay Production,1206500000,Sultan Kudarat,147369.24,275012.0,149975.0,244031.61,152261.0,254668.63,139700.0,245438.0,149223.0,232063.0,148132.0
Overall Palay Production,1208000000,Sarangani,13339.97,27862.89,13217.68,26525.9,12878.98,27353.96,8758.01,28687.13,12699.37,28222.41,11022.98
Overall Palay Production,1400100000,Abra,20069.0,70365.39,20011.0,56910.0,19949.0,54465.98,17018.5,51846.1,19593.5,53734.1,19550.97
Overall Palay Production,1401100000,Benguet,9016.0,14651.0,9524.77,13886.0,9381.15,12143.0,7573.0,10830.9,8232.0,10928.25,7817.91
Overall Palay Production,1402700000,Ifugao,23287.1,18615.36,14198.88,18735.21,14440.63,19761.08,12369.55,15967.7,17728.15,14381.22,14172.75
Overall Palay Production,1403200000,Kalinga,53344.75,69614.59,54113.26,60691.5,52367.06,60472.92,41094.84,60215.0,58342.0,80211.96,57413.58
Overall Palay Production,1404400000,Mountain Province,2573.56,13127.68,2543.29,13073.69,2465.43,10293.13,2461.16,10229.31,2504.93,10481.26,2475.71
Overall Palay Production,1408100000,Apayao,39738.92,42730.0,37574.94,36804.92,42875.35,32854.93,41108.29,28685.76,33664.15,29448.26,36865.31
Overall Palay Production,1600200000,Agusan del Norte,30040.0,34629.0,37426.0,37787.9,40085.0,42905.38,40558.0,43311.15,41324.0,43662.0,18606.0
Overall Palay Production,1600300000,Agusan del Sur,153829.0,103386.0,151953.51,143099.2,157179.0,144430.65,160741.4,151638.2,160113.96,150457.0,165621.0
Overall Palay Production,1606700000,Surigao del Norte,44243.74,19753.9,39666.85,19875.68,47811.0,20733.0,48709.0,20984.51,46698.0,20424.0,44169.52
Overall Palay Production,1606800000,Surigao del Sur,50600.76,24867.98,55925.17,27622.02,55872.0,28087.0,68840.0,32263.0,60871.0,32802.0,65773.0
Overall Palay Production,1608500000,Dinagat Islands,3699.0,2694.12,3532.2,3292.5,3098.0,3229.99,3557.5,3489.96,4120.36,3452.26,4095.72
Overall Palay Production,1630400000,Butuan City,,,,,,,,,,,22826.96
Overall Palay Production,1704000000,Marinduque,8953.0,9541.0,8537.86,10381.0,9683.0,8136.0,8139.0,8387.0,10828.43,9534.72,10454.63
Overall Palay Production,1705100000,Occidental Mindoro,113148.0,253803.7,104774.22,257645.01,108118.7,219627.8,78737.47,225547.78,127930.62,318333.0,135810.7
Overall Palay Production,1705200000,Oriental Mindoro,195950.0,198914.51,198128.26,180376.4,175353.52,190095.16,165102.06,183730.1,185739.17,172376.59,176281.51
Overall Palay Production,1705300000,Palawan,164637.0,243635.0,161210.0,272185.46,171660.9,290264.5,175803.59,278035.52,180006.6,274521.0,199427.71
Overall Palay Production,1705900000,Romblon,17662.0,19039.0,18700.49,19995.0,17219.0,20225.49,13270.19,21113.0,15431.0,19519.0,15503.0
Overall Palay Production,1731500000,Puerto Princesa City,,,,,,,,,,,4691.48
Overall Palay Production,1804500000,Negros Occidental,106593.0,376941.0,86405.0,374130.0,107246.0,378807.6,99099.0,328772.6,119924.0,305234.37,112859.0
Overall Palay Production,1804600000,Negros Oriental,24267.0,39909.0,17518.42,39407.38,23098.83,42756.84,23783.2,46690.6,34974.4,61510.8,31296.05
Overall Palay Production,1806100000,Siquijor,1575.0,968.0,1811.0,1672.62,1004.64,1448.28,634.73,716.65,1024.68,954.2,871.88
Overall Palay Production,1830200000,Bacolod City,,,,,,,,,,,959.43
Overall Palay Production,1900700000,Basilan,345.48,139.0,424.45,303.0,400.0,303.0,270.05,469.0,487.6,553.0,331.0
Overall Palay Production,1903600000,Lanao del Sur,73818.38,145562.68,76078.56,147386.48,76728.59,150369.92,76725.74,151188.19,76970.31,151689.32,77166.37
Overall Palay Production,1907000000,Tawi-Tawi,0.0,324.0,0.0,338.0,0.0,516.0,0.0,509.0,0.0,847.01,0.0
Overall Palay Production,1908700000,Maguindanao del Norte,,,,,,,122535.45,143756.03,128817.0,148204.0,130103.0
Overall Palay Production,1908800000,Maguindanao del Sur,326470.17,296379.9,304662.55,295631.58,306116.08,315479.83,180458.0,179943.72,188802.19,185886.0,191938.0
