Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2
Overall Palay Production,0802600000,Eastern Samar,8425.21,4076.0,4319.07,3966.0,8208.0,6103.55,4319.07,3964.0,8207.0,6086.0,4319.0,3962.0,8206.04,6086.0,4319.0,3950.0,8206.0,6089.0,4180.0,3290.0,6253.0,7355.0
Overall Palay Production,0803700000,Leyte,33073.0,19799.0,21674.27,31603.0,31607.0,19788.0,21657.0,33868.0,31541.0,19798.0,21663.0,33862.0,31533.0,16214.0,23694.0,33876.0,31505.0,19956.0,23698.0,33728.0,28484.0,21677.0
Overall Palay Production,0804800000,Northern Samar,15155.0,5840.0,7400.0,2286.0,15723.0,5013.0,7138.0,2394.57,15730.0,5015.0,7127.0,2387.0,15167.0,5018.0,6511.0,2392.0,15189.0,5014.0,6475.0,2390.0,15123.0,5003.0
Overall Palay Production,0806000000,Samar (Western Samar),22691.0,10075.0,8152.0,17504.0,21568.0,9148.0,8072.0,17426.0,20987.0,9148.0,8072.0,15227.0,17177.0,7478.93,7580.83,13142.0,12194.0,7682.63,7898.6,12598.6,6965.41,8649.98
Overall Palay Production,0806400000,Southern Leyte,2888.0,7904.0,1697.77,6455.0,1570.0,6461.0,1506.79,6466.0,2298.0,5529.0,1799.0,6365.0,2216.0,5540.0,1551.0,5481.0,2140.0,4536.0,1264.0,5339.0,1955.0,4423.0
Overall Palay Production,0807800000,Biliran,1290.0,4608.0,1956.0,4438.0,1538.0,4480.0,1709.0,4442.0,1536.0,4494.0,1709.0,4430.0,1525.0,4467.0,1702.0,4433.0,1531.0,4465.0,1287.0,4346.0,1004.0,4021.0
Overall Palay Production,0906600000,Sulu,0.0,0.0,530.0,587.0,0.0,0.0,310.0,304.0,0.0,0.0,0.0,288.0,17.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
Overall Palay Production,0907200000,Zamboanga del Norte,10984.0,3182.41,6379.68,14932.05,10807.0,3115.94,6468.0,13955.74,10800.69,2295.49,6096.02,14248.39,10833.25,1817.06,3823.0,14807.99,11619.0,4677.0,3043.88,15737.25,12004.0,3000.04
Overall Palay Production,0907300000,Zamboanga del Sur,26480.0,12598.19,28702.0,14854.19,21035.65,12946.0,31475.05,16733.31,28084.83,16345.82,33017.0,14275.88,24833.78,18397.63,33306.63,14764.0,24738.91,16421.92,33284.0,14876.89,25583.43,16738.57
Overall Palay Production,0907400000,Zamboanga City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.81,1378.1,2040.0,1901.32,1077.0
Overall Palay Production,0908300000,Zamboanga Sibugay,10554.0,4560.0,11639.0,17035.0,9800.0,4396.5,12481.5,19154.0,12049.55,4181.9,12450.0,16721.08,10808.57,3690.12,10576.41,17635.69,11891.39,4296.35,12113.0,17027.59,12151.67,3688.22
Overall Palay Production,1001300000,Bukidnon,30429.0,15128.0,28697.0,26592.0,31156.32,16259.0,29940.0,28607.0,31204.0,15888.0,29450.0,28296.0,31646.0,15391.0,28150.0,30855.0,32371.0,14905.0,29392.6,29770.0,32067.55,15394.95
Overall Palay Production,1001800000,Camiguin,74.0,216.0,55.0,233.0,56.75,257.0,72.0,211.0,55.0,269.0,88.0,229.0,28.0,256.5,21.0,236.0,60.0,211.0,87.0,189.0,47.0,225.0
Overall Palay Production,1003500000,Lanao del Norte,6951.0,8853.0,14300.0,9569.0,7248.0,8537.0,15969.0,10457.0,7836.0,8770.0,15520.0,11855.0,8063.64,10015.08,14875.0,13460.0,8064.0,11730.0,15494.09,11738.0,5716.95,16055.28
Overall Palay Production,1004200000,Misamis Occidental,3929.0,5243.0,5403.0,4680.0,3643.0,5298.0,5398.0,4632.91,3610.0,5263.0,5363.0,4618.0,3585.0,5210.0,5140.0,4725.0,3565.0,5220.0,5205.0,4595.0,3443.0,4688.0
Overall Palay Production,1004300000,Misamis Oriental,1257.0,1316.0,1466.0,1479.0,1340.0,1343.62,1434.0,1544.0,1353.0,1351.0,1410.0,1541.0,1191.0,1193.0,1410.0,1539.0,456.41,1338.0,1406.0,1529.45,1026.7,1119.6
Overall Palay Production,1102300000,Davao del Norte,7031.5,7651.0,9253.1,7037.0,8263.0,7831.0,9393.0,7264.0,8288.35,7908.09,9295.73,7139.0,7199.0,9004.87,10287.3,7740.56,8202.23,8920.2,10643.89,7201.0,8050.0,8848.89
Overall Palay Production,1102400000,Davao del Sur,11584.0,2558.0,8584.0,6224.0,11436.0,2649.0,9685.0,5976.0,12296.0,2240.0,9557.0,5846.0,12423.0,2140.0,10529.18,4711.02,12047.0,1367.0,9727.0,3415.99,10770.0,2645.5
Overall Palay Production,1102500000,Davao Oriental,3369.0,5005.0,2673.0,4823.0,3356.0,5076.0,2667.0,4632.0,3376.0,5129.0,2645.0,4650.0,3475.0,5112.0,2541.0,4750.0,3520.0,5027.0,2585.0,4643.0,3420.0,4806.0
Overall Palay Production,1108200000,Davao de Oro (Compostela Valley),7021.0,7079.0,8453.0,8821.0,7687.0,6394.0,8688.0,8759.0,7839.0,6240.0,8667.0,8895.0,6297.08,7068.0,8947.0,9498.0,6657.0,6997.0,9133.0,7758.0,6363.0,7023.0
Overall Palay Production,1108600000,Davao Occidental,114.98,258.0,199.0,275.0,199.0,231.0,184.69,202.0,170.16,201.57,223.44,228.0,185.0,196.0,208.0,241.0,177.0,242.0,215.0,174.13,182.25,228.83
Overall Palay Production,1130700000,Davao City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.99,1192.0,784.0,955.0,770.0
Overall Palay Production,1204700000,Cotabato (North Cotabato),45426.0,7787.0,37694.0,39931.0,42717.0,11007.0,37969.0,40378.0,41917.0,10908.0,37049.0,39409.0,41764.0,8045.0,35771.0,40706.0,41039.0,10359.0,36042.0,39348.0,41251.0,10128.0
Overall Palay Production,1206300000,South Cotabato,27872.0,9604.0,29218.0,18624.0,27395.0,9299.0,28596.0,18561.0,28358.0,8849.0,29107.0,20554.0,28360.0,6442.0,30114.0,20739.0,29036.0,8255.0,30468.0,21888.0,28963.0,8525.0
Overall Palay Production,1206500000,Sultan Kudarat,41331.0,4444.0,39086.73,33208.0,41036.0,5934.0,33178.0,32319.0,37772.0,7893.0,32456.0,31989.0,37943.0,6890.0,33280.0,30844.0,38846.0,7028.0,31370.0,32027.0,38376.0,6363.0
Overall Palay Production,1208000000,Sarangani,2019.0,1970.97,4130.0,4130.0,2177.22,2006.66,4203.0,4048.0,2203.0,1929.98,4224.98,4070.0,1666.98,1355.03,4201.68,4106.98,2677.69,1344.19,4319.76,3851.99,2682.99,1162.0
Overall Palay Production,1400100000,Abra,1851.0,2799.27,2747.14,15986.0,1850.9,2799.0,2747.0,14398.65,1851.0,2799.0,2747.0,14398.99,1892.93,2799.0,2747.0,14399.0,1893.0,2799.0,2747.0,14399.0,1893.0,2799.0
Overall Palay Production,1401100000,Benguet,1621.0,1101.0,1621.0,2499.0,1621.0,1101.32,1621.0,2499.0,1621.0,1101.0,1615.18,2480.0,1621.0,1101.0,1615.18,2404.18,1621.0,1101.0,1615.0,2403.0,1621.0,1101.0
Overall Palay Production,1402700000,Ifugao,3910.0,2802.73,2887.6,3138.0,2119.0,2749.0,3808.6,3330.71,2119.0,2749.26,3908.61,3331.0,2080.0,2749.0,3198.44,3084.78,2270.0,2749.3,2306.0,2254.2,1983.0,2749.0
Overall Palay Production,1403200000,Kalinga,987.0,10854.81,4184.0,12372.0,987.0,10850.49,3072.0,13447.0,972.0,10850.0,3072.0,13382.0,972.0,10648.0,3123.0,13772.0,992.0,10875.0,3123.0,13762.0,992.0,10875.0
Overall Palay Production,1404400000,Mountain Province,120.0,675.0,2949.0,1421.0,120.0,675.0,2947.99,1438.54,120.0,675.0,2195.98,1439.0,119.78,675.0,2148.92,1486.0,119.78,675.0,2149.0,1486.0,111.28,675.0
Overall Palay Production,1408100000,Apayao,688.0,10104.0,3364.0,10873.2,674.42,10123.0,3125.43,9462.0,701.38,10130.64,2889.0,9084.98,677.34,9902.25,2981.0,7312.19,698.0,8305.0,3068.96,6392.0,696.96,8518.15
Overall Palay Production,1600200000,Agusan del Norte,1138.0,8126.0,1340.0,9764.0,1984.0,9515.0,6543.1,4654.0,6034.0,5997.0,7627.0,4698.0,6052.0,6004.0,7641.0,4699.0,6053.0,6009.0,7642.0,4703.0,2589.0,2815.0
Overall Palay Production,1600300000,Agusan del Sur,434.0,45146.0,2547.0,32495.0,382.0,45671.0,2995.0,38501.0,442.0,46626.0,2143.0,39732.0,468.0,46629.0,2193.0,40558.0,451.0,46627.0,2196.0,41015.0,472.0,46672.0
Overall Palay Production,1606700000,Surigao del Norte,3102.0,10015.0,1098.0,4816.0,2927.0,10072.0,1156.0,4717.0,2976.0,10198.0,1188.0,4759.0,3025.0,10223.0,1191.0,4759.0,3025.0,9822.0,1241.0,4827.0,3077.0,9717.0
Overall Palay Production,1606800000,Surigao del Sur,3278.0,13793.0,3356.0,4548.0,3581.0,15487.63,3660.0,4603.91,3635.0,15629.0,4000.0,4172.0,4212.0,15759.0,4110.0,4525.0,4425.0,14752.0,5130.0,4562.48,4759.0,14914.0
Overall Palay Production,1608500000,Dinagat Islands,394.0,1235.0,694.0,559.0,374.0,1293.0,800.0,602.38,411.0,1005.0,653.0,1065.0,438.0,1054.0,692.0,668.0,612.0,1034.0,611.53,759.0,553.0,1070.0
Overall Palay Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,3469.0,3195.0
Overall Palay Production,1704000000,Marinduque,2686.0,309.0,1023.0,1931.0,2012.0,602.89,1230.0,1979.0,2035.0,853.0,1073.0,1594.0,2067.0,461.0,702.0,1855.0,2322.0,899.0,1008.0,1742.16,2349.0,884.18
Overall Palay Production,1705100000,Occidental Mindoro,10704.0,13631.0,2925.0,58710.38,11197.0,12051.0,3139.26,59238.0,10964.34,12012.79,2973.21,49468.0,7179.8,11613.49,3596.02,52239.7,9849.64,17509.25,11326.97,64373.6,13145.0,21730.38
Overall Palay Production,1705200000,Oriental Mindoro,21426.0,28725.0,5923.7,46141.3,22254.0,27142.15,6190.73,46006.44,20408.02,27172.9,6157.56,47555.04,20331.92,26345.3,6313.0,47839.0,20738.0,30375.0,6260.35,45178.81,20615.0,30051.0
Overall Palay Production,1705300000,Palawan,29727.0,13052.0,21862.0,41238.0,28007.0,13717.0,22659.0,46735.0,29398.0,14737.0,24963.0,48362.0,31715.0,13675.0,21655.0,48692.0,32259.0,13668.0,21178.58,47472.0,35090.2,13836.0
Overall Palay Production,1705900000,Romblon,4801.0,110.0,951.0,4254.0,4871.0,243.82,772.0,4618.0,4294.0,440.0,622.0,5102.0,3796.0,360.7,502.0,5319.0,3830.0,359.0,679.0,4599.0,3772.0,694.0
Overall Palay Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,508.8,567.01
Overall Palay Production,1804500000,Negros Occidental,21725.0,8335.0,50830.0,46120.0,20717.0,9345.0,51067.0,45808.0,20790.0,9899.0,51695.0,46244.0,20913.0,9378.15,32619.0,53508.0,21115.0,13408.0,45712.0,50492.0,21338.27,11172.0
Overall Palay Production,1804600000,Negros Oriental,4856.0,3520.0,3770.0,11078.0,4213.0,2968.0,3845.0,11065.0,4730.0,3245.0,3951.0,10675.0,5820.0,3169.0,3779.0,11599.0,5595.0,4812.0,6266.0,12288.0,5058.17,4433.0
Overall Palay Production,1806100000,Siquijor,146.0,180.0,193.0,90.0,187.0,194.0,146.57,286.0,100.0,177.0,149.0,277.0,36.0,162.0,10.0,170.0,11.0,219.0,12.0,236.0,24.0,193.0
Overall Palay Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,112.73,189.37
Overall Palay Production,1900700000,Basilan,131.67,12.38,43.0,31.0,129.0,58.93,93.0,12.0,136.0,59.0,86.0,31.0,101.4,40.0,87.0,80.0,111.5,58.0,105.0,91.0,74.0,44.0
Overall Palay Production,1903600000,Lanao del Sur,14470.0,13789.0,24528.0,24002.0,14655.0,13787.0,24528.0,23997.0,14649.5,13833.4,24528.45,23995.5,14648.5,13830.2,24528.45,23995.5,14648.5,13830.2,24528.45,23996.0,14650.0,13830.2
Overall Palay Production,1907000000,Tawi-Tawi,0.0,0.0,127.0,14.0,0.0,0.0,131.0,10.0,0.0,0.0,232.0,14.0,0.0,0.0,232.0,34.0,0.0,0.0,358.0,51.0,0.0,0.0
Overall Palay Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,23568.31,10711.8,21215.0,15164.8,23568.31,10711.8,21215.0,15164.8,23568.31,10711.8
Overall Palay Production,1908800000,Maguindanao del Sur,59210.15,17070.0,48531.0,33699.62,59209.0,23907.9,47146.0,33699.62,59209.0,23804.0,47146.0,33699.56,35639.69,13092.2,25931.0,18534.75,35639.69,13092.2,25931.0,18534.75,35639.69,13092.2
