Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2
Overall Palay Production,0305400000,Pampanga,146117.99,88096.92,71409.75,171349.94,164779.19,85963.6,68824.65,154772.0,173325.0,81600.18,69303.1,139298.0,146165.56,63950.26,61591.0,149879.93,152862.9,71298.11,66412.24,128335.5,164668.68,75599.64
Overall Palay Production,0306900000,Tarlac,175117.0,79846.0,66336.81,283831.0,171999.0,75052.0,69542.56,282983.0,169824.0,76248.0,69616.99,292979.81,172089.0,72980.0,70465.0,304365.0,180269.0,74138.45,73400.0,295115.15,182346.15,77661.28
Overall Palay Production,0307100000,Zambales,28547.33,20430.0,16701.0,88892.73,19425.0,27174.28,9803.37,80401.76,24641.0,26458.32,29459.75,61668.7,23333.03,26849.24,24209.0,72764.17,33075.0,22350.0,30854.0,64311.59,26186.0,28516.88
Overall Palay Production,0307700000,Aurora,23199.0,37324.0,28972.0,25873.0,26456.0,34441.0,18140.0,27173.0,16951.0,38134.0,15321.12,29896.0,16782.1,31426.06,17216.0,18201.0,11716.3,41345.23,13487.1,15858.52,10300.67,37911.23
Overall Palay Production,0401000000,Batangas,9160.0,4979.0,4184.04,17031.0,8494.0,4615.49,9821.0,11941.45,7781.0,8227.2,6928.16,15090.45,6061.0,5100.4,2964.5,7902.99,7527.5,8988.0,3000.0,7171.0,3086.92,6235.0
Overall Palay Production,0402100000,Cavite,7307.94,5463.72,5471.8,9585.2,6613.0,5342.17,4823.3,6435.31,5852.08,4960.34,4199.33,5959.85,4536.6,4024.05,3317.41,3583.98,5296.06,6987.44,3120.71,3762.57,3378.65,5718.6
Overall Palay Production,0403400000,Laguna,23202.3,51465.46,8513.26,37043.0,25006.0,57921.0,6714.0,38790.38,21074.38,74370.05,6224.4,44586.52,20491.56,60632.62,6041.66,27537.79,28085.48,96465.0,6979.51,38061.06,24519.66,65397.54
Overall Palay Production,0405600000,Quezon,47834.0,65006.0,19756.0,70487.0,54735.0,60789.5,14705.0,55649.0,55186.0,62044.0,17863.0,69536.0,43166.0,49590.53,14842.25,33342.91,44556.69,53399.58,12798.9,39797.18,35599.0,80817.89
Overall Palay Production,0405800000,Rizal,4989.0,8358.84,1468.52,8609.0,4404.0,9397.0,836.25,8865.85,3342.19,9480.0,1477.52,9216.95,1276.2,9352.5,722.69,6571.42,1586.44,7112.56,733.86,8680.83,1614.18,8838.18
Overall Palay Production,0500500000,Albay,43607.0,66566.0,44737.0,69623.0,45161.8,69476.0,46033.0,65560.0,47530.78,69852.29,45766.9,69499.28,44954.5,62345.0,39802.7,56944.0,43023.0,67166.0,43964.1,56801.71,40314.0,55276.37
Overall Palay Production,0501600000,Camarines Norte,29033.9,25732.0,26057.73,35469.0,27931.44,24037.75,25660.3,32162.94,19304.96,31204.41,24648.34,33232.43,23136.39,23292.77,20084.85,19387.64,21233.61,26709.09,19202.8,23175.27,18854.03,27074.24
Overall Palay Production,0501700000,Camarines Sur,148602.0,178968.0,128041.0,227592.0,149189.0,159771.0,124442.0,232028.0,149893.0,151313.0,124609.0,217586.0,151538.0,152345.0,128810.0,195389.0,154641.0,154479.0,125011.0,196539.0,154987.0,155387.0
Overall Palay Production,0502000000,Catanduanes,6650.67,6487.95,4908.45,5329.35,7237.21,6648.03,5667.46,5256.76,5735.36,5016.17,3734.16,3307.57,9444.27,5431.38,2708.87,3320.0,9314.34,5911.38,4721.88,5654.57,6831.04,4604.48
Overall Palay Production,0504100000,Masbate,28815.0,48581.0,9659.0,61699.0,36889.0,44922.0,10240.0,59202.0,36830.0,47253.0,10596.0,60475.0,36012.9,32743.82,3264.0,64853.0,41918.0,57707.0,4806.0,64921.0,49886.0,61332.0
Overall Palay Production,0506200000,Sorsogon,18366.0,55551.0,11738.4,65138.0,18339.5,57715.76,9582.0,65851.45,18747.25,53761.93,9971.03,62781.13,18842.5,56643.57,9620.73,41164.44,11742.03,42570.74,8232.12,41286.7,11999.41,42596.23
Overall Palay Production,0600400000,Aklan,27794.0,11709.0,20921.11,46123.0,38333.75,13086.86,22797.65,37362.35,27027.73,7178.0,13753.35,36979.9,27093.0,2910.0,6788.36,41426.11,29829.0,4380.0,15461.4,23709.0,31224.42,4829.0
Overall Palay Production,0600600000,Antique,65235.0,21525.0,114041.0,101945.0,65558.0,20338.0,129457.4,97708.33,62572.02,16831.08,83243.31,86173.24,57187.09,12177.25,52447.59,68187.98,79199.82,18138.98,44730.38,58264.41,71891.97,13254.24
Overall Palay Production,0601900000,Capiz,119637.0,67648.28,121121.68,75402.6,126392.73,45422.0,114622.27,68412.66,125471.76,54098.09,91180.46,52530.27,132327.0,27216.75,46438.91,104913.21,121510.37,36118.7,107556.71,56488.15,134596.09,31116.94
Overall Palay Production,0603000000,Iloilo,355040.0,28323.0,333985.03,301640.99,346539.0,22864.7,352244.17,294940.0,365912.38,16001.77,315446.88,368704.5,352772.82,9986.18,98289.0,370285.77,308889.0,60657.8,300692.81,167612.6,203934.59,53751.46
Overall Palay Production,0607900000,Guimaras,14122.0,974.0,18838.0,27342.75,14775.0,1192.19,27734.65,21277.0,12838.0,1320.0,16431.0,23411.0,9729.0,457.0,11335.5,31528.0,10084.0,284.0,21198.9,20952.0,8451.0,984.0
Overall Palay Production,0701200000,Bohol,74197.0,35505.0,8973.0,91909.0,53322.0,20946.0,11521.0,84297.85,63091.0,45374.0,13241.65,91011.96,73984.0,37407.0,5396.36,118014.42,90503.71,47766.72,8821.03,88795.83,81541.54,46420.62
Overall Palay Production,0702200000,Cebu,4000.0,2228.0,1690.0,4281.0,2835.0,2122.83,2270.07,4670.4,3985.58,1679.0,1951.0,4430.6,3627.88,650.0,1106.0,4562.8,3993.56,2263.0,2057.5,4402.63,2899.8,1352.0
Overall Palay Production,0802600000,Eastern Samar,19377.2,7230.38,13249.0,13387.0,19505.58,10933.45,11924.0,12889.09,17045.0,13381.29,11426.0,12414.0,19629.72,14371.0,10701.5,12081.0,22585.0,15802.85,10895.0,8338.3,17084.5,20275.0
Overall Palay Production,0803700000,Leyte,139207.11,77478.84,88536.22,127087.58,135769.0,65844.0,90126.23,142740.06,131128.95,79862.08,91424.37,139833.15,133931.97,66836.42,99208.04,139695.0,126881.15,81669.0,96085.0,137904.01,115998.0,89983.0
Overall Palay Production,0804800000,Northern Samar,40228.0,13605.0,22309.0,6691.0,40735.82,11600.0,21396.01,7211.81,40626.0,11555.27,21271.0,7138.0,39897.0,11638.0,17476.0,7191.0,39896.0,11557.0,17381.0,7206.0,39395.0,11538.0
Overall Palay Production,0806000000,Samar (Western Samar),52865.2,32058.0,25323.0,54004.1,52696.51,24867.1,24623.0,52664.0,54634.96,24818.19,24561.6,49440.0,52448.9,21116.4,27967.57,43179.57,36232.35,26597.13,24391.43,41401.58,20595.02,27345.56
Overall Palay Production,0806400000,Southern Leyte,12600.0,33922.0,7609.0,24383.0,6486.0,24745.0,6630.73,24378.0,9610.0,22493.58,7192.0,22807.0,9298.0,23105.0,6337.0,20400.0,8455.4,17421.0,5336.0,19453.0,8172.0,16811.0
Overall Palay Production,0807800000,Biliran,5575.5,20054.0,8456.0,19137.0,6675.0,19420.26,7374.0,19110.0,6658.0,19044.02,7186.0,18822.0,6470.0,19038.0,7130.0,18788.0,6480.0,18790.0,5300.0,16992.0,4160.0,13940.0
Overall Palay Production,0906600000,Sulu,0.0,0.0,974.0,940.0,0.0,0.0,545.96,507.0,0.0,0.0,0.0,490.0,29.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0
Overall Palay Production,0907200000,Zamboanga del Norte,34556.48,9042.48,22206.73,53603.32,34657.99,8777.15,22699.7,48356.13,34807.11,7354.21,20191.2,48561.97,33392.5,5288.57,13015.3,54400.44,42288.96,15509.6,10609.28,60889.75,45462.46,9757.27
Overall Palay Production,0907300000,Zamboanga del Sur,120007.49,56235.49,130201.78,62493.9,95736.67,55586.32,134828.9,69529.07,123671.86,77061.24,151416.24,61701.26,112600.82,78515.18,154948.05,65407.2,115617.78,81911.1,153443.65,68076.05,125988.68,79659.77
Overall Palay Production,0907400000,Zamboanga City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5165.76,5499.17,8641.96,7751.28,4417.84
Overall Palay Production,0908300000,Zamboanga Sibugay,46738.58,18272.66,46237.08,67758.88,41142.83,17085.94,50655.86,72639.99,49798.1,16226.11,50800.47,62274.54,42803.63,14307.18,42951.8,64614.15,50939.52,17414.55,51005.77,65875.77,52874.4,15447.57
Overall Palay Production,1001300000,Bukidnon,139364.8,67797.99,145707.0,146645.6,134087.5,76920.75,149293.8,152111.96,135550.0,77730.08,152174.5,152116.78,128799.95,72274.09,143943.0,169019.5,136127.77,74111.52,150296.36,160371.72,136558.9,74194.45
Overall Palay Production,1001800000,Camiguin,197.5,780.0,223.4,884.7,153.01,1013.0,250.0,752.08,189.4,1107.2,336.78,790.16,104.0,1116.73,74.8,764.09,229.4,855.36,342.88,758.5,158.0,835.0
Overall Palay Production,1003500000,Lanao del Norte,34338.0,44082.4,66910.0,42478.48,33866.76,41578.6,75717.79,46290.0,35557.5,42028.31,75189.54,49979.31,33677.75,40598.97,64076.75,61664.5,37178.0,53119.6,69351.1,53515.05,26197.25,73678.54
Overall Palay Production,1004200000,Misamis Occidental,16688.4,22052.0,24019.0,20542.0,15392.95,21471.37,23484.5,20229.14,14529.0,21370.25,21863.0,20444.75,15016.5,19489.2,20459.0,21156.7,15379.25,22455.35,22037.0,19770.5,14700.2,20854.8
Overall Palay Production,1004300000,Misamis Oriental,4918.1,5007.44,5153.6,5849.9,4740.29,5567.98,5749.1,6068.0,5384.8,5475.5,5904.2,6520.35,4859.0,4817.47,5730.79,6438.45,1892.99,5595.07,5741.64,6316.52,4300.27,4683.91
Overall Palay Production,1102300000,Davao del Norte,29916.2,29732.49,43687.81,31313.85,36078.33,28628.34,42566.93,31706.85,38379.04,33568.08,39416.1,31735.0,28415.41,37090.15,43344.49,34952.06,36294.56,36328.48,45637.35,34875.35,35867.41,38349.39
Overall Palay Production,1102400000,Davao del Sur,54912.0,11220.0,41611.48,30380.93,52851.92,11873.0,49493.22,28220.78,58321.82,10134.73,48584.3,27908.0,61569.3,9861.0,58706.93,23623.5,64590.17,7077.65,55876.01,17934.13,57296.8,12259.49
Overall Palay Production,1102500000,Davao Oriental,15087.47,21446.31,12429.93,23068.72,15357.74,22299.94,12542.88,21832.0,15467.53,22506.76,12551.99,21964.52,15303.65,22823.37,12006.14,22792.0,16109.87,21909.97,11963.8,22626.64,15395.56,20163.58
Overall Palay Production,1108200000,Davao de Oro (Compostela Valley),31010.0,28495.0,36647.0,41325.0,32702.32,23984.0,37729.3,40007.0,34467.05,25500.5,38938.0,40908.0,26699.0,25788.0,40617.0,42355.0,29250.7,28559.0,44859.0,34019.74,28082.0,33217.0
Overall Palay Production,1108600000,Davao Occidental,385.02,930.0,425.99,699.38,720.32,603.7,472.49,583.09,620.69,572.88,574.34,625.26,673.79,560.52,514.67,711.93,605.34,790.81,557.33,427.14,629.07,725.56
Overall Palay Production,1130700000,Davao City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.3,5818.94,3398.58,3846.83,3688.0
Overall Palay Production,1204700000,Cotabato (North Cotabato),173550.0,29433.0,169246.0,128744.0,142939.0,39004.18,174625.0,154405.0,161842.0,32856.0,154876.0,149318.0,166387.0,20633.0,146031.0,150816.0,159190.0,30457.0,143222.0,141315.0,174462.0,34994.0
Overall Palay Production,1206300000,South Cotabato,96094.0,28858.0,118787.0,69892.0,97206.0,27647.0,107697.52,67004.0,102286.0,29526.0,101557.0,76982.32,92306.0,18894.0,116504.0,78571.0,101957.0,25829.0,98086.0,82245.97,105510.0,28394.0
Overall Palay Production,1206500000,Sultan Kudarat,133691.24,13678.0,158721.0,116291.0,131667.0,18308.0,134807.86,109223.75,126319.0,25942.0,137205.0,117463.63,122978.0,16722.0,134125.0,111313.0,129479.0,19744.0,116830.0,115233.0,128979.0,19153.0
Overall Palay Production,1208000000,Sarangani,7078.0,6261.97,13949.02,13913.87,6691.98,6525.7,13166.22,13359.68,6761.0,6117.98,13913.97,13439.99,4695.03,4062.98,13991.53,14695.6,8503.4,4195.97,14521.0,13701.41,7521.68,3501.3
Overall Palay Production,1400100000,Abra,8023.0,12046.0,10336.39,60029.0,8289.0,11722.0,10249.0,46661.0,8292.0,11657.0,8214.14,46251.84,8005.0,9013.5,7397.1,44449.0,8206.5,11387.0,7513.0,46221.1,8198.58,11352.39
Overall Palay Production,1401100000,Benguet,5576.0,3440.0,6598.0,8053.0,6017.99,3506.78,6237.0,7649.0,6029.0,3352.15,4994.0,7149.0,4669.0,2904.0,4589.0,6241.9,5229.0,3003.0,4583.25,6345.0,4834.36,2983.55
Overall Palay Production,1402700000,Ifugao,13949.0,9338.1,8690.36,9925.0,6851.59,7347.29,8299.42,10435.79,6959.88,7480.75,8895.43,10865.65,5672.05,6697.5,7168.0,8799.7,9389.55,8338.6,7457.82,6923.4,7543.44,6629.31
Overall Palay Production,1403200000,Kalinga,4585.0,48759.75,21779.9,47834.69,4554.26,49559.0,14263.0,46428.5,4556.06,47811.0,12438.0,48034.92,4304.84,36790.0,15752.0,44463.0,4592.0,53750.0,15333.0,64878.96,4788.08,52625.5
Overall Palay Production,1404400000,Mountain Province,346.5,2227.06,9734.0,3393.68,323.2,2220.09,9723.0,3350.69,321.75,2143.68,6840.94,3452.19,326.56,2134.6,6657.48,3571.83,335.82,2169.11,6946.59,3534.67,314.95,2160.76
Overall Palay Production,1408100000,Apayao,2634.92,37104.0,10301.0,32429.0,2824.09,34750.85,9500.97,27303.95,2525.33,40350.02,6921.74,25933.19,2897.02,38211.27,8453.0,20232.76,2729.36,30934.79,9672.77,19775.49,2832.95,34032.36
Overall Palay Production,1600200000,Agusan del Norte,3872.0,26168.0,4057.0,30572.0,6167.0,31259.0,22731.9,15056.0,20042.0,20043.0,26919.67,15985.71,20397.0,20161.0,27210.15,16101.0,20993.0,20331.0,27454.0,16208.0,9096.0,9510.0
Overall Palay Production,1600300000,Agusan del Sur,1056.4,152772.6,8245.0,95141.0,926.51,151027.0,10054.0,133045.2,1510.0,155669.0,7128.0,137302.65,1570.4,159171.0,7659.0,143979.2,1506.0,158607.96,7832.0,142625.0,1589.0,164032.0
Overall Palay Production,1606700000,Surigao del Norte,10664.63,33579.11,3730.7,16023.2,8229.85,31437.0,3850.28,16025.4,10297.0,37514.0,3848.0,16885.0,10903.0,37806.0,4211.0,16773.51,10737.0,35961.0,3943.0,16481.0,11056.0,33113.52
Overall Palay Production,1606800000,Surigao del Sur,8833.84,41766.92,11050.8,13817.18,11234.73,44690.44,12247.0,15375.02,9791.0,46081.0,14263.0,13824.0,13483.0,55357.0,15565.0,16698.0,14371.0,46500.0,16840.0,15962.0,14960.0,50813.0
Overall Palay Production,1608500000,Dinagat Islands,925.8,2773.2,1506.0,1188.12,725.2,2807.0,1795.0,1497.5,838.0,2260.0,1489.0,1740.99,930.5,2627.0,1751.96,1738.0,1324.0,2796.36,1533.26,1919.0,1385.52,2710.2
Overall Palay Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,12050.46,10776.5
Overall Palay Production,1704000000,Marinduque,8031.0,922.0,3509.0,6032.0,6456.0,2081.86,4372.0,6009.0,6683.0,3000.0,3620.0,4516.0,6665.0,1474.0,2369.0,6018.0,7571.04,3257.39,3256.72,6278.0,7356.47,3098.16
Overall Palay Production,1705100000,Occidental Mindoro,50945.0,62203.0,13176.0,240627.7,50524.22,54250.0,14420.01,243225.0,55709.54,52409.16,12673.04,206954.76,29700.0,49037.47,15139.35,210408.42,46130.49,81800.13,50149.0,268184.0,54514.9,81295.8
Overall Palay Production,1705200000,Oriental Mindoro,83908.0,112042.0,23731.56,175182.95,88416.26,109712.0,23646.87,156729.53,77858.92,97494.6,21497.43,168597.73,75016.55,90085.51,21461.95,162268.15,83080.57,102658.6,20811.59,151565.0,74239.97,102041.54
Overall Palay Production,1705300000,Palawan,116098.0,48539.0,88819.0,154816.0,108794.0,52416.0,94019.89,178165.57,115357.88,56303.02,104586.6,185677.9,123862.68,51940.91,90188.28,187847.24,127510.71,52495.89,86026.0,188495.0,142256.68,57171.03
Overall Palay Production,1705900000,Romblon,17298.0,364.0,3581.0,15458.0,17790.0,910.49,2892.0,17103.0,15647.0,1572.0,2228.0,17997.49,12011.19,1259.0,1840.0,19273.0,14169.0,1262.0,2572.0,16947.0,13176.0,2327.0
Overall Palay Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,2228.9,2462.58
Overall Palay Production,1804500000,Negros Occidental,77550.0,29043.0,204438.0,172503.0,54690.0,31715.0,204634.0,169496.0,73199.0,34047.0,206587.0,172220.6,69027.0,30072.0,126544.6,202228.0,72258.0,47666.0,155076.37,150158.0,74888.0,37971.0
Overall Palay Production,1804600000,Negros Oriental,13840.0,10427.0,10390.0,29519.0,9652.42,7866.0,10300.0,29107.38,13608.0,9490.83,12259.3,30497.54,13363.2,10420.0,12776.7,33913.9,17122.4,17852.0,22222.5,39288.3,15114.05,16182.0
Overall Palay Production,1806100000,Siquijor,696.0,879.0,678.0,290.0,903.0,908.0,652.04,1020.58,437.21,567.43,592.98,855.3,123.68,511.05,39.5,677.15,37.56,987.12,56.42,897.78,85.24,786.64
Overall Palay Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,364.0,595.43
Overall Palay Production,1900700000,Basilan,314.48,31.0,58.0,81.0,321.0,103.45,272.0,31.0,299.0,101.0,220.0,83.0,220.05,50.0,249.0,220.0,325.6,162.0,301.0,252.0,208.0,123.0
Overall Palay Production,1903600000,Lanao del Sur,37923.2,35895.18,71920.68,73642.0,39218.56,36860.0,73766.48,73620.0,39521.67,37206.92,76442.61,73927.31,39556.82,37168.92,76745.84,74442.35,39732.01,37238.3,76811.67,74877.65,39730.56,37435.81
Overall Palay Production,1907000000,Tawi-Tawi,0.0,0.0,294.0,30.0,0.0,0.0,314.0,24.0,0.0,0.0,487.0,29.0,0.0,0.0,440.0,69.0,0.0,0.0,743.28,103.73,0.0,0.0
Overall Palay Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,86067.0,36468.45,89930.08,53825.95,89586.0,39231.0,92177.0,56027.0,91425.0,38678.0
Overall Palay Production,1908800000,Maguindanao del Sur,271774.57,54695.6,180338.0,116041.9,223147.0,81515.55,181654.58,113977.0,222502.0,83614.07,199645.0,115834.83,135762.0,44696.0,113290.72,66653.0,139359.0,49443.19,116702.0,69184.0,142926.0,49012.0
