Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1
Overall Chinese Cabbage Production,0804800000,Northern Samar,,,,,,,,,,,,,,,2.06,,,,,,
Overall Chinese Cabbage Production,0806000000,Samar (Western Samar),,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,0806400000,Southern Leyte,,,,,,,,,,,,,0.88,0.03,,0.32,,,0.4,,
Overall Chinese Cabbage Production,0807800000,Biliran,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,0906600000,,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,0907200000,Zamboanga del Norte,0.46,2.72,3.66,6.8,0.42,2.7,3.25,6.02,1.12,2.33,,6.86,0.63,2.6,4.92,6.56,0.72,2.54,4.08,6.48,0.82
Overall Chinese Cabbage Production,0907300000,Zamboanga del Sur,,,,,,,,,,,,35.09,,,,33.39,,,,,
Overall Chinese Cabbage Production,0907400000,Zamboanga City,,,2.81,55.49,,,2.78,53.95,,,,,,,,,,,,,
Overall Chinese Cabbage Production,0908300000,Zamboanga Sibugay,,,,,,,,,,,,,,,,,,,2.9,,
Overall Chinese Cabbage Production,1001300000,Bukidnon,186.13,292.14,800.0,1017.97,180.0,319.0,880.0,1150.2,195.48,292.7,932.8,973.52,967.25,268.0,900.0,1028.36,954.85,280.4,937.44,1031.75,705.86
Overall Chinese Cabbage Production,1001800000,Camiguin,,,0.06,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1003500000,Lanao del Norte,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1004200000,Misamis Occidental,,,4.65,23.5,,,4.7,30.44,,,4.4,32.0,,,4.64,32.53,,,4.78,34.48,
Overall Chinese Cabbage Production,1004300000,Misamis Oriental,13.4,46.0,105.44,110.0,13.8,53.67,123.01,97.83,9.78,43.38,125.0,108.0,9.25,,113.26,105.96,9.2,9.0,112.7,107.28,11.09
Overall Chinese Cabbage Production,1102300000,Davao del Norte,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1102400000,Davao del Sur,50.03,69.86,235.76,117.35,55.02,76.45,226.12,123.83,68.45,94.36,235.83,250.91,69.45,94.36,234.91,212.31,71.42,70.74,177.82,136.52,55.81
Overall Chinese Cabbage Production,1102500000,Davao Oriental,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1108200000,Davao de Oro (Compostela Valley),2.21,2.12,4.26,6.17,2.13,3.02,4.41,6.37,2.17,3.14,4.3,5.0,2.05,3.05,3.8,4.82,2.12,3.15,3.94,5.86,2.21
Overall Chinese Cabbage Production,1108600000,Davao Occidental,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1130700000,Davao City,13.04,20.58,6.83,10.29,12.64,17.45,6.94,10.55,,,,,,,,,,22.35,14.63,49.18,17.14
Overall Chinese Cabbage Production,1204700000,Cotabato (North Cotabato),45.65,17.44,129.91,84.62,45.28,17.13,137.01,83.62,44.9,16.0,,41.81,10.45,9.14,27.4,16.72,13.59,11.37,19.39,15.38,14.49
Overall Chinese Cabbage Production,1206300000,South Cotabato,21.2,7.01,10.54,15.49,19.23,7.95,13.09,19.25,32.05,9.1,20.0,15.57,6.5,14.1,47.1,17.72,14.79,15.69,23.45,20.46,22.59
Overall Chinese Cabbage Production,1206500000,Sultan Kudarat,0.5,1.19,1.25,2.27,0.78,1.05,1.2,2.04,0.73,1.42,1.4,1.88,0.6,1.35,1.28,2.0,0.65,1.27,1.31,2.05,0.68
Overall Chinese Cabbage Production,1208000000,Sarangani,0.04,0.02,0.25,0.11,0.03,0.02,0.15,0.09,0.03,0.01,0.25,0.05,0.03,0.01,0.26,0.01,0.01,,,0.01,0.01
Overall Chinese Cabbage Production,1400100000,Abra,,,,,,,,,,,,14.6,11.4,0.54,,3.02,19.95,0.6,,0.41,14.23
Overall Chinese Cabbage Production,1401100000,Benguet,11302.16,3893.5,4084.06,25879.63,11697.85,3297.0,4285.0,27709.58,10411.09,3680.29,4125.0,28900.0,16431.15,3620.0,4050.0,27725.0,16225.0,3248.21,4338.69,28024.01,13791.53
Overall Chinese Cabbage Production,1402700000,Ifugao,,,,,,,,,,,22.75,532.0,249.0,205.0,24.2,193.55,12.45,241.69,288.93,280.81,267.08
Overall Chinese Cabbage Production,1403200000,Kalinga,,,,,,,,,,,,37.0,10.77,,,2.58,,,,2.65,
Overall Chinese Cabbage Production,1404400000,Mountain Province,142.7,157.03,1090.89,1179.47,120.84,155.5,1164.78,1165.92,115.1,142.52,931.82,1457.4,131.2,130.63,1122.54,1325.63,137.76,137.16,1400.0,1104.13,130.87
Overall Chinese Cabbage Production,1408100000,Apayao,0.84,,,,0.43,,,,0.2,,,,0.35,,,,,,,,
Overall Chinese Cabbage Production,1600200000,Agusan del Norte,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1600300000,Agusan del Sur,,,,,,,,,,,,,,,,,,,0.07,0.07,
Overall Chinese Cabbage Production,1606700000,Surigao del Norte,,,,,,,,,,,,,,0.24,,,,,,,
Overall Chinese Cabbage Production,1606800000,Surigao del Sur,,,,0.16,,,,0.16,,,,,0.16,,,,,0.06,,,
Overall Chinese Cabbage Production,1608500000,Dinagat Islands,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1704000000,Marinduque,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1705100000,Occidental Mindoro,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1705200000,Oriental Mindoro,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1705300000,Palawan,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1705900000,Romblon,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1804500000,Negros Occidental,,,,,,,,,,,,,,,,,83.0,,16.62,0.02,85.0
Overall Chinese Cabbage Production,1804600000,Negros Oriental,182.61,22.5,13.91,20.0,188.64,29.12,19.58,21.19,325.36,37.33,19.58,30.78,341.99,29.65,17.16,22.9,285.33,,18.77,24.96,245.78
Overall Chinese Cabbage Production,1806100000,Siquijor,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1900700000,Basilan,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1903600000,Lanao del Sur,,,,,,,,,0.3,,,0.54,1.2,4.87,,1.81,7.95,7.1,3.72,1.85,8.7
Overall Chinese Cabbage Production,1907000000,Tawi-Tawi,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,,,,,,,,,
Overall Chinese Cabbage Production,1908800000,Maguindanao del Sur,,,,,,,,,,,,,,,1.76,0.85,2.1,5.84,5.9,6.0,8.0
