Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1
Cassava Industrial Production,0504100000,Masbate,831.85,630.13,2742.77,689.18,945.97,756.15,2393.34,606.47,870.29,533.54,2601.74,,889.25,501.31,2574.01,,,,,,
Cassava Industrial Production,0506200000,Sorsogon,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,0600400000,Aklan,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,0600600000,Antique,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,0601900000,Capiz,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,0603000000,Iloilo,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,0607900000,Guimaras,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,0701200000,Bohol,4.65,100.88,84.68,45.03,0.72,201.76,99.02,24.48,7.5,333.68,102.4,100.5,76.02,250.0,82.47,50.5,,182.27,61.0,475.0,27.43
Cassava Industrial Production,0702200000,Cebu,1678.45,1889.0,2792.25,2000.0,1340.0,1945.0,2950.0,2500.0,1396.6,2009.0,2891.91,2560.0,1368.0,1947.67,2881.52,2405.0,1364.2,1948.65,1696.4,2488.33,1376.27
Cassava Industrial Production,0802600000,Eastern Samar,,12.87,10.7,5.0,,12.85,10.83,6.0,,12.84,11.05,400.0,8.15,13.2,11.6,420.0,15.42,13.0,12.0,343.33,12.34
Cassava Industrial Production,0803700000,Leyte,9789.45,4680.14,14450.25,2520.0,9528.09,4363.44,14501.26,2390.86,9438.02,4014.68,14501.0,2391.78,9429.0,3902.0,14120.0,2355.2,9437.0,3850.0,14200.0,2300.0,9432.0
Cassava Industrial Production,0804800000,Northern Samar,,,,,,,,,,,,,,,,,,,,,1.15
Cassava Industrial Production,0806000000,Samar (Western Samar),,,,,,,,,,,10.92,18.49,66.43,51.88,10.03,16.9,64.35,46.56,10.92,15.12,
Cassava Industrial Production,0806400000,Southern Leyte,,,,,,,,,,,,,,,,,0.18,,,,
Cassava Industrial Production,0807800000,Biliran,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,0906600000,,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,0907200000,Zamboanga del Norte,1447.8,3686.75,4669.98,3951.23,1762.62,3898.58,4639.69,3872.32,1529.07,2028.7,3479.76,3820.89,1449.47,1937.21,3305.77,3658.5,1186.83,1562.02,2665.77,3783.9,1163.09
Cassava Industrial Production,0907300000,Zamboanga del Sur,2010.14,5202.77,8615.29,8138.77,1866.62,4776.14,7838.37,8993.34,2969.89,6134.1,6130.11,9265.42,2818.73,5292.45,5348.2,8533.0,2413.3,4801.42,4719.46,5009.27,4933.6
Cassava Industrial Production,0907400000,Zamboanga City,909.12,1705.96,1667.64,1789.05,920.97,1718.81,1709.33,1809.3,,,,,,,,,,2730.03,2731.39,2731.39,2731.71
Cassava Industrial Production,0908300000,Zamboanga Sibugay,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1001300000,Bukidnon,112450.24,140800.47,77604.95,127639.18,121991.64,142150.0,78000.0,129497.61,142137.34,155840.47,81120.0,121604.03,125256.41,129830.17,78500.0,88483.54,130917.99,120490.77,71670.5,79396.28,133919.18
Cassava Industrial Production,1001800000,Camiguin,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1003500000,Lanao del Norte,185.0,520.0,350.0,300.0,180.0,510.0,325.0,295.0,178.0,500.0,320.0,290.0,175.0,505.0,323.0,288.0,180.0,507.0,321.0,287.23,179.6
Cassava Industrial Production,1004200000,Misamis Occidental,11900.0,600.0,52.0,1950.0,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1004300000,Misamis Oriental,33200.0,99868.7,4717.45,15180.0,33250.0,106630.81,5332.13,16368.9,36577.66,106441.97,5256.0,15200.0,36570.66,106922.62,5187.28,12499.0,35777.0,105744.88,5210.2,12612.44,36308.44
Cassava Industrial Production,1102300000,Davao del Norte,390.45,154.01,82.44,123.67,341.41,133.66,60.5,142.7,329.26,126.98,59.11,142.82,318.47,149.64,33.88,140.08,308.03,141.07,30.49,137.32,302.65
Cassava Industrial Production,1102400000,Davao del Sur,664.12,188.52,162.74,226.42,652.94,186.81,163.25,213.71,1107.86,726.55,702.48,591.05,1037.86,650.12,651.81,574.31,941.0,214.69,219.59,190.45,309.77
Cassava Industrial Production,1102500000,Davao Oriental,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1108200000,Davao de Oro (Compostela Valley),0.95,0.36,0.11,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1108600000,Davao Occidental,1021.07,366.49,230.06,331.31,1092.4,370.1,237.84,342.51,1087.22,358.43,239.94,335.65,1066.9,364.27,238.89,318.87,1041.71,359.6,233.68,316.88,1025.45
Cassava Industrial Production,1130700000,Davao City,391.45,496.91,532.29,436.7,416.32,503.12,550.0,427.8,,,,,,,,,,376.63,345.37,322.21,599.35
Cassava Industrial Production,1204700000,Cotabato (North Cotabato),749.44,1115.43,1164.84,1106.52,662.26,1065.39,1127.77,1005.11,633.65,938.16,899.86,1066.44,540.31,760.63,1013.82,1080.44,810.38,3099.44,747.86,1353.07,1520.59
Cassava Industrial Production,1206300000,South Cotabato,36250.0,15746.02,10640.89,18250.0,38250.0,14925.0,8137.19,24877.31,39720.0,16590.78,7707.95,24316.12,24987.5,15326.04,6982.0,21640.19,22988.04,13487.17,2259.63,17693.43,16091.63
Cassava Industrial Production,1206500000,Sultan Kudarat,,0.26,3.03,,,,,,,,,,,,,,188.17,,,,
Cassava Industrial Production,1208000000,Sarangani,50.0,48.0,300.0,490.0,37.5,45.0,250.0,410.0,37.0,40.0,120.0,210.0,38.0,45.0,110.0,45.0,8.0,33.0,42.0,45.12,
Cassava Industrial Production,1400100000,Abra,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1401100000,Benguet,53.06,110.68,92.26,500.0,27.03,95.0,62.0,370.0,41.43,97.5,55.0,300.0,39.75,50.0,50.0,295.0,47.5,89.23,27.67,308.0,226.75
Cassava Industrial Production,1402700000,Ifugao,198.17,10.71,38.6,16.89,,5.21,,4.0,9.5,260.55,10.27,,,,,,,,,,
Cassava Industrial Production,1403200000,Kalinga,,,,,,,,,,,,,,,,,,1.81,,,
Cassava Industrial Production,1404400000,Mountain Province,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1408100000,Apayao,469.59,8069.5,2613.65,251.0,550.42,8080.0,2751.94,265.0,571.0,8608.92,2600.0,254.0,508.34,8600.0,2500.0,203.0,427.62,8429.0,1735.0,50.75,502.32
Cassava Industrial Production,1600200000,Agusan del Norte,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1600300000,Agusan del Sur,,,,,,,,,,,,,,,,,,1.8,,,
Cassava Industrial Production,1606700000,Surigao del Norte,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1606800000,Surigao del Sur,,,,,,,,,,,,,,,,,,,,,0.65
Cassava Industrial Production,1608500000,Dinagat Islands,,703.14,17.5,39.67,,,,,,,,,,,,,,,,5.94,
Cassava Industrial Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1704000000,Marinduque,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1705100000,Occidental Mindoro,179.0,1305.6,,,202.65,1204.77,35.75,,186.76,1476.24,11.92,,,1642.66,13.26,3.18,21.88,1820.16,10.29,3.59,20.79
Cassava Industrial Production,1705200000,Oriental Mindoro,34.97,207.8,100.28,2.37,32.7,145.46,75.21,1.89,22.6,101.91,60.0,1.98,37.0,86.95,55.0,1.58,32.0,76.0,30.0,1.2,15.0
Cassava Industrial Production,1705300000,Palawan,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1705900000,Romblon,3.27,2.4,1.59,5.09,3.12,2.38,1.56,4.85,,,,,,,,,,,,,
Cassava Industrial Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1804500000,Negros Occidental,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1804600000,Negros Oriental,7776.55,2850.97,528.62,4176.1,7338.96,2066.34,636.93,4100.18,8876.33,2662.29,700.0,5079.63,7997.28,1863.6,408.81,3727.16,8070.86,1410.97,581.91,4363.2,7465.55
Cassava Industrial Production,1806100000,Siquijor,172.91,98.6,68.0,105.72,175.91,107.21,69.44,106.8,223.05,112.1,70.7,148.09,200.6,59.99,69.38,120.2,200.9,61.03,69.84,118.23,194.67
Cassava Industrial Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1900700000,Basilan,,,,,,,,,,,,,,,0.45,,,,,,
Cassava Industrial Production,1903600000,Lanao del Sur,36905.0,120325.0,98360.0,125819.0,36915.0,120326.4,98370.0,125830.0,36915.5,120312.7,98371.0,126120.0,36920.0,118300.0,98388.0,126134.0,34720.5,129590.0,98558.0,126750.0,34742.0
Cassava Industrial Production,1907000000,Tawi-Tawi,,,,,,,,,,,,,,,,,,1.74,,,
Cassava Industrial Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,,,,,,,,,
Cassava Industrial Production,1908800000,Maguindanao del Sur,,,,,,,,,,,,,,,,,,,,,
