Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1
Banana Cardava Production,0307700000,Aurora,53.98,800.0,846.29,314.06,78.15,950.0,1248.03,310.0,32.74,1388.41,760.73,326.04,39.94,1242.97,825.6,337.35,7.61,51.1,384.03,343.31,7.28
Banana Cardava Production,0401000000,Batangas,1479.15,3716.92,7740.06,6400.0,1328.01,3500.22,9059.59,6100.0,1195.0,2853.59,9069.59,6200.0,2567.0,3080.0,10450.0,4865.84,1820.13,2566.7,9526.39,5646.34,1567.4
Banana Cardava Production,0402100000,Cavite,1041.8,7835.46,3954.18,175.77,1411.97,8126.15,4106.85,212.61,1175.07,6708.38,4429.88,195.22,1586.34,4664.0,1763.48,131.8,1458.45,5028.21,1633.86,142.51,1899.8
Banana Cardava Production,0403400000,Laguna,839.83,1047.93,3101.59,687.22,1306.78,1485.42,3460.48,492.64,945.85,1755.31,3500.25,685.51,1030.82,1527.12,3130.97,649.31,907.12,1759.0,3363.9,693.15,1512.63
Banana Cardava Production,0405600000,Quezon,79.6,12556.5,3576.85,2523.08,94.27,14126.06,4106.94,2442.87,87.6,13061.24,4365.68,2565.01,100.0,12734.96,4857.6,2289.53,106.49,13915.67,4734.22,2664.56,4529.83
Banana Cardava Production,0405800000,Rizal,115.39,486.87,953.79,905.1,164.5,644.91,970.08,815.78,157.66,767.86,927.2,802.3,161.08,739.0,867.64,722.57,148.85,722.69,811.94,650.76,170.81
Banana Cardava Production,0500500000,Albay,680.81,871.11,458.96,1229.16,858.02,1081.56,513.54,1569.0,842.91,892.03,485.3,1302.48,942.33,898.63,539.13,1261.79,1133.38,982.46,724.64,1579.59,891.49
Banana Cardava Production,0501600000,Camarines Norte,29.84,125.05,2765.5,5252.83,41.12,174.67,3703.53,1331.43,40.25,118.85,1298.51,1568.47,51.12,144.54,1737.45,1384.63,55.99,80.31,1616.21,1008.8,49.12
Banana Cardava Production,0501700000,Camarines Sur,1754.88,1317.93,2292.54,5051.56,1849.5,2180.94,3961.23,5071.97,887.21,2619.6,3650.23,4914.24,1601.42,2837.23,4139.82,3225.23,1979.49,3892.72,4721.05,3626.69,1082.06
Banana Cardava Production,0502000000,Catanduanes,3.63,15.07,76.9,9.79,6.83,45.27,153.8,12.99,3.37,27.96,239.54,13.9,13.31,35.54,248.5,12.12,5.79,28.32,213.95,13.0,1.26
Banana Cardava Production,0504100000,Masbate,232.6,502.5,640.1,623.67,244.32,583.25,697.45,777.34,314.09,691.38,640.32,810.25,419.0,800.36,645.87,858.77,411.51,645.21,572.83,561.99,385.69
Banana Cardava Production,0506200000,Sorsogon,279.88,1592.15,3364.76,1703.3,293.87,1241.88,3381.58,1447.81,256.06,1144.34,3348.38,1615.31,307.27,749.02,2846.12,969.19,285.73,807.13,2861.71,869.71,355.05
Banana Cardava Production,0600400000,Aklan,7429.16,5679.6,4949.32,2637.13,8433.81,5814.43,5491.81,2565.14,8250.0,5135.01,4774.08,2229.9,8037.65,5543.01,5071.73,2266.44,8169.36,5527.78,5872.41,2448.62,7980.86
Banana Cardava Production,0600600000,Antique,3071.82,4112.6,4099.11,5509.7,2986.14,4109.61,4214.56,5511.15,2998.47,4795.98,3807.36,5505.0,2957.68,4370.15,3777.88,5279.4,2980.76,6319.29,2094.2,4446.16,3999.06
Banana Cardava Production,0601900000,Capiz,910.38,3282.44,2854.62,3468.38,944.97,3410.0,2890.3,3513.02,961.03,3469.55,2829.92,3477.53,963.2,3477.35,2759.17,3390.59,1002.69,3486.79,3085.71,3435.04,982.95
Banana Cardava Production,0603000000,Iloilo,22624.08,11812.5,7792.2,41619.57,22171.6,10631.25,6877.4,39472.0,21058.58,11383.94,7356.53,42221.91,22525.68,11000.0,7108.42,41700.0,22148.84,11250.0,9283.66,44109.19,22337.26
Banana Cardava Production,0607900000,Guimaras,2651.39,474.6,330.35,4576.73,2244.93,370.49,346.86,4852.37,2509.83,437.17,323.66,5177.48,2150.0,380.7,362.49,5289.79,2100.0,390.85,400.6,4629.73,2121.36
Banana Cardava Production,0701200000,Bohol,7781.64,849.27,6558.51,4293.46,290.18,292.18,2640.85,940.18,2290.72,995.79,5319.83,2597.89,4813.97,3259.37,5618.36,3991.47,4864.91,4433.94,5699.82,4481.6,6489.97
Banana Cardava Production,0702200000,Cebu,11758.35,9126.0,11930.0,24008.0,8464.0,8674.0,11678.0,25208.0,9102.18,8943.33,12028.0,26245.0,8545.0,7065.33,11878.67,25426.5,9130.06,7100.0,11880.81,25520.0,8632.26
Banana Cardava Production,0802600000,Eastern Samar,136.41,485.33,209.72,125.4,153.05,489.0,259.14,165.39,159.36,557.19,691.9,950.5,241.5,605.25,705.48,1214.13,313.95,756.56,977.44,2204.12,320.23
Banana Cardava Production,0803700000,Leyte,3401.2,5859.86,4948.38,4495.0,3218.26,5523.52,4755.59,4499.32,3218.0,4420.67,4755.57,4499.3,3217.89,4827.75,4780.0,4555.66,3250.28,4827.1,4830.4,4317.4,3200.0
Banana Cardava Production,0804800000,Northern Samar,918.0,3714.0,1823.0,722.0,942.94,3753.0,1832.0,724.0,1010.0,3757.0,1834.0,723.0,1009.5,3730.0,1833.0,730.0,1016.0,3733.0,1840.0,726.0,1020.0
Banana Cardava Production,0806000000,Samar (Western Samar),31749.2,20100.09,27948.86,21461.64,38607.03,22841.74,30958.95,27136.09,43861.44,26176.41,35048.15,28893.34,42355.59,26891.56,36660.36,29679.47,38732.24,26697.94,34222.49,32783.95,42737.15
Banana Cardava Production,0806400000,Southern Leyte,9214.62,7455.2,7753.2,11850.3,3852.0,3276.0,3872.12,10678.0,4286.45,4755.0,4020.0,10915.0,4421.83,4702.18,3950.0,10948.0,4580.0,4460.0,2559.26,11732.0,3475.3
Banana Cardava Production,0807800000,Biliran,580.0,1300.0,2069.0,920.0,685.99,1510.0,2390.0,1150.0,780.0,1980.0,1991.67,1095.24,650.0,1800.0,1532.05,995.67,715.0,1763.33,1292.35,1080.3,673.5
Banana Cardava Production,0906600000,,1700.0,2600.0,1227.6,3360.0,1690.0,2700.0,1220.0,3300.0,1700.0,2710.0,1230.0,3400.0,1710.0,2720.0,1250.0,3410.0,1750.0,2817.61,1272.84,3847.46,1823.43
Banana Cardava Production,0907200000,Zamboanga del Norte,6153.76,8081.06,13392.96,14825.29,6247.6,8325.11,13343.0,14563.51,6028.93,9090.1,13908.37,14264.76,4062.23,8875.55,13633.64,14551.19,5446.25,9313.77,13771.01,14573.98,4754.24
Banana Cardava Production,0907300000,Zamboanga del Sur,7896.39,11948.83,5745.9,15491.43,8458.61,13023.75,6264.32,15784.21,11224.78,24708.47,25708.96,24598.15,10462.43,22063.09,23976.17,26639.8,9502.0,11394.73,11561.0,13087.79,6707.6
Banana Cardava Production,0907400000,Zamboanga City,2810.71,10746.79,14911.57,11583.87,2860.12,10965.06,15522.94,11786.01,,,,,,,,,,10622.59,14881.0,15027.69,15028.59
Banana Cardava Production,0908300000,Zamboanga Sibugay,3492.11,2555.53,2975.26,3597.49,3712.11,2354.44,3030.24,3735.67,3644.36,2470.11,3011.25,3707.12,3422.55,2468.35,3005.31,3701.93,3415.99,2560.29,3311.01,3810.87,3395.78
Banana Cardava Production,1001300000,Bukidnon,7033.83,6590.96,7300.0,7101.89,7049.45,6664.0,7325.0,6416.63,5745.23,6290.08,7282.0,6296.79,6050.61,5670.0,7150.0,6260.67,6776.45,5787.71,7521.8,7285.14,6190.76
Banana Cardava Production,1001800000,Camiguin,966.28,617.83,797.39,1142.09,507.38,561.68,743.22,1003.1,571.94,696.86,1670.0,1500.0,349.95,543.2,879.99,1392.22,504.49,1616.25,1245.86,1740.33,479.95
Banana Cardava Production,1003500000,Lanao del Norte,50400.0,29050.0,42810.0,33641.0,50450.0,29120.0,42900.0,33720.0,50520.0,28962.0,43650.0,33780.0,50500.0,28804.0,43880.0,33850.0,50485.0,28795.0,43750.0,33950.0,52188.32
Banana Cardava Production,1004200000,Misamis Occidental,3940.0,19160.0,23525.1,5910.0,4008.85,19348.12,23290.0,6008.93,3619.59,20647.54,22120.0,5919.0,3691.98,21060.44,23066.73,6114.33,3806.43,21692.25,24010.13,6206.04,3874.94
Banana Cardava Production,1004300000,Misamis Oriental,24200.0,8400.0,23100.0,22500.0,24190.0,12127.33,33242.06,25911.9,32608.12,13358.96,30822.0,26205.0,32594.65,11261.92,28054.69,24587.17,33780.0,11537.0,29204.17,25841.0,37403.9
Banana Cardava Production,1102300000,Davao del Norte,10657.22,10905.63,13825.32,14384.23,10390.79,11270.52,14023.62,15717.07,10314.43,11219.1,14813.49,15588.77,10139.08,11165.7,15128.77,16209.71,10609.74,11187.66,14655.3,16371.7,10749.15
Banana Cardava Production,1102400000,Davao del Sur,26755.25,35975.15,46184.57,48174.05,28011.27,34003.71,47108.05,49669.86,34474.72,40501.96,54826.49,54841.86,31439.93,40947.48,55374.75,53470.81,30748.25,36639.27,50255.0,48906.58,28112.87
Banana Cardava Production,1102500000,Davao Oriental,14506.7,18504.57,21747.4,23256.38,14428.0,18457.81,22392.26,22605.15,14406.84,18370.87,21825.74,22085.76,13264.38,16989.38,21186.25,21228.83,12571.98,17600.99,22120.52,22491.07,13414.4
Banana Cardava Production,1108200000,Davao de Oro (Compostela Valley),18277.81,23645.57,28328.45,29793.8,17552.18,23276.94,27244.72,22457.37,16998.87,22412.34,26977.05,22216.21,15871.84,21571.08,25906.08,21424.41,15273.47,20891.58,25917.46,21468.65,15530.78
Banana Cardava Production,1108600000,Davao Occidental,19371.94,28549.12,36334.52,39380.98,19256.1,29296.25,37311.86,40026.83,19400.52,30110.69,36767.11,39276.8,19131.52,29596.15,36716.57,39151.95,20629.02,29975.54,37813.8,39485.19,23333.13
Banana Cardava Production,1130700000,Davao City,6634.54,4422.88,6378.0,7150.0,6783.56,4637.0,6573.5,7265.0,,,,,,,,,,3647.86,5139.85,5762.12,2798.96
Banana Cardava Production,1204700000,Cotabato (North Cotabato),47528.73,45786.33,41548.16,83745.14,41396.38,44522.63,39258.03,74343.9,37074.6,43060.06,43147.1,74649.32,33598.11,40943.59,41251.39,71781.42,35137.24,41284.62,45077.86,72368.24,34620.02
Banana Cardava Production,1206300000,South Cotabato,7970.15,5383.31,7891.75,9353.46,7930.3,5544.81,7828.93,9338.87,8402.95,5679.88,7399.12,9384.18,8254.22,5653.5,7571.52,9746.41,8776.71,6657.0,7838.8,9875.06,8527.45
Banana Cardava Production,1206500000,Sultan Kudarat,4901.89,2614.14,11321.8,16756.72,5142.33,2705.37,11833.07,17874.39,5435.83,2608.14,12096.63,19427.67,5190.99,2331.16,11286.15,18774.9,5634.56,2548.22,11048.49,17094.55,4942.07
Banana Cardava Production,1208000000,Sarangani,9460.0,8056.0,9879.0,9785.0,9721.0,8221.0,8942.0,9815.0,9477.0,7349.57,7115.0,7345.0,8875.13,7115.0,7070.0,7215.0,7319.0,7232.5,7493.26,7787.0,8557.04
Banana Cardava Production,1400100000,Abra,1124.43,1133.78,621.86,520.9,1126.26,1120.37,624.69,522.76,1049.81,1069.4,156.17,219.79,787.36,908.0,138.0,204.65,876.39,948.0,211.37,226.14,697.0
Banana Cardava Production,1401100000,Benguet,111.4,112.9,74.61,117.25,120.36,135.5,85.63,124.98,118.35,125.0,90.0,130.0,107.53,107.53,149.68,52.58,75.0,115.0,114.33,49.13,106.73
Banana Cardava Production,1402700000,Ifugao,182.51,301.4,91.03,158.13,261.8,514.1,109.24,167.53,280.75,417.5,100.57,358.18,432.0,437.12,116.32,320.32,352.89,312.0,905.0,164.15,150.49
Banana Cardava Production,1403200000,Kalinga,175.58,87.42,154.58,57.1,197.5,111.33,177.14,67.65,218.0,129.66,159.66,77.79,250.7,132.0,168.4,80.0,300.4,148.82,160.0,76.0,270.0
Banana Cardava Production,1404400000,Mountain Province,38.46,271.23,629.63,146.22,30.6,283.21,619.67,140.52,29.83,289.78,681.64,147.55,35.8,253.38,749.8,73.78,34.01,228.92,679.24,66.4,39.11
Banana Cardava Production,1408100000,Apayao,80.03,204.16,1506.23,13.0,84.45,214.27,1600.0,13.62,89.83,335.18,1500.0,20.0,91.0,283.5,1480.0,15.0,162.4,283.28,1801.15,18.0,171.06
Banana Cardava Production,1600200000,Agusan del Norte,9680.0,9980.0,9851.69,10460.36,5800.55,9385.0,8996.5,11164.98,6393.73,10171.84,9634.97,10505.11,6097.14,9774.21,9580.79,10490.0,6663.5,10550.0,11000.0,11200.0,4605.39
Banana Cardava Production,1600300000,Agusan del Sur,7572.46,9411.34,13764.42,9323.7,6868.68,10234.55,12082.96,9456.2,6987.16,7530.38,10227.15,9554.35,7516.0,7504.0,10672.3,9689.0,7950.0,7990.0,11690.0,10098.56,8006.44
Banana Cardava Production,1606700000,Surigao del Norte,875.6,1414.25,1398.75,795.0,346.8,696.07,660.53,456.45,347.07,509.65,585.7,385.0,205.9,316.48,792.46,490.63,615.8,424.08,802.42,485.94,919.38
Banana Cardava Production,1606800000,Surigao del Sur,5810.51,6685.64,12589.66,12590.0,5294.67,5025.26,14118.17,12080.86,4981.58,5121.9,112.13,10995.71,3953.48,5030.0,5200.0,5122.8,5065.95,4544.6,4540.0,4750.0,6629.53
Banana Cardava Production,1608500000,Dinagat Islands,64.57,76.82,81.32,64.24,28.73,,6.01,17.05,28.0,38.18,43.57,140.53,63.97,63.36,64.97,149.3,92.0,94.86,67.84,234.36,50.16
Banana Cardava Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,2372.47
Banana Cardava Production,1704000000,Marinduque,56.47,86.86,21.81,55.82,70.7,106.9,27.47,48.76,88.85,123.69,41.21,63.88,153.5,160.88,65.0,266.0,1247.54,1221.53,875.28,2371.11,875.81
Banana Cardava Production,1705100000,Occidental Mindoro,669.4,226.27,412.3,252.88,718.68,164.98,555.9,281.24,737.55,201.78,455.15,246.49,1143.42,102.97,345.89,207.09,1056.09,132.38,350.8,197.73,1145.38
Banana Cardava Production,1705200000,Oriental Mindoro,137.0,1915.07,8829.07,3797.62,293.03,2427.27,15533.78,3158.71,200.93,1990.36,15844.45,3411.41,525.0,6288.85,27765.88,3443.57,589.0,8151.0,44642.8,2823.72,391.04
Banana Cardava Production,1705300000,Palawan,8819.33,3830.94,5061.92,3300.0,6580.63,2905.23,3671.46,3122.69,7325.1,4624.49,3400.0,1434.04,6873.1,4314.73,3317.11,1369.36,6740.62,4217.5,3506.31,1468.03,6302.04
Banana Cardava Production,1705900000,Romblon,989.5,400.16,631.95,999.14,1094.26,426.45,658.81,1002.95,875.77,430.15,313.98,1077.79,1357.44,688.24,671.29,1094.09,1523.05,802.73,909.12,1855.23,1633.39
Banana Cardava Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,1154.91
Banana Cardava Production,1804500000,Negros Occidental,14244.0,10700.0,10244.0,9000.0,14124.0,10650.0,10150.0,9200.0,14578.79,12167.31,11596.67,10511.22,14316.0,11948.13,11604.0,10854.8,14175.5,11940.28,11881.97,10188.67,14043.67
Banana Cardava Production,1804600000,Negros Oriental,25044.63,8894.3,6341.57,10314.26,16409.99,6402.65,6458.06,10235.36,23139.23,8990.15,7523.0,10326.71,21513.28,8095.7,4814.72,10076.6,21104.53,11034.44,6265.26,10000.0,19720.07
Banana Cardava Production,1806100000,Siquijor,5701.34,636.85,2858.55,2988.12,5198.46,579.54,2697.39,3597.81,5484.26,710.37,2683.08,3826.63,5394.38,626.75,2653.75,3470.44,5444.61,638.52,2671.99,3632.68,5508.38
Banana Cardava Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,1.06
Banana Cardava Production,1900700000,Basilan,3414.08,4264.72,2390.01,2265.72,3459.73,4323.91,2410.8,2280.9,3312.34,4806.89,2410.8,2144.05,2927.3,4380.75,2258.45,1856.72,2887.3,4519.82,2369.0,1740.86,2768.11
Banana Cardava Production,1903600000,Lanao del Sur,9714.0,7185.25,7115.9,4727.58,9721.0,7186.8,7117.4,4729.3,9722.0,7187.3,7119.5,5107.64,9722.18,7198.0,7120.0,5248.0,9868.0,7200.0,7195.0,5407.6,9889.0
Banana Cardava Production,1907000000,Tawi-Tawi,710.0,955.4,1270.0,884.0,732.0,960.0,1319.0,896.0,726.21,978.0,1300.0,906.0,730.0,982.0,1310.0,912.0,845.0,988.0,1315.0,980.0,914.0
Banana Cardava Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,,,,,11424.65,19659.63,24875.71,19390.17,10803.73
Banana Cardava Production,1908800000,Maguindanao del Sur,27340.0,37920.0,28995.0,41065.0,27754.53,38255.0,29174.0,41230.0,27754.0,44743.66,29200.0,41365.0,26433.79,42285.0,23250.88,24576.0,17115.25,25139.17,11229.87,17028.39,19525.75
