Commodity Type,ADM2_PCODE,Province,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1
Banana Cardava Production,0504100000,Masbate,735.1,1263.77,827.57,1474.79,1005.47,1450.57,1219.36,1504.64,1056.72,1134.82,385.69
Banana Cardava Production,0506200000,Sorsogon,1872.03,5068.06,1535.75,4829.39,1400.4,4963.69,1056.29,3815.31,1092.86,3731.42,355.05
Banana Cardava Production,0600400000,Aklan,13108.76,7586.45,14248.24,8056.95,13385.01,7003.98,13580.66,7338.17,13697.14,8321.03,7980.86
Banana Cardava Production,0600600000,Antique,7184.42,9608.81,7095.75,9725.71,7794.45,9312.36,7327.83,9057.28,9300.05,6540.36,3999.06
Banana Cardava Production,0601900000,Capiz,4192.82,6323.0,4354.97,6403.32,4430.58,6307.45,4440.55,6149.76,4489.48,6520.75,982.95
Banana Cardava Production,0603000000,Iloilo,34436.58,49411.77,32802.85,46349.4,32442.52,49578.44,33525.68,48808.42,33398.84,53392.85,22337.26
Banana Cardava Production,0607900000,Guimaras,3125.99,4907.08,2615.42,5199.23,2947.0,5501.14,2530.7,5652.28,2490.85,5030.33,2121.36
Banana Cardava Production,0701200000,Bohol,8630.91,10851.97,582.36,3581.03,3286.51,7917.72,8073.34,9609.83,9298.85,10181.42,6489.97
Banana Cardava Production,0702200000,Cebu,20884.35,35938.0,17138.0,36886.0,18045.51,38273.0,15610.33,37305.17,16230.06,37400.81,8632.26
Banana Cardava Production,0802600000,Eastern Samar,621.74,335.12,642.05,424.53,716.55,1642.4,846.75,1919.61,1070.51,3181.56,320.23
Banana Cardava Production,0803700000,Leyte,9261.06,9443.38,8741.78,9254.91,7638.67,9254.87,8045.64,9335.66,8077.38,9147.8,3200.0
Banana Cardava Production,0804800000,Northern Samar,4632.0,2545.0,4695.94,2556.0,4767.0,2557.0,4739.5,2563.0,4749.0,2566.0,1020.0
Banana Cardava Production,0806000000,Samar (Western Samar),51849.29,49410.5,61448.77,58095.04,70037.85,63941.49,69247.15,66339.83,65430.18,67006.44,42737.15
Banana Cardava Production,0806400000,Southern Leyte,16669.82,19603.5,7128.0,14550.12,9041.45,14935.0,9124.01,14898.0,9040.0,14291.26,3475.3
Banana Cardava Production,0807800000,Biliran,1880.0,2989.0,2195.99,3540.0,2760.0,3086.91,2450.0,2527.72,2478.33,2372.65,673.5
Banana Cardava Production,0906600000,,4300.0,4587.6,4390.0,4520.0,4410.0,4630.0,4430.0,4660.0,4567.61,5120.3,1823.43
Banana Cardava Production,0907200000,Zamboanga del Norte,14234.82,28218.25,14572.71,27906.51,15119.03,28173.13,12937.78,28184.83,14760.02,28344.99,4754.24
Banana Cardava Production,0907300000,Zamboanga del Sur,19845.22,21237.33,21482.36,22048.53,35933.25,50307.11,32525.52,50615.97,20896.73,24648.79,6707.6
Banana Cardava Production,0907400000,Zamboanga City,13557.5,26495.44,13825.18,27308.95,,,,,10622.59,29908.69,15028.59
Banana Cardava Production,0908300000,Zamboanga Sibugay,6047.64,6572.75,6066.55,6765.91,6114.47,6718.37,5890.9,6707.24,5976.28,7121.88,3395.78
Banana Cardava Production,1001300000,Bukidnon,13624.79,14401.89,13713.45,13741.63,12035.31,13578.79,11720.61,13410.67,12564.16,14806.94,6190.76
Banana Cardava Production,1001800000,Camiguin,1584.11,1939.48,1069.06,1746.32,1268.8,3170.0,893.15,2272.21,2120.74,2986.19,479.95
Banana Cardava Production,1003500000,Lanao del Norte,79450.0,76451.0,79570.0,76620.0,79482.0,77430.0,79304.0,77730.0,79280.0,77700.0,52188.32
Banana Cardava Production,1004200000,Misamis Occidental,23100.0,29435.1,23356.97,29298.93,24267.13,28039.0,24752.42,29181.06,25498.68,30216.17,3874.94
Banana Cardava Production,1004300000,Misamis Oriental,32600.0,45600.0,36317.33,59153.96,45967.08,57027.0,43856.57,52641.86,45317.0,55045.17,37403.9
Banana Cardava Production,1102300000,Davao del Norte,21562.85,28209.55,21661.31,29740.69,21533.53,30402.26,21304.78,31338.48,21797.4,31027.0,10749.15
Banana Cardava Production,1102400000,Davao del Sur,62730.4,94358.62,62014.98,96777.91,74976.68,109668.35,72387.41,108845.56,67387.52,99161.58,28112.87
Banana Cardava Production,1102500000,Davao Oriental,33011.27,45003.78,32885.81,44997.41,32777.71,43911.5,30253.76,42415.08,30172.97,44611.59,13414.4
Banana Cardava Production,1108200000,Davao de Oro (Compostela Valley),41923.38,58122.25,40829.12,49702.09,39411.21,49193.26,37442.92,47330.49,36165.05,47386.11,15530.78
Banana Cardava Production,1108600000,Davao Occidental,47921.06,75715.5,48552.35,77338.69,49511.21,76043.91,48727.67,75868.52,50604.56,77298.99,23333.13
Banana Cardava Production,1130700000,Davao City,11057.42,13528.0,11420.56,13838.5,,,,,3647.86,10901.97,2798.96
Banana Cardava Production,1204700000,Cotabato (North Cotabato),93315.06,125293.3,85919.01,113601.93,80134.66,117796.42,74541.7,113032.81,76421.86,117446.1,34620.02
Banana Cardava Production,1206300000,South Cotabato,13353.46,17245.21,13475.11,17167.8,14082.83,16783.3,13907.72,17317.93,15433.71,17713.86,8527.45
Banana Cardava Production,1206500000,Sultan Kudarat,7516.03,28078.52,7847.7,29707.46,8043.97,31524.3,7522.15,30061.05,8182.78,28143.04,4942.07
Banana Cardava Production,1208000000,Sarangani,17516.0,19664.0,17942.0,18757.0,16826.57,14460.0,15990.13,14285.0,14551.5,15280.26,8557.04
Banana Cardava Production,1400100000,Abra,2258.21,1142.76,2246.63,1147.45,2119.21,375.96,1695.36,342.65,1824.39,437.51,697.0
Banana Cardava Production,1401100000,Benguet,224.3,191.86,255.86,210.61,243.35,220.0,215.06,202.26,190.0,163.46,106.73
Banana Cardava Production,1402700000,Ifugao,483.91,249.16,775.9,276.77,698.25,458.75,869.12,436.64,664.89,1069.15,150.49
Banana Cardava Production,1403200000,Kalinga,263.0,211.68,308.83,244.79,347.66,237.45,382.7,248.4,449.22,236.0,270.0
Banana Cardava Production,1404400000,Mountain Province,309.69,775.85,313.81,760.19,319.61,829.19,289.18,823.58,262.93,745.64,39.11
Banana Cardava Production,1408100000,Apayao,284.19,1519.23,298.72,1613.62,425.01,1520.0,374.5,1495.0,445.68,1819.15,171.06
Banana Cardava Production,1600200000,Agusan del Norte,19660.0,20312.05,15185.55,20161.48,16565.57,20140.08,15871.35,20070.79,17213.5,22200.0,4605.39
Banana Cardava Production,1600300000,Agusan del Sur,16983.8,23088.12,17103.23,21539.16,14517.54,19781.5,15020.0,20361.3,15940.0,21788.56,8006.44
Banana Cardava Production,1606700000,Surigao del Norte,2289.85,2193.75,1042.87,1116.98,856.72,970.7,522.38,1283.09,1039.88,1288.36,919.38
Banana Cardava Production,1606800000,Surigao del Sur,12496.15,25179.66,10319.93,26199.03,10103.48,11107.84,8983.48,10322.8,9610.55,9290.0,6629.53
Banana Cardava Production,1608500000,Dinagat Islands,141.39,145.56,28.73,23.06,66.18,184.1,127.33,214.27,186.86,302.2,50.16
Banana Cardava Production,1630400000,Butuan City,,,,,,,,,,,2372.47
Banana Cardava Production,1704000000,Marinduque,143.33,77.63,177.6,76.23,212.54,105.09,314.38,331.0,2469.07,3246.39,875.81
Banana Cardava Production,1705100000,Occidental Mindoro,895.67,665.18,883.66,837.14,939.33,701.64,1246.39,552.98,1188.47,548.53,1145.38
Banana Cardava Production,1705200000,Oriental Mindoro,2052.07,12626.69,2720.3,18692.49,2191.29,19255.86,6813.85,31209.45,8740.0,47466.52,391.04
Banana Cardava Production,1705300000,Palawan,12650.27,8361.92,9485.86,6794.15,11949.59,4834.04,11187.83,4686.47,10958.12,4974.34,6302.04
Banana Cardava Production,1705900000,Romblon,1389.66,1631.09,1520.71,1661.76,1305.92,1391.77,2045.68,1765.38,2325.78,2764.35,1633.39
Banana Cardava Production,1731500000,Puerto Princesa City,,,,,,,,,,,1154.91
Banana Cardava Production,1804500000,Negros Occidental,24944.0,19244.0,24774.0,19350.0,26746.1,22107.89,26264.13,22458.8,26115.78,22070.64,14043.67
Banana Cardava Production,1804600000,Negros Oriental,33938.93,16655.83,22812.64,16693.42,32129.38,17849.71,29608.98,14891.32,32138.97,16265.26,19720.07
Banana Cardava Production,1806100000,Siquijor,6338.19,5846.67,5778.0,6295.2,6194.63,6509.71,6021.13,6124.19,6083.13,6304.67,5508.38
Banana Cardava Production,1830200000,Bacolod City,,,,,,,,,,,1.06
Banana Cardava Production,1900700000,Basilan,7678.8,4655.73,7783.64,4691.7,8119.23,4554.85,7308.05,4115.17,7407.12,4109.86,2768.11
Banana Cardava Production,1903600000,Lanao del Sur,16899.25,11843.48,16907.8,11846.7,16909.3,12227.14,16920.18,12368.0,17068.0,12602.6,9889.0
Banana Cardava Production,1907000000,Tawi-Tawi,1665.4,2154.0,1692.0,2215.0,1704.21,2206.0,1712.0,2222.0,1833.0,2295.0,914.0
Banana Cardava Production,1908700000,Maguindanao del Norte,,,,,,,,,31084.28,44265.88,10803.73
Banana Cardava Production,1908800000,Maguindanao del Sur,65260.0,70060.0,66009.53,70404.0,72497.66,70565.0,68718.79,47826.88,42254.42,28258.26,19525.75
