Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1
Overall Cassava Production,1402700000,Ifugao,203.17,13.47,42.78,21.68,5.5,8.45,8.36,9.06,15.7,264.2,18.84,4.12,6.0,7.45,6.54,2.21,3.16,4.37,2.54,1.32,4.5
Overall Cassava Production,1403200000,Kalinga,4.89,9.0,22.25,0.26,5.23,12.62,21.88,0.29,5.76,13.53,22.1,2.25,5.4,13.0,22.3,2.0,5.3,13.81,24.53,2.11,
Overall Cassava Production,1404400000,Mountain Province,44.92,37.78,13.03,53.15,42.18,31.85,13.41,57.46,43.09,33.44,10.73,51.71,38.78,23.26,9.12,56.88,39.56,26.75,10.03,58.94,38.72
Overall Cassava Production,1408100000,Apayao,540.89,8541.47,2734.4,302.5,620.46,8570.0,2875.91,319.3,651.52,9051.34,2720.0,306.0,580.69,9040.0,2619.0,245.65,496.35,8891.0,1848.05,89.14,574.91
Overall Cassava Production,1600200000,Agusan del Norte,341.38,1058.0,1575.4,952.05,226.64,1010.0,1692.0,1010.0,237.21,1045.38,1190.87,969.02,231.93,1037.79,1112.29,906.0,247.0,1135.7,1125.0,977.02,167.79
Overall Cassava Production,1600300000,Agusan del Sur,490.18,901.58,1314.42,2612.48,525.75,916.8,1200.12,2761.44,534.25,663.74,1186.72,2366.0,490.0,431.0,1187.0,2487.0,530.0,446.8,1294.42,2599.0,547.43
Overall Cassava Production,1606700000,Surigao del Norte,112.85,928.85,477.85,373.47,52.6,551.45,357.87,346.53,47.63,505.91,310.05,298.5,144.88,262.2,387.56,234.07,292.61,490.06,259.91,248.03,364.25
Overall Cassava Production,1606800000,Surigao del Sur,843.71,1713.46,2521.04,2800.0,843.32,1195.81,2799.74,3025.9,841.0,1484.68,28.2,1431.05,820.0,1600.0,1584.0,1081.5,950.0,1605.0,1729.95,1387.13,870.98
Overall Cassava Production,1608500000,Dinagat Islands,148.52,879.7,146.89,95.47,82.04,96.98,48.31,43.77,66.02,149.25,47.93,76.42,102.18,76.42,81.47,81.67,146.43,122.8,152.05,65.97,56.12
Overall Cassava Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,86.44
Overall Cassava Production,1704000000,Marinduque,205.05,209.44,137.54,51.52,234.59,190.04,146.49,47.23,270.11,197.64,91.22,38.35,160.94,163.67,47.47,40.09,146.02,172.48,38.12,28.28,126.79
Overall Cassava Production,1705100000,Occidental Mindoro,314.51,2739.99,270.69,1621.04,351.11,2696.61,330.03,2633.53,345.33,2961.23,288.43,1857.51,285.78,3170.78,224.69,1136.54,309.14,3520.31,222.79,1421.92,302.3
Overall Cassava Production,1705200000,Oriental Mindoro,497.88,3177.31,3725.89,89.13,564.54,3342.14,4115.19,45.8,369.72,2490.34,2391.99,53.98,406.72,2037.95,2086.0,47.79,416.0,2107.0,2871.47,57.74,266.71
Overall Cassava Production,1705300000,Palawan,1941.67,2520.5,1725.55,370.04,1730.75,2471.4,1701.1,309.96,1929.65,2943.84,650.0,187.77,1645.93,2764.53,632.93,183.58,1597.04,2579.06,900.0,191.05,1621.78
Overall Cassava Production,1705900000,Romblon,565.47,430.0,253.45,794.91,580.85,428.12,233.32,922.13,650.48,400.57,133.11,660.44,552.91,356.51,176.29,639.0,577.88,394.27,180.91,564.0,593.76
Overall Cassava Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,5.1
Overall Cassava Production,1804500000,Negros Occidental,7780.0,6980.0,3900.0,8895.0,7700.0,6900.0,3850.0,8800.0,7751.0,7064.98,3800.0,8790.0,7702.0,6981.66,3843.0,8989.45,7695.0,6900.0,3831.0,8859.82,7676.0
Overall Cassava Production,1804600000,Negros Oriental,8488.24,3423.84,618.64,4544.6,7851.49,2772.71,726.02,4538.45,9300.55,3344.29,790.1,5532.63,8546.76,2313.72,476.8,4096.46,9048.96,2086.15,664.3,4729.73,8354.64
Overall Cassava Production,1806100000,Siquijor,878.21,299.0,314.68,573.03,888.44,321.81,319.62,576.0,971.99,342.7,324.01,683.74,929.87,189.89,319.63,610.96,931.15,193.5,320.96,617.0,935.87
Overall Cassava Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,
Overall Cassava Production,1900700000,Basilan,1409.92,14579.59,100655.83,198864.0,1431.56,14772.92,101642.25,197392.4,1446.73,12739.79,98592.98,187522.78,426.23,8211.72,90144.29,168660.0,588.35,7595.85,86961.76,159778.36,458.19
Overall Cassava Production,1903600000,Lanao del Sur,49456.0,161195.0,129020.0,169516.8,49464.0,161198.9,129033.0,169528.0,49465.5,161191.6,129041.1,170490.0,49472.0,158100.0,129073.0,170520.0,47274.1,170045.0,129249.0,171200.0,47312.0
Overall Cassava Production,1907000000,Tawi-Tawi,21128.0,20950.0,27008.0,28672.0,21156.0,21180.0,25780.0,26548.0,19665.0,19550.0,25560.0,24684.0,20455.0,21275.0,25720.0,25760.0,24352.0,24676.74,25890.0,25960.0,26580.0
Overall Cassava Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,,,,,763.4,48.7,564.13,150.0,786.0
Overall Cassava Production,1908800000,Maguindanao del Sur,996.0,2270.0,1175.0,1455.0,1004.09,2298.0,1182.0,1533.0,1008.2,2310.0,1210.0,1555.0,975.0,2244.0,936.0,240.3,315.4,2195.99,395.0,400.0,346.7
