Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2
Yellow Corn Production,0601900000,Capiz,15560.0,6555.0,27538.0,6096.64,28548.2,4534.0,24020.55,8986.55,21897.0,7016.8,27107.55,6089.0,27579.9,10971.5,27758.3,6593.12,25339.8,9934.2,37707.42,6327.18,25075.48,10347.68
Yellow Corn Production,0603000000,Iloilo,42629.0,7510.4,54454.5,7252.56,48770.59,5102.55,42237.36,5529.36,49679.34,6205.35,44195.72,7440.96,43446.42,2332.16,36928.4,11352.56,47158.0,4734.88,44796.5,8177.9,50728.43,3442.08
Yellow Corn Production,0607900000,Guimaras,64.0,16.0,850.0,236.0,85.0,21.46,752.0,280.0,122.0,38.0,415.0,163.0,105.0,32.0,100.0,165.0,138.0,39.0,258.0,167.1,125.0,30.0
Yellow Corn Production,0701200000,Bohol,7.0,14.0,4266.0,75.0,15.0,468.0,1887.0,839.31,236.0,44.2,3229.0,458.0,120.0,93.0,2962.0,1700.0,336.0,320.3,2447.76,40.0,164.5,77.1
Yellow Corn Production,0702200000,Cebu,288.0,172.0,433.0,220.0,260.0,158.0,308.0,315.0,300.0,77.0,360.0,630.0,438.0,46.0,320.0,770.0,296.0,457.0,424.0,2319.0,514.8,231.0
Yellow Corn Production,0802600000,Eastern Samar,21.0,7.0,8.0,21.0,19.8,5.85,6.69,22.8,17.0,4.0,4.0,24.6,17.0,3.0,1.43,10.0,8.0,3.0,2.7,1.0,8.0,9.0
Yellow Corn Production,0803700000,Leyte,559.05,651.0,665.5,656.04,619.1,582.8,673.26,634.72,587.8,585.88,639.18,611.6,584.05,451.22,671.6,625.39,598.0,481.0,633.0,597.0,587.0,453.0
Yellow Corn Production,0804800000,Northern Samar,714.0,427.0,618.0,547.4,656.0,426.0,623.0,549.0,636.0,385.0,631.0,542.0,577.0,381.0,645.0,557.0,562.0,366.0,655.0,538.0,514.0,370.0
Yellow Corn Production,0806000000,Samar (Western Samar),132.1,180.0,329.0,232.0,156.05,178.0,329.0,210.79,165.0,197.0,317.0,206.0,239.78,288.99,388.4,199.95,266.39,286.4,362.82,141.05,258.0,487.6
Yellow Corn Production,0806400000,Southern Leyte,71.0,64.32,49.0,149.0,35.0,36.08,43.0,131.0,24.0,25.0,35.0,103.0,26.0,11.0,26.0,128.0,22.0,10.0,22.0,102.0,22.0,13.0
Yellow Corn Production,0807800000,Biliran,18.0,33.0,39.0,53.0,17.27,44.0,35.04,51.92,17.0,43.0,32.5,51.0,18.0,42.0,32.94,51.92,18.5,42.0,33.0,47.0,18.54,30.0
Yellow Corn Production,0906600000,Sulu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow Corn Production,0907200000,Zamboanga del Norte,1744.4,64.5,1572.5,4097.0,3400.1,1187.12,1219.42,1973.3,1845.05,565.14,1814.59,2216.14,2363.6,146.88,3259.92,3180.83,2500.41,345.66,3226.48,2655.36,2277.18,408.29
Yellow Corn Production,0907300000,Zamboanga del Sur,5218.08,1935.6,8219.06,3918.16,6689.85,2040.8,3516.4,3683.82,9904.65,1925.03,12624.4,4793.93,10587.62,1769.55,8423.98,4391.76,10084.44,888.99,9797.82,3514.84,7937.09,1903.84
Yellow Corn Production,0907400000,Zamboanga City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552.42,2306.48,2160.26,1161.87,1477.04
Yellow Corn Production,0908300000,Zamboanga Sibugay,577.76,330.0,2164.71,642.6,689.51,312.35,2327.0,330.0,1551.54,290.68,1469.03,869.72,935.94,230.16,1695.62,777.85,988.71,162.41,1609.86,528.44,1074.03,193.9
Yellow Corn Production,1001300000,Bukidnon,198633.11,36837.1,219479.0,356516.0,197185.06,50386.48,229601.5,365034.0,217078.0,51896.0,301039.2,374458.0,224259.0,47441.0,309372.0,397129.2,229518.0,55039.8,276235.51,394848.28,238001.81,61522.65
Yellow Corn Production,1001800000,Camiguin,28.7,38.5,58.6,44.5,14.0,31.5,62.8,35.42,22.0,22.6,32.55,34.3,13.08,12.0,11.9,7.58,5.67,12.01,17.56,23.9,7.7,21.2
Yellow Corn Production,1003500000,Lanao del Norte,1348.0,3752.0,22416.0,30197.5,1532.0,4799.5,20562.5,30682.5,2262.1,5083.5,19792.95,30688.9,10530.78,6266.96,16724.3,28146.0,10905.0,6266.96,17362.6,26703.0,9517.5,7058.0
Yellow Corn Production,1004200000,Misamis Occidental,1240.0,89.7,1588.0,1266.0,1098.0,91.35,1732.0,1230.0,1045.0,76.5,1473.0,890.0,1017.5,45.0,1599.0,1591.0,1080.0,157.5,1775.0,1416.0,1190.0,46.0
Yellow Corn Production,1004300000,Misamis Oriental,19525.0,4334.0,23569.0,17034.0,11623.0,4726.58,23105.0,18727.0,13348.0,4332.24,23288.5,11860.0,13361.0,1563.62,17181.9,11946.9,8605.56,1643.5,17181.9,18025.0,14727.0,7875.16
Yellow Corn Production,1102300000,Davao del Norte,3147.0,3393.78,3938.0,4805.68,5159.8,3859.0,4154.92,5758.0,5996.03,3566.82,4227.16,5736.97,4968.86,4633.53,5470.87,6770.24,5914.82,4520.51,5896.05,7166.0,6278.4,4625.9
Yellow Corn Production,1102400000,Davao del Sur,5001.0,4855.0,6098.0,2289.0,6606.09,5280.0,6817.0,1634.12,6090.4,4537.92,7173.72,1792.6,5911.0,3129.8,5362.0,2172.46,5826.79,2110.58,3498.7,496.95,7057.98,4841.88
Yellow Corn Production,1102500000,Davao Oriental,1251.05,260.3,413.92,866.48,972.0,293.76,477.05,853.0,897.32,266.6,409.91,995.4,1013.8,268.38,453.08,912.98,1084.38,284.76,573.4,907.4,1224.28,250.92
Yellow Corn Production,1108200000,Davao de Oro (Compostela Valley),6609.0,3741.0,7774.0,6036.0,6351.0,4228.0,7429.0,4939.0,6757.0,4724.0,7089.0,5610.0,4134.0,5252.0,4666.0,5030.0,4619.0,4532.48,4004.0,4576.0,4332.68,4600.7
Yellow Corn Production,1108600000,Davao Occidental,1109.03,1704.0,2199.0,696.0,1498.6,1817.5,1719.5,575.96,2217.7,1573.56,1819.16,648.6,2595.12,2319.15,2208.84,735.04,2411.23,2588.42,2312.0,524.21,2512.0,2680.36
Yellow Corn Production,1130700000,Davao City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.38,1269.17,2191.8,1540.21,1087.79
Yellow Corn Production,1204700000,Cotabato (North Cotabato),77635.0,19564.0,96564.0,69700.0,64769.0,19144.0,83306.0,64556.0,63165.0,17768.0,74318.0,57225.0,73554.0,14549.0,74205.0,48430.0,82808.0,21444.0,70612.0,53995.0,76341.0,23217.0
Yellow Corn Production,1206300000,South Cotabato,79761.0,32590.0,114493.0,104026.0,67054.0,41224.0,117559.34,114466.0,73069.0,41267.7,125176.0,124386.0,63301.0,20393.0,130118.0,126304.0,83280.0,33389.08,119271.0,133635.81,70975.0,34365.0
Yellow Corn Production,1206500000,Sultan Kudarat,47572.0,16764.0,57173.0,68749.0,40856.44,16121.0,69487.85,74837.0,47848.0,16747.04,67465.0,71638.0,33019.0,10480.0,66554.0,69979.0,40343.0,13400.0,68841.0,76356.0,41553.0,12803.0
Yellow Corn Production,1208000000,Sarangani,20383.0,7139.34,29421.99,39733.49,12479.85,7407.0,27000.99,33421.0,14275.99,7236.99,29174.0,32927.65,7620.0,3256.99,29442.99,42760.1,16723.99,4511.99,33370.99,39923.99,12873.0,2649.64
Yellow Corn Production,1400100000,Abra,922.0,0.0,16.0,0.0,921.0,0.0,14.0,0.0,922.0,0.0,13.0,0.0,873.8,0.0,13.01,0.0,899.0,0.0,367.0,0.0,922.0,0.0
Yellow Corn Production,1401100000,Benguet,210.0,93.75,78.0,63.46,240.0,94.0,70.51,60.39,223.0,94.0,56.0,59.6,151.0,71.3,75.0,58.0,154.0,78.0,0.0,0.0,0.0,0.0
Yellow Corn Production,1402700000,Ifugao,14711.0,3982.0,17854.39,37143.0,15946.0,9669.63,14147.12,17935.0,17945.5,2596.32,13236.19,18001.0,15242.5,1592.77,23511.69,14123.0,16578.28,9360.0,14606.45,21415.03,5817.94,5399.56
Yellow Corn Production,1403200000,Kalinga,16359.0,19772.0,846.0,29140.14,13356.0,22052.0,7154.0,20996.0,13389.5,23558.69,6173.0,19937.0,11748.0,16538.0,8045.0,18536.0,14587.0,23634.0,7427.0,22829.0,12626.0,19373.85
Yellow Corn Production,1404400000,Mountain Province,5565.0,4368.0,7718.0,7381.0,5856.0,4805.0,5885.23,7238.0,5702.76,4791.0,5444.0,7320.72,5672.1,3145.34,5378.75,7196.64,5810.0,4593.34,5496.75,7149.01,5871.39,4404.12
Yellow Corn Production,1408100000,Apayao,1960.0,16813.0,5481.0,7216.0,1844.0,14264.65,6301.55,5469.05,1258.42,13483.0,930.78,1327.67,430.17,8162.32,2119.0,3113.34,401.0,7287.0,2304.8,2767.9,485.31,10512.85
Yellow Corn Production,1600200000,Agusan del Norte,194.0,1262.0,3266.0,4579.92,311.0,1182.0,3910.0,3903.0,559.0,1218.8,4275.0,4121.87,570.0,1319.0,4368.0,4147.0,580.0,1332.0,4417.0,4167.0,410.0,812.0
Yellow Corn Production,1600300000,Agusan del Sur,468.0,9045.0,24933.0,34570.0,497.0,6168.0,8392.0,38546.0,1832.0,7401.3,19824.0,40783.0,1782.0,4184.0,20176.0,41127.2,1774.0,4141.27,20383.0,41416.0,1891.0,4228.0
Yellow Corn Production,1606700000,Surigao del Norte,38.7,143.0,327.0,165.0,28.95,161.0,246.1,173.9,50.1,180.0,393.0,194.0,75.0,187.0,400.0,196.0,87.0,215.0,442.0,192.0,92.0,248.0
Yellow Corn Production,1606800000,Surigao del Sur,123.13,175.99,3386.95,1881.96,215.35,237.24,3646.0,2385.0,157.0,176.0,3390.0,1712.0,108.0,151.0,3922.0,2392.0,307.0,148.0,2831.0,2043.0,393.0,180.0
Yellow Corn Production,1608500000,Dinagat Islands,15.0,16.0,49.0,17.0,9.2,11.2,56.0,32.61,13.0,16.0,38.85,19.44,8.0,25.0,65.0,32.0,28.0,28.13,47.0,23.84,18.83,22.32
Yellow Corn Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,181.2,502.5
Yellow Corn Production,1704000000,Marinduque,86.0,0.0,0.0,34.0,102.0,0.0,54.0,32.0,376.0,111.0,32.0,21.0,371.0,71.0,21.0,32.0,398.0,74.0,57.5,42.0,360.5,96.23
Yellow Corn Production,1705100000,Occidental Mindoro,40357.45,29396.0,8877.0,4283.0,41678.0,30188.0,18485.0,6000.4,51180.0,28190.19,13578.19,3510.84,34646.7,27054.17,12792.99,3460.78,41858.51,40192.38,10031.98,6439.99,43830.2,31217.31
Yellow Corn Production,1705200000,Oriental Mindoro,185.1,560.0,1857.49,1762.0,306.14,821.0,1157.54,1264.4,814.37,830.3,682.15,1355.16,839.5,680.7,2158.53,1166.8,758.7,693.0,1774.85,1091.0,774.9,754.95
Yellow Corn Production,1705300000,Palawan,4563.0,1185.0,6473.0,3329.0,4259.0,1142.19,6266.99,3167.19,4472.71,967.43,5917.16,3067.44,4636.79,858.36,5688.11,3195.89,4847.22,835.5,5250.0,3243.0,5019.44,987.53
Yellow Corn Production,1705900000,Romblon,18.0,209.0,24.0,9.0,145.0,177.0,172.0,57.0,62.0,85.0,162.0,308.0,155.76,136.0,23.0,42.0,155.0,118.0,20.0,39.0,132.0,111.0
Yellow Corn Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,318.57,88.83
Yellow Corn Production,1804500000,Negros Occidental,15200.0,5495.0,33350.0,30225.0,15145.0,5720.0,32661.0,29700.0,15825.0,4262.0,26898.0,23680.0,12044.0,2092.0,2173.1,12173.0,5625.0,2171.0,3765.0,7020.0,4186.0,986.0
Yellow Corn Production,1804600000,Negros Oriental,106.0,23.0,295.0,206.0,54.0,41.0,297.0,112.6,75.0,39.15,332.39,282.0,81.85,50.85,423.5,982.53,110.01,51.4,624.0,1123.0,174.5,43.5
Yellow Corn Production,1806100000,Siquijor,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,0.0,0.0,143.0,0.0,10.0,0.0,96.5,14.0,4.0,0.0,167.0,0.0,150.15,0.0
Yellow Corn Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Yellow Corn Production,1900700000,Basilan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow Corn Production,1903600000,Lanao del Sur,67845.4,1950.4,47381.55,20796.0,67597.85,1946.0,45903.2,20221.0,67703.24,1603.31,46720.05,20255.04,67542.65,1867.6,47378.66,20358.91,67505.34,1885.65,47050.78,20532.0,67448.74,1884.48
Yellow Corn Production,1907000000,Tawi-Tawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow Corn Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,62588.0,51331.0,82920.38,42769.0,65302.0,52925.0,85328.0,45000.0,67528.0,52898.0
Yellow Corn Production,1908800000,Maguindanao del Sur,169815.72,70247.55,108751.56,50116.34,163494.89,74277.28,109345.0,49440.0,159426.0,118241.67,183777.0,51884.0,93909.0,58788.0,102902.01,53218.95,98810.0,60980.0,108274.0,55072.0,101764.0,60093.0
