Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2
Overall Corn Production,0307700000,Aurora,4.2453,5.1835,4.9906,5.158,5.6726,5.5979,5.5928,4.3566,6.2126,5.0256,3.9031,3.7076,5.4873,5.4149,4.8334,3.1667,3.9366,4.8289,4.5483,2.8768,4.9187,5.1976
Overall Corn Production,0401000000,Batangas,2.5728,3.6716,3.1018,2.6184,2.8699,2.9533,3.1995,2.4048,2.3723,3.9274,2.9294,3.1355,2.6996,3.6482,2.788,2.5667,3.1574,3.8264,2.9429,2.7804,3.73,4.0158
Overall Corn Production,0402100000,Cavite,1.2607,1.1901,1.8422,1.7535,2.2589,1.9157,1.7859,1.6259,1.7714,2.0403,1.4713,1.5831,1.5526,1.5515,1.5106,1.3839,2.7145,2.9681,1.4931,1.3611,3.2913,2.5643
Overall Corn Production,0403400000,Laguna,3.4302,3.3947,3.3129,3.6684,3.72,3.6439,3.4767,3.2624,3.9071,4.6942,3.3758,3.894,3.7887,3.8262,3.5974,3.8163,3.9263,4.399,3.2016,3.5348,3.3503,3.0723
Overall Corn Production,0405600000,Quezon,2.5057,2.7937,2.6985,2.3691,2.7176,2.4426,2.7647,2.2132,2.557,2.6129,2.7208,2.6588,2.8765,2.5948,2.6195,2.0503,2.9405,2.9289,2.5888,1.8277,3.1544,3.0751
Overall Corn Production,0405800000,Rizal,3.1707,2.8756,2.7986,2.8528,2.4172,2.6774,2.3882,2.5229,2.5369,2.4689,1.8642,2.8743,3.5349,2.7204,2.2587,2.1201,2.7706,2.8638,1.487,2.7542,3.7353,3.4623
Overall Corn Production,0500500000,Albay,2.3174,2.4681,2.3492,2.8477,2.779,3.1215,2.3599,2.832,2.8707,3.1956,2.3753,2.8303,2.831,3.0831,2.4956,2.6186,2.8664,2.8783,2.3092,2.4569,2.8726,2.6417
Overall Corn Production,0501600000,Camarines Norte,2.0724,2.4723,2.534,1.42,2.0257,2.209,2.4525,2.5118,2.0241,1.9282,2.5179,2.4319,2.0227,1.9589,2.4078,2.1343,,1.8135,2.4889,2.169,,1.8336
Overall Corn Production,0501700000,Camarines Sur,3.8249,4.1136,4.1622,3.9664,3.8569,3.9354,4.2473,4.0469,3.7381,3.8571,3.9451,3.992,3.7045,3.7808,3.8571,3.2831,3.7711,3.788,4.0224,3.5958,3.7975,3.7816
Overall Corn Production,0502000000,Catanduanes,1.297,1.9699,0.8366,0.6074,0.8455,2.1854,1.5806,0.8131,0.5697,1.0998,0.6507,0.6012,0.5701,0.51,0.3733,0.5283,0.4466,0.4483,0.6447,0.7692,0.53,0.8094
Overall Corn Production,0504100000,Masbate,0.813,1.2432,1.4005,1.492,0.8129,0.9867,1.377,1.5373,0.7957,0.9446,1.3772,1.5261,0.7906,1.1733,1.4075,1.4331,1.2099,1.4737,1.5477,1.4618,1.7886,1.583
Overall Corn Production,0506200000,Sorsogon,2.2223,2.3061,2.2963,2.2625,2.3517,2.2718,2.284,2.26,2.2819,2.2342,2.2368,2.2428,2.2483,2.2376,2.2471,2.0423,2.0,2.0815,1.747,1.5585,1.9896,1.9137
Overall Corn Production,0600400000,Aklan,2.1385,2.4116,2.9602,2.2032,2.0,1.9943,2.7434,2.4287,1.9922,3.0398,2.9348,2.4059,2.8148,2.4912,2.88,2.3206,2.6007,2.8237,3.1088,2.2478,2.2125,3.4172
Overall Corn Production,0600600000,Antique,4.1372,4.7968,3.0665,3.1751,4.0082,4.8183,3.477,3.1705,4.4555,4.8283,3.3681,2.9758,4.0364,3.8489,4.405,2.7972,4.4092,4.0081,4.0222,3.113,4.6744,5.7013
Overall Corn Production,0601900000,Capiz,3.0705,3.3572,4.3866,4.6172,4.6288,2.6127,4.5139,4.6125,3.6204,3.5133,4.7014,4.6192,4.7953,4.3035,4.7923,4.6361,4.8708,4.7697,4.8349,4.6042,4.9395,4.7829
Overall Corn Production,0603000000,Iloilo,4.6156,3.2022,4.9114,4.435,4.6082,3.0928,4.7175,3.8008,4.6176,3.1051,4.66,3.9474,4.4663,2.6289,4.7916,4.4053,4.9123,3.5285,4.2801,3.6371,4.9047,3.8252
Overall Corn Production,0607900000,Guimaras,2.0794,1.5,3.631,3.24,2.4143,1.4336,3.5255,3.0473,2.6667,1.2909,3.0664,3.0,1.9474,0.8,1.9091,1.9097,1.7364,0.7444,2.555,2.0108,2.0333,0.6824
Overall Corn Production,0701200000,Bohol,0.7164,0.8522,1.4152,0.988,0.7234,1.5868,1.2331,1.3796,1.3182,1.1429,1.4726,1.1976,0.9608,0.9523,1.2371,1.9409,1.394,1.4206,1.3644,1.1801,1.2802,1.9383
Overall Corn Production,0702200000,Cebu,0.93,0.9434,0.8509,0.6839,0.7755,0.9325,0.7947,0.8289,0.8276,0.7802,1.0845,0.7586,0.8219,0.5749,0.6715,0.7488,0.9351,1.0502,1.0253,0.9564,1.3096,1.0041
Overall Corn Production,0802600000,Eastern Samar,1.193,1.5736,1.5758,1.3778,1.0524,1.5247,1.3265,1.4217,1.0,1.4884,1.4545,1.3625,1.2308,1.4651,1.3015,1.3333,1.1277,1.478,2.9929,1.2886,1.027,1.2486
Overall Corn Production,0803700000,Leyte,1.2214,1.4056,1.4481,1.334,1.2707,1.3577,1.3792,1.326,1.2743,1.3819,1.3967,1.3457,1.2841,1.3589,1.3718,1.3551,1.3162,1.3737,1.397,1.3292,1.2613,1.3926
Overall Corn Production,0804800000,Northern Samar,1.7696,1.3715,1.778,1.7975,1.7534,1.3641,1.7921,1.7944,1.7318,1.3457,1.7995,1.7974,1.6986,1.4051,1.8157,1.8256,1.69,1.4115,1.8257,1.803,1.6646,1.4171
Overall Corn Production,0806000000,Samar (Western Samar),1.211,1.0763,1.283,1.74,1.3655,1.0411,1.3063,1.6752,1.4327,1.4187,1.8259,1.707,1.7615,1.5703,1.7874,1.7,1.7926,1.8978,1.788,1.664,1.7805,2.2126
Overall Corn Production,0806400000,Southern Leyte,1.5257,1.575,1.5667,1.4107,1.4054,1.5719,1.5516,1.4143,1.2614,1.5584,1.5423,1.4081,1.3222,1.4872,1.4286,1.4293,1.2955,1.3784,1.4524,1.4141,1.3333,1.4524
Overall Corn Production,0807800000,Biliran,1.119,1.1387,1.4026,1.1264,1.1047,1.1622,1.2505,1.1811,1.0944,1.1676,1.1554,1.139,1.1364,1.18,1.1711,1.1735,1.1337,1.1854,1.1757,1.1348,1.0887,1.1455
Overall Corn Production,0906600000,Sulu,1.3125,0.6389,0.9804,1.6308,1.8944,1.6509,1.7538,1.6268,1.7273,1.8741,1.875,1.6855,1.6667,1.8644,1.8803,1.6935,1.7,1.8692,1.8901,1.875,1.7105,1.906
Overall Corn Production,0907200000,Zamboanga del Norte,1.1469,0.9695,1.5759,2.0724,1.4488,1.4469,1.4532,1.5661,1.4094,1.4782,1.4404,1.5086,1.2141,1.0929,1.4933,2.0263,1.5698,1.5398,1.5301,1.6406,1.5556,1.8083
Overall Corn Production,0907300000,Zamboanga del Sur,1.3763,1.6732,1.3583,1.6358,1.574,1.5076,1.3205,1.4038,1.5503,1.716,1.5306,1.6573,1.7904,1.5247,1.4461,1.744,1.6811,1.4634,1.5436,1.6749,1.9519,1.8681
Overall Corn Production,0907400000,Zamboanga City,,,,,,,,,,,,,,,,,,3.5406,3.195,3.684,3.63,3.5002
Overall Corn Production,0908300000,Zamboanga Sibugay,2.2943,2.2968,2.0337,2.1205,2.1723,2.1269,2.2842,2.0645,2.1013,2.1149,2.0557,1.9008,1.6663,1.6951,2.0518,1.8318,1.8185,1.8134,1.9569,1.6467,2.0407,1.9945
Overall Corn Production,1001300000,Bukidnon,3.9,3.4601,4.7177,5.0715,3.945,3.9327,4.7455,5.0321,4.0222,4.045,5.0306,5.126,4.2081,3.9185,5.0152,5.2986,4.2692,3.983,4.8676,5.3713,4.3923,4.0911
Overall Corn Production,1001800000,Camiguin,1.7319,2.0287,2.4435,2.0023,1.5072,1.7157,2.2668,1.7182,1.6267,1.63,2.0724,1.8897,1.8879,1.7429,1.9627,1.6712,1.8721,1.8477,2.0307,1.9926,1.5346,1.9609
Overall Corn Production,1003500000,Lanao del Norte,3.6757,3.3,3.0712,3.2678,3.2518,3.0948,3.0181,3.5076,3.6124,3.0137,2.9716,3.5553,3.5711,2.8087,2.8532,3.4261,3.6561,2.9464,2.944,3.2128,3.1989,3.1087
Overall Corn Production,1004200000,Misamis Occidental,1.8806,1.3631,1.9914,1.9941,1.6714,1.3444,1.7414,1.7443,1.6192,1.3161,1.682,1.6467,1.5828,1.0417,1.6906,1.6697,1.7297,1.3637,1.3578,1.4414,1.5415,1.1934
Overall Corn Production,1004300000,Misamis Oriental,2.5451,1.8151,2.7552,2.7265,2.2468,1.7177,2.8305,2.8198,2.614,2.0428,2.9807,2.5914,2.7556,1.6946,2.6551,2.9444,2.8105,2.7445,2.6858,3.186,3.0008,3.0026
Overall Corn Production,1102300000,Davao del Norte,1.3718,1.4664,1.8081,1.6502,1.88,1.386,1.7906,1.7548,1.9594,1.47,1.8332,1.7743,1.6927,1.7352,1.8267,1.9851,1.955,1.7357,2.0089,1.8803,1.9485,1.7119
Overall Corn Production,1102400000,Davao del Sur,1.7693,2.0039,1.9793,1.7104,2.117,2.0453,1.9532,1.433,2.1163,1.9746,2.171,2.0771,1.9263,1.5,1.8667,1.7615,2.2761,1.6198,1.6299,1.647,2.0892,1.9926
Overall Corn Production,1102500000,Davao Oriental,1.35,1.2243,1.1745,1.1882,1.2675,1.2063,1.3076,1.2591,1.3388,1.3835,1.315,1.382,1.3043,1.3278,1.366,1.4666,1.3605,1.3133,1.3086,1.4638,1.4006,1.2841
Overall Corn Production,1108200000,Davao de Oro (Compostela Valley),1.7843,1.4383,1.5531,1.692,1.8737,1.5138,1.4638,1.5805,1.9498,1.6866,1.4251,1.6481,1.8384,1.9519,1.5731,1.7515,1.8883,1.9636,1.7343,1.5139,1.7719,1.9636
Overall Corn Production,1108600000,Davao Occidental,1.0529,1.3845,1.6448,1.6156,1.2407,1.3885,1.472,1.5013,1.317,1.3912,1.5612,1.6154,1.5156,1.6398,1.5736,1.64,1.5599,1.6085,1.7893,1.6204,1.5567,1.5707
Overall Corn Production,1130700000,Davao City,,,,,,,,,,,,,,,,,,1.61,1.7235,2.949,2.0729,1.9629
Overall Corn Production,1204700000,Cotabato (North Cotabato),2.9604,2.5244,3.0495,2.7365,2.8089,2.3189,2.7061,2.4848,2.7428,2.0644,2.3622,2.2528,3.0696,2.0439,2.3347,2.1369,3.509,2.5783,2.1767,2.1542,3.08,2.9325
Overall Corn Production,1206300000,South Cotabato,3.126,2.1151,3.0688,2.7977,2.6276,2.7798,3.1799,2.9896,2.9708,2.8158,3.2729,2.9719,2.5439,2.5111,3.3509,3.0481,3.2709,2.9887,3.1252,3.2828,2.7666,3.0131
Overall Corn Production,1206500000,Sultan Kudarat,2.3301,2.3886,2.6879,2.8629,2.4028,2.4822,3.0963,3.1654,2.8487,2.5417,3.126,3.0921,1.9277,1.7899,3.0287,3.0371,2.2569,2.5651,3.1039,3.223,2.3024,2.5093
Overall Corn Production,1208000000,Sarangani,2.5037,2.4356,2.6027,2.8572,2.2547,2.5021,2.5885,2.7166,2.3564,2.4396,2.5638,2.6713,2.3481,1.9333,2.6169,3.3756,3.068,2.7165,2.6207,3.1831,2.3614,1.9368
Overall Corn Production,1400100000,Abra,2.4445,,3.0349,,2.5116,,2.6807,,2.6145,,2.4225,,2.4825,,2.5405,,2.9616,,2.5606,,3.2522,
Overall Corn Production,1401100000,Benguet,2.7594,2.575,2.6667,2.7856,3.1375,2.581,2.4,2.7558,3.1781,2.5238,1.9152,2.8087,2.8545,1.9461,2.303,2.7391,2.8909,2.2619,2.1424,2.0714,2.1636,2.1205
Overall Corn Production,1402700000,Ifugao,1.8605,1.2966,4.2591,4.3074,3.8359,2.9466,3.3753,3.2021,2.7427,2.1941,3.1572,3.2139,2.3296,1.3466,3.9806,3.7273,3.7234,3.3654,3.7181,4.1018,1.8759,1.5506
Overall Corn Production,1403200000,Kalinga,4.3447,3.9467,4.8343,4.3729,4.2221,3.93,4.389,4.0316,4.3709,4.2112,3.4837,4.0393,3.7794,2.9561,4.5791,3.4944,4.6705,4.2257,4.2785,4.2851,4.2584,3.4453
Overall Corn Production,1404400000,Mountain Province,3.6301,3.1001,3.5594,3.6395,3.82,3.4102,3.5948,3.5,3.72,3.4003,3.3252,3.54,3.7,3.19,3.2858,3.48,3.79,3.26,3.4606,3.457,3.83,3.21
Overall Corn Production,1408100000,Apayao,3.4763,4.5757,4.529,4.3828,4.3221,3.7401,4.0419,3.5131,3.56,3.6864,2.3733,2.3477,3.8063,2.5673,4.3781,2.8097,3.5441,3.1302,2.68,2.7654,3.8058,3.3588
Overall Corn Production,1600200000,Agusan del Norte,3.2369,3.6012,3.7524,3.9954,2.9327,3.4161,3.7533,3.6897,3.0064,3.5599,3.8248,3.8134,3.0417,3.6795,3.8477,3.8344,3.0661,3.7019,3.8758,3.8517,3.0603,3.6532
Overall Corn Production,1600300000,Agusan del Sur,2.1242,4.289,3.7396,3.535,3.0404,3.6842,4.0401,4.2071,4.0608,2.4886,4.3107,4.3087,4.0747,3.3421,4.1654,4.3567,4.1462,3.341,4.1167,4.4054,4.1609,3.3781
Overall Corn Production,1606700000,Surigao del Norte,2.2344,2.1631,2.2875,1.9564,2.0266,2.1528,1.7789,2.2277,2.0638,2.4032,2.1878,2.3603,2.2674,2.4021,2.2331,2.3942,2.5814,2.4631,2.2583,2.1641,2.3438,2.5211
Overall Corn Production,1606800000,Surigao del Sur,1.5822,2.6142,2.434,2.0689,2.018,2.6088,2.4065,2.4041,1.6829,2.32,2.6176,1.9988,1.3803,2.4803,2.8898,2.767,2.4377,1.9231,2.5504,2.5607,2.1851,2.411
Overall Corn Production,1608500000,Dinagat Islands,2.1667,2.1017,2.3636,1.9615,1.75,1.9176,2.3175,2.0371,1.55,1.6829,1.9309,2.1356,2.1429,2.1556,2.3134,2.4286,2.2,2.1516,2.2364,2.0926,1.7695,1.94
Overall Corn Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,3.2097,3.6786
Overall Corn Production,1704000000,Marinduque,2.7719,3.5556,2.1497,2.2083,2.7949,3.8235,2.5031,2.0472,3.2684,3.978,1.9032,1.9352,3.0348,3.5067,1.8765,2.1803,3.1038,3.2623,1.9916,2.1596,2.8016,3.4312
Overall Corn Production,1705100000,Occidental Mindoro,4.644,4.8088,4.2424,4.0315,4.6677,4.6902,4.4326,4.4136,5.8677,4.3484,4.1195,3.396,4.5477,4.2953,4.2873,3.3937,5.9257,5.798,5.4094,4.306,5.2468,5.1559
Overall Corn Production,1705200000,Oriental Mindoro,1.781,2.5117,3.2714,2.7341,2.8475,3.5187,2.6299,2.254,2.9655,3.5038,1.9352,2.5972,2.9069,3.7477,3.5863,2.5976,3.0524,3.0039,3.5737,2.6296,3.3112,2.7052
Overall Corn Production,1705300000,Palawan,3.4334,3.0642,3.5719,2.517,3.29,3.1368,3.546,2.5305,3.2808,3.0507,3.525,2.5183,3.2536,2.9331,3.5043,2.5365,3.3078,2.9057,3.3821,2.8011,3.3355,3.2296
Overall Corn Production,1705900000,Romblon,1.7969,2.6646,1.5225,1.8718,2.8626,3.0289,2.4234,2.2519,2.5797,2.9167,2.7771,3.139,2.7356,2.8856,2.4828,2.6667,3.7432,2.6099,2.2467,2.6282,2.8435,3.0731
Overall Corn Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,3.7716,2.6768
Overall Corn Production,1804500000,Negros Occidental,2.2638,1.7312,2.3261,2.6391,2.2224,1.6517,2.274,2.613,2.302,1.5382,2.3503,2.6289,2.1286,1.2773,1.4639,2.7645,2.1939,1.3865,1.7783,2.1961,2.2329,1.5013
Overall Corn Production,1804600000,Negros Oriental,0.74,0.8732,0.8428,0.6844,0.5937,0.809,0.7596,0.6467,0.7191,0.7734,0.9256,0.8644,0.6726,0.6634,0.9792,0.8103,0.8833,0.9463,0.9058,0.8341,0.8535,0.9498
Overall Corn Production,1806100000,Siquijor,0.928,0.8743,0.9915,1.0769,0.8329,0.8398,0.9617,1.0574,0.94,0.7267,1.0202,0.9479,1.0045,0.66,0.7817,1.2113,1.0921,0.856,1.2141,1.155,1.5002,0.824
Overall Corn Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,3.3867,2.9
Overall Corn Production,1900700000,Basilan,0.6733,0.62,0.6829,0.72,0.655,0.6263,0.95,2.0,1.4815,2.0,2.0,2.0833,1.9,1.0,2.0,2.1667,2.0,2.0,2.0,2.1667,2.0,2.0
Overall Corn Production,1903600000,Lanao del Sur,3.5828,2.1434,2.2416,2.6073,3.5498,2.1532,2.2246,2.5862,3.5581,2.1669,2.2421,2.5912,3.5567,2.1791,2.2578,2.6808,3.5792,2.1801,2.263,2.6939,3.5826,2.1801
Overall Corn Production,1907000000,Tawi-Tawi,1.0488,1.0492,1.0526,1.0597,1.0488,1.0492,1.0526,1.0547,1.0488,1.052,1.0395,1.0398,1.0488,1.04,1.05,1.0526,,1.0612,1.1,1.0286,1.05,1.0583
Overall Corn Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,3.5712,4.1434,4.3572,4.5268,3.7144,4.2658,4.4793,4.7236,3.8328,4.2493
Overall Corn Production,1908800000,Maguindanao del Sur,3.9755,3.9992,3.9947,3.8667,3.9177,4.1749,4.0285,3.7243,3.7677,4.3236,4.3716,4.0902,3.8837,3.8727,4.4688,4.284,4.0622,4.0086,4.6869,4.425,4.1718,3.9332
