Commodity Type,ADM2_PCODE,Province,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1
Overall Palay Production,0500500000,Albay,4.1214,4.2511,4.2241,4.1517,4.295,4.3253,4.0644,3.5738,4.2626,3.7836,3.8661
Overall Palay Production,0501600000,Camarines Norte,4.8521,4.9041,4.5881,4.5753,4.3569,4.6379,4.2838,4.1426,4.2861,4.3407,4.2986
Overall Palay Production,0501700000,Camarines Sur,4.0291,3.8695,3.8448,3.7282,3.8061,3.6528,3.808,3.4128,3.8657,3.3746,3.9079
Overall Palay Production,0502000000,Catanduanes,2.7204,2.8629,3.1481,2.9894,2.5681,2.2832,3.8929,2.343,3.6786,3.5935,2.8087
Overall Palay Production,0504100000,Masbate,2.7432,2.931,2.8627,3.0026,2.9344,3.0194,2.6784,3.0255,3.3046,2.7557,3.2328
Overall Palay Production,0506200000,Sorsogon,4.3196,4.4545,4.2882,4.3385,4.2532,4.3754,4.5656,3.6122,3.5764,3.3159,3.3899
Overall Palay Production,0600400000,Aklan,2.6635,3.4178,2.8639,2.9416,1.9668,2.9305,2.3409,3.2107,2.6208,2.448,2.8732
Overall Palay Production,0600600000,Antique,3.6397,3.675,3.6089,3.7471,3.5764,3.7595,3.2412,3.5644,3.5186,3.343,3.3306
Overall Palay Production,0601900000,Capiz,3.0249,3.3802,2.9534,3.3828,2.9609,3.2283,3.0445,3.3025,3.1366,3.3787,3.1958
Overall Palay Production,0603000000,Iloilo,3.5017,3.4621,3.4157,3.4139,3.5218,3.3725,3.196,3.3017,3.3007,3.038,2.4961
Overall Palay Production,0607900000,Guimaras,2.5726,3.3307,2.6428,3.1649,2.9307,2.767,2.3161,2.9727,2.2923,2.85,1.978
Overall Palay Production,0701200000,Bohol,3.0286,3.1839,2.5803,2.8636,3.098,2.9561,3.0361,3.4337,3.3353,3.1933,3.516
Overall Palay Production,0702200000,Cebu,3.4239,3.0621,2.6614,3.147,2.9184,2.8994,2.5833,2.8893,3.1174,3.0992,3.108
Overall Palay Production,0802600000,Eastern Samar,2.1284,3.2149,2.1269,2.9956,2.1288,2.8789,2.379,2.7552,2.6854,2.5747,2.7454
Overall Palay Production,0803700000,Leyte,4.0983,4.0472,3.9228,4.1939,4.1098,4.1649,4.2048,4.1498,4.0526,4.0746,4.1064
Overall Palay Production,0804800000,Northern Samar,2.5641,2.994,2.5239,3.0011,2.5154,2.986,2.5531,2.7706,2.5468,2.7735,2.5307
Overall Palay Production,0806000000,Samar (Western Samar),2.5918,3.092,2.5252,3.0311,2.6366,3.1762,2.9837,3.4333,3.161,3.2099,3.0701
Overall Palay Production,0806400000,Southern Leyte,4.3108,3.9241,3.8888,3.8893,4.1016,3.6745,4.1778,3.8022,3.876,3.7542,3.9171
Overall Palay Production,0807800000,Biliran,4.3455,4.3155,4.3362,4.3056,4.2624,4.2365,4.257,4.2246,4.2145,3.9574,3.602
Overall Palay Production,0906600000,Sulu,,1.7135,,1.7149,,1.7014,1.7059,,1.7143,,
Overall Palay Production,0907200000,Zamboanga del Norte,3.0776,3.5572,3.1197,3.4791,3.2194,3.3795,3.0577,3.6185,3.5468,3.807,3.6803
Overall Palay Production,0907300000,Zamboanga del Sur,4.51,4.4241,4.4531,4.2391,4.5179,4.5063,4.4208,4.584,4.799,4.5996,4.8591
Overall Palay Production,0907400000,Zamboanga City,,,,,,,,,4.968,4.1371,4.0859
Overall Palay Production,0908300000,Zamboanga Sibugay,4.3014,3.9756,4.1016,3.8974,4.0677,3.8763,3.939,3.8128,4.2226,4.011,4.3133
Overall Palay Production,1001300000,Bukidnon,4.5473,5.2877,4.4502,5.1481,4.529,5.2695,4.2748,5.304,4.4471,5.2511,4.4404
Overall Palay Production,1001800000,Camiguin,3.3707,3.8476,3.7164,3.5409,4.0019,3.555,4.2908,3.2642,4.0028,3.9905,3.6507
Overall Palay Production,1003500000,Lanao del Norte,4.9621,4.5829,4.7796,4.617,4.6722,4.5724,4.1085,4.4377,4.5619,4.5118,4.5873
Overall Palay Production,1004200000,Misamis Occidental,4.2238,4.4194,4.1231,4.3579,4.0459,4.2388,3.9233,4.2185,4.3067,4.2661,4.3728
Overall Palay Production,1004300000,Misamis Oriental,3.8576,3.7363,3.8412,3.9681,4.0164,4.2103,4.0589,4.1266,4.173,4.1078,4.1859
Overall Palay Production,1102300000,Davao del Norte,4.0626,4.6041,4.0205,4.459,4.4422,4.3293,4.0426,4.3431,4.2414,4.5118,4.3918
Overall Palay Production,1102400000,Davao del Sur,4.6763,4.8617,4.5953,4.9623,4.7094,4.9661,4.9049,5.4022,5.3428,5.6159,5.1848
Overall Palay Production,1102500000,Davao Oriental,4.3628,4.7357,4.466,4.7095,4.4649,4.7315,4.4401,4.7728,4.4483,4.7856,4.3228
Overall Palay Production,1108200000,Davao de Oro (Compostela Valley),4.2202,4.5138,4.0257,4.4556,4.2594,4.5465,3.9272,4.4983,4.2339,4.6699,4.5793
Overall Palay Production,1108600000,Davao Occidental,3.5257,2.3742,3.0791,2.7298,3.2109,2.6573,3.2397,2.7318,3.3321,2.5299,3.2953
Overall Palay Production,1130700000,Davao City,,,,,,,,,4.7649,4.6647,4.368
Overall Palay Production,1204700000,Cotabato (North Cotabato),3.8145,3.8388,3.3866,4.1997,3.6857,3.9786,3.7547,3.8815,3.6898,3.7742,4.0767
Overall Palay Production,1206300000,South Cotabato,3.3342,3.9438,3.4025,3.7047,3.5427,3.5952,3.1952,3.8361,3.4267,3.4443,3.5719
Overall Palay Production,1206500000,Sultan Kudarat,3.2194,3.804,3.193,3.7258,3.3343,3.9517,3.116,3.8276,3.2529,3.6605,3.311
Overall Palay Production,1208000000,Sarangani,3.3434,3.3732,3.1592,3.2149,3.1161,3.2977,2.8981,3.4527,3.1576,3.4537,2.8668
Overall Palay Production,1400100000,Abra,4.3157,3.7562,4.3035,3.3192,4.2901,3.1766,3.6272,3.0238,4.1759,3.1339,4.1669
Overall Palay Production,1401100000,Benguet,3.3123,3.5561,3.4988,3.3704,3.4464,2.9652,2.7821,2.6947,3.0242,2.7198,2.8721
Overall Palay Production,1402700000,Ifugao,3.4691,3.0894,2.9168,2.6242,2.9663,2.7296,2.5615,2.5413,3.532,3.1536,2.9951
Overall Palay Production,1403200000,Kalinga,4.5048,4.2048,4.5713,3.674,4.4296,3.6753,3.5366,3.5641,4.9163,4.7505,4.8381
Overall Palay Production,1404400000,Mountain Province,3.2372,3.004,3.1991,2.9804,3.1012,2.8317,3.0967,2.8142,3.1517,2.8834,3.1486
Overall Palay Production,1408100000,Apayao,3.6823,3.0013,3.48,2.9239,3.9582,2.7439,3.8856,2.7869,3.7392,3.1126,4.0005
Overall Palay Production,1600200000,Agusan del Norte,3.2427,3.1186,3.2547,3.3748,3.3318,3.4812,3.3641,3.5098,3.426,3.5368,3.443
Overall Palay Production,1600300000,Agusan del Sur,3.3749,2.9503,3.2995,3.4485,3.3394,3.4491,3.413,3.547,3.401,3.4819,3.5131
Overall Palay Production,1606700000,Surigao del Norte,3.373,3.3402,3.0515,3.3842,3.6292,3.4863,3.6767,3.5268,3.6349,3.3659,3.4524
Overall Palay Production,1606800000,Surigao del Sur,2.9641,3.1463,2.9328,3.3425,2.9003,3.437,3.447,3.7363,3.1742,3.3843,3.3433
Overall Palay Production,1608500000,Dinagat Islands,2.2707,2.1501,2.1189,2.3478,2.1879,1.8801,2.3844,2.5661,2.5033,2.5189,2.5235
Overall Palay Production,1630400000,Butuan City,,,,,,,,,,,3.4254
Overall Palay Production,1704000000,Marinduque,2.9893,3.2299,3.2651,3.235,3.3528,3.0506,3.2195,3.28,3.3618,3.467,3.2335
Overall Palay Production,1705100000,Occidental Mindoro,4.6496,4.1178,4.5068,4.1304,4.7055,4.1881,4.1897,4.0395,4.676,4.2052,3.8942
Overall Palay Production,1705200000,Oriental Mindoro,3.9072,3.8205,4.011,3.4557,3.6854,3.5391,3.5371,3.3929,3.6339,3.3511,3.4793
Overall Palay Production,1705300000,Palawan,3.8485,3.8611,3.8637,3.9223,3.8895,3.9586,3.8732,3.9523,3.9194,3.9988,4.0761
Overall Palay Production,1705900000,Romblon,3.5964,3.6578,3.6561,3.7096,3.6373,3.5335,3.1925,3.627,3.6837,3.6982,3.4713
Overall Palay Production,1731500000,Puerto Princesa City,,,,,,,,,,,4.3609
Overall Palay Production,1804500000,Negros Occidental,3.546,3.888,2.8742,3.862,3.4946,3.8678,3.2715,3.8173,3.4737,3.1728,3.4715
Overall Palay Production,1804600000,Negros Oriental,2.8972,2.6878,2.4396,2.643,2.8964,2.9233,2.6458,3.0362,3.3607,3.3152,3.2974
Overall Palay Production,1806100000,Siquijor,4.8313,3.4205,4.7533,3.8667,3.6269,3.3997,3.2057,3.9814,4.4551,3.8476,4.0179
Overall Palay Production,1830200000,Bacolod City,,,,,,,,,,,3.1759
Overall Palay Production,1900700000,Basilan,2.3983,1.8784,2.2586,2.8857,2.0513,2.5897,1.9098,2.8084,2.8767,2.8214,2.8051
Overall Palay Production,1903600000,Lanao del Sur,2.6122,2.9994,2.6749,3.0373,2.6938,3.0989,2.6941,3.1157,2.7027,3.126,2.7095
Overall Palay Production,1907000000,Tawi-Tawi,,2.2979,,2.3972,,2.0976,,1.9135,,2.0709,
Overall Palay Production,1908700000,Maguindanao del Norte,,,,,,,3.5745,3.9515,3.7578,4.0738,3.7953
Overall Palay Production,1908800000,Maguindanao del Sur,4.2799,3.6043,3.6655,3.6567,3.6876,3.9023,3.7031,4.0468,3.8743,4.1804,3.9387
