Commodity Type,ADM2_PCODE,Province,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1
Overall Dragon Fruit Production,1204700000,Cotabato (North Cotabato),2.45,5.77,2.82,5.91,2.99,6.26,3.77,7.01,2.72,5.06,1.4
Overall Dragon Fruit Production,1206300000,South Cotabato,,,0.75,3.8,7.5,21.0,14.0,30.5,38.0,90.0,15.0
Overall Dragon Fruit Production,1206500000,Sultan Kudarat,,,2.25,,2.25,3.2,1.91,3.8,2.3,5.11,0.23
Overall Dragon Fruit Production,1208000000,Sarangani,0.9,0.3,5.2,8.0,7.3,3.67,7.26,3.5,7.13,3.4,0.48
Overall Dragon Fruit Production,1400100000,Abra,,,,,,0.25,0.83,0.23,0.72,3.15,
Overall Dragon Fruit Production,1401100000,Benguet,1.05,155.0,2.0,187.0,2.25,190.0,,210.0,55.0,981.35,
Overall Dragon Fruit Production,1402700000,Ifugao,6.05,46.84,3.63,52.44,4.2,45.46,2.58,10.82,3.72,17.11,
Overall Dragon Fruit Production,1403200000,Kalinga,,4.4,,5.74,,4.93,,5.52,0.7,7.07,
Overall Dragon Fruit Production,1404400000,Mountain Province,,1.64,,2.08,,1.71,3.82,1.47,4.01,1.6,
Overall Dragon Fruit Production,1408100000,Apayao,3.0,3.82,3.9,3.89,3.76,3.9,3.5,3.86,0.87,3.65,
Overall Dragon Fruit Production,1600200000,Agusan del Norte,0.59,0.56,0.95,0.62,1.4,0.52,1.39,11.41,1.46,9.7,0.33
Overall Dragon Fruit Production,1600300000,Agusan del Sur,,,,,,1.4,0.14,0.96,0.16,1.01,0.69
Overall Dragon Fruit Production,1606700000,Surigao del Norte,,,,,,,0.19,3.32,0.15,2.26,
Overall Dragon Fruit Production,1606800000,Surigao del Sur,0.18,7.61,0.17,11.62,0.21,0.2,,0.24,,,
Overall Dragon Fruit Production,1608500000,Dinagat Islands,9.03,39.78,0.4,15.16,0.65,24.57,1.17,1.18,1.38,3.02,
Overall Dragon Fruit Production,1705100000,Occidental Mindoro,,0.1,,,,0.03,,,,0.05,
Overall Dragon Fruit Production,1705200000,Oriental Mindoro,0.18,0.44,0.15,0.21,0.2,0.31,0.1,0.59,0.33,1.17,0.18
Overall Dragon Fruit Production,1705300000,Palawan,,,,,,0.61,,0.58,0.09,0.55,0.08
Overall Dragon Fruit Production,1705900000,Romblon,,,,,,5.66,6.02,8.38,4.22,14.58,3.36
Overall Dragon Fruit Production,1731500000,Puerto Princesa City,,,,,,,,,,,0.95
Overall Dragon Fruit Production,1804500000,Negros Occidental,,,0.8,3.55,0.89,4.95,0.85,4.57,1.17,15.38,0.03
Overall Dragon Fruit Production,1804600000,Negros Oriental,,76.0,,80.0,,79.31,0.51,70.25,0.7,74.42,
Overall Dragon Fruit Production,1806100000,Siquijor,0.09,2.6,4.26,1.23,2.32,2.4,0.89,2.49,1.9,3.1,0.38
Overall Dragon Fruit Production,1903600000,Lanao del Sur,,,,,,,,,,0.01,
