Commodity Type,ADM2_PCODE,Province,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1
Overall Corn Production,0402100000,Cavite,1.2369,1.8221,2.1629,1.7376,1.8713,1.5004,1.5524,1.4763,2.8023,1.4659,2.9542
Overall Corn Production,0403400000,Laguna,3.4203,3.4527,3.6903,3.3789,4.0308,3.7442,3.7931,3.7298,4.1596,3.3771,3.2882
Overall Corn Production,0405600000,Quezon,2.6141,2.5335,2.6377,2.4456,2.5759,2.6853,2.7859,2.3183,2.9353,2.2077,3.1169
Overall Corn Production,0405800000,Rizal,2.9892,2.8214,2.5613,2.4654,2.5093,2.5258,3.167,2.1803,2.8175,2.0363,3.5456
Overall Corn Production,0500500000,Albay,2.4326,2.6017,3.0404,2.5905,3.109,2.6075,2.9949,2.5551,2.8728,2.3789,2.7623
Overall Corn Production,0501600000,Camarines Norte,2.2808,2.2332,2.1105,2.4729,1.9758,2.4749,1.9904,2.32,1.8135,2.3582,1.8336
Overall Corn Production,0501700000,Camarines Sur,4.0012,4.0828,3.9046,4.1665,3.8099,3.964,3.7506,3.6297,3.7812,3.8542,3.788
Overall Corn Production,0502000000,Catanduanes,1.5883,0.7597,1.7638,1.2832,0.8626,0.6201,0.5473,0.45,0.448,0.7072,0.7482
Overall Corn Production,0504100000,Masbate,0.8954,1.423,0.8488,1.4185,0.8259,1.4158,0.8673,1.42,1.252,1.52,1.6604
Overall Corn Production,0506200000,Sorsogon,2.2651,2.2761,2.3105,2.2709,2.2572,2.2401,2.2428,2.1417,2.0464,1.6504,1.943
Overall Corn Production,0600400000,Aklan,2.3308,2.6437,1.9958,2.6277,2.8245,2.7954,2.6667,2.6194,2.7257,2.7273,2.8328
Overall Corn Production,0600600000,Antique,4.5259,3.0783,4.5154,3.4173,4.6691,3.2772,3.9068,3.6582,4.1259,3.7009,5.2368
Overall Corn Production,0601900000,Capiz,3.151,4.4277,4.1828,4.5406,3.5935,4.6857,4.6443,4.7602,4.8417,4.7983,4.8925
Overall Corn Production,0603000000,Iloilo,4.2869,4.8489,4.355,4.5871,4.3302,4.5376,4.28,4.6927,4.7188,4.1617,4.8072
Overall Corn Production,0607900000,Guimaras,1.9101,3.5443,2.1023,3.3896,2.1103,3.0473,1.4606,1.9094,1.3212,2.3346,1.3771
Overall Corn Production,0701200000,Bohol,0.7518,1.3665,1.3826,1.2705,1.2162,1.4289,0.9571,1.3841,1.4056,1.3335,1.4876
Overall Corn Production,0702200000,Cebu,0.9328,0.8031,0.8117,0.8045,0.8162,0.9907,0.7972,0.6939,0.96,1.0053,1.2526
Overall Corn Production,0802600000,Eastern Samar,1.3799,1.4615,1.2678,1.3828,1.2211,1.3914,1.3368,1.324,1.2909,2.1407,1.1378
Overall Corn Production,0803700000,Leyte,1.3412,1.3902,1.3248,1.352,1.3382,1.3708,1.3207,1.3633,1.3444,1.363,1.3255
Overall Corn Production,0804800000,Northern Samar,1.5132,1.7859,1.4975,1.7931,1.4801,1.7987,1.5048,1.8196,1.5045,1.8166,1.4941
Overall Corn Production,0806000000,Samar (Western Samar),1.0894,1.4757,1.073,1.4581,1.4201,1.7768,1.6169,1.7533,1.8721,1.7507,2.1258
Overall Corn Production,0806400000,Southern Leyte,1.5462,1.4396,1.4788,1.4397,1.4,1.4331,1.3721,1.4292,1.32,1.4185,1.373
Overall Corn Production,0807800000,Biliran,1.1312,1.2085,1.14,1.2019,1.1399,1.1437,1.1639,1.1728,1.1667,1.1468,1.123
Overall Corn Production,0906600000,Sulu,0.8462,1.2549,1.776,1.6875,1.7831,1.7846,1.8382,1.7842,1.8023,1.8824,1.829
Overall Corn Production,0907200000,Zamboanga del Norte,1.1096,1.7323,1.4483,1.4972,1.4203,1.4707,1.1967,1.6895,1.5652,1.5716,1.596
Overall Corn Production,0907300000,Zamboanga del Sur,1.4498,1.4305,1.5548,1.345,1.5911,1.563,1.7241,1.5292,1.6279,1.5775,1.9309
Overall Corn Production,0907400000,Zamboanga City,,,,,,,,,3.5406,3.445,3.5843
Overall Corn Production,0908300000,Zamboanga Sibugay,2.2951,2.059,2.1559,2.2015,2.1055,1.9888,1.6752,1.9716,1.8174,1.838,2.0279
Overall Corn Production,1001300000,Bukidnon,3.8275,4.9139,3.9427,4.9037,4.0267,5.0825,4.1535,5.168,4.2068,5.1423,4.3256
Overall Corn Production,1001800000,Camiguin,1.8865,2.2625,1.6271,2.0396,1.6287,1.9921,1.8267,1.841,1.8596,2.0069,1.8669
Overall Corn Production,1003500000,Lanao del Norte,3.4868,3.1484,3.167,3.2153,3.3015,3.2233,3.1983,3.1041,3.2995,3.0585,3.1506
Overall Corn Production,1004200000,Misamis Occidental,1.8289,1.9926,1.6374,1.7427,1.5884,1.6662,1.5402,1.6809,1.6981,1.3958,1.5093
Overall Corn Production,1004300000,Misamis Oriental,2.3747,2.7437,2.0594,2.826,2.4776,2.8396,2.6219,2.7572,2.7963,2.882,3.0011
Overall Corn Production,1102300000,Davao del Norte,1.4281,1.7064,1.6138,1.7677,1.6963,1.7957,1.7157,1.9183,1.8385,1.9342,1.8223
Overall Corn Production,1102400000,Davao del Sur,1.8745,1.8597,2.0853,1.7391,2.055,2.1316,1.7573,1.8176,2.0856,1.6381,2.0582
Overall Corn Production,1102500000,Davao Oriental,1.2897,1.1824,1.2372,1.2793,1.3613,1.3548,1.3162,1.4246,1.3362,1.397,1.3431
Overall Corn Production,1108200000,Davao de Oro (Compostela Valley),1.593,1.6164,1.6764,1.5164,1.8058,1.5238,1.9021,1.6749,1.9307,1.608,1.8829
Overall Corn Production,1108600000,Davao Occidental,1.1647,1.6268,1.3055,1.4892,1.3475,1.5924,1.5662,1.6111,1.5798,1.697,1.5625
Overall Corn Production,1130700000,Davao City,,,,,,,,,1.61,2.1554,2.0193
Overall Corn Production,1204700000,Cotabato (North Cotabato),2.8587,2.916,2.6734,2.6102,2.5584,2.3156,2.8473,2.2507,3.2678,2.1672,3.0432
Overall Corn Production,1206300000,South Cotabato,2.746,2.9355,2.6837,3.0838,2.9135,3.1164,2.5356,3.1938,3.1823,3.2066,2.843
Overall Corn Production,1206500000,Sultan Kudarat,2.3451,2.7825,2.4225,3.1331,2.7657,3.108,1.8965,3.0331,2.3187,3.1669,2.3432
Overall Corn Production,1208000000,Sarangani,2.4853,2.7278,2.3309,2.6502,2.3819,2.615,2.2093,2.9829,2.9893,2.8884,2.2796
Overall Corn Production,1400100000,Abra,2.4445,3.0349,2.5116,2.6807,2.6145,2.4225,2.4825,2.5405,2.9616,2.5606,3.2522
Overall Corn Production,1401100000,Benguet,2.6959,2.7179,2.9459,2.5494,2.9391,2.2821,2.4625,2.4821,2.6186,2.1027,2.1451
Overall Corn Production,1402700000,Ifugao,1.7028,4.2916,3.4436,3.2763,2.6587,3.1896,2.1791,3.8816,3.5858,3.9371,1.7041
Overall Corn Production,1403200000,Kalinga,4.1165,4.3846,4.0348,4.1163,4.2674,3.8926,3.2487,3.7624,4.3838,4.2834,3.7261
Overall Corn Production,1404400000,Mountain Province,3.3763,3.5981,3.6237,3.542,3.5669,3.4449,3.5004,3.394,3.5361,3.4585,3.5372
Overall Corn Production,1408100000,Apayao,4.4284,4.4448,3.799,3.7784,3.6753,2.3582,2.6102,3.2835,3.1496,2.7259,3.3763
Overall Corn Production,1600200000,Agusan del Norte,3.3878,3.8828,3.1261,3.7207,3.2206,3.8191,3.2968,3.8411,3.3225,3.8638,3.2781
Overall Corn Production,1600300000,Agusan del Sur,3.9575,3.613,3.5277,4.171,2.7168,4.3094,3.4947,4.2834,3.5135,4.2948,3.5481
Overall Corn Production,1606700000,Surigao del Norte,2.1813,2.1393,2.1266,1.9754,2.3114,2.264,2.36,2.3038,2.4983,2.217,2.466
Overall Corn Production,1606800000,Surigao del Sur,2.0894,2.3092,2.2989,2.4056,1.9873,2.3904,1.949,2.8446,2.2196,2.5543,2.2536
Overall Corn Production,1608500000,Dinagat Islands,2.1236,2.2346,1.8687,2.2358,1.6393,1.9814,2.1515,2.3409,2.1675,2.194,1.8823
Overall Corn Production,1630400000,Butuan City,,,,,,,,,,,3.4333
Overall Corn Production,1704000000,Marinduque,3.0753,2.176,3.2277,2.3034,3.4982,1.9204,3.163,2.0591,3.1392,2.0769,2.9096
Overall Corn Production,1705100000,Occidental Mindoro,4.7146,4.1778,4.6775,4.4279,5.213,3.9138,4.4341,4.0396,5.8626,4.9096,5.2086
Overall Corn Production,1705200000,Oriental Mindoro,2.2558,2.9852,3.3064,2.4188,3.2162,2.3296,3.2234,3.1559,3.029,3.1384,2.927
Overall Corn Production,1705300000,Palawan,3.3353,3.0915,3.2501,3.0843,3.2261,3.0614,3.1834,3.0404,3.2231,3.1105,3.3145
Overall Corn Production,1705900000,Romblon,2.4144,1.5824,2.9437,2.3585,2.6818,2.9641,2.7826,2.5502,3.1903,2.3772,2.9039
Overall Corn Production,1731500000,Puerto Princesa City,,,,,,,,,,,3.0498
Overall Corn Production,1804500000,Negros Occidental,2.0732,2.4425,2.0084,2.4025,2.0204,2.4651,1.867,2.232,1.8246,2.005,1.9338
Overall Corn Production,1804600000,Negros Oriental,0.7656,0.7815,0.6462,0.7141,0.7308,0.9028,0.6708,0.9009,0.8944,0.8738,0.8703
Overall Corn Production,1806100000,Siquijor,0.9178,1.0018,0.8337,0.9913,0.8875,1.0024,0.9853,0.8107,1.072,1.2045,1.4448
Overall Corn Production,1830200000,Bacolod City,,,,,,,,,,,3.265
Overall Corn Production,1900700000,Basilan,0.66,0.7033,0.6455,1.5059,1.6216,2.0556,1.8182,2.1,2.0,2.0714,2.0
Overall Corn Production,1903600000,Lanao del Sur,3.0215,2.341,3.0043,2.3228,3.0163,2.337,3.0187,2.3728,3.0329,2.3801,3.0351
Overall Corn Production,1907000000,Tawi-Tawi,1.049,1.0559,1.049,1.0536,1.0504,1.0396,1.0444,1.0513,1.0612,1.0634,1.0527
Overall Corn Production,1908700000,Maguindanao del Norte,,,,,,,3.7758,4.4272,3.9116,4.5802,3.9817
Overall Corn Production,1908800000,Maguindanao del Sur,3.9835,3.9422,4.0066,3.9037,3.9594,4.2554,3.8801,4.3925,4.0442,4.5788,4.0919
