Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2
Irrigated Palay Production,0501600000,Camarines Norte,16797.6,21092.0,16160.28,25157.0,16070.11,18349.0,15964.5,23273.44,11032.26,21449.06,15516.4,23831.06,13464.1,18668.13,12822.11,13928.75,12473.38,19371.73,12727.91,16630.99,10585.32,20684.02
Irrigated Palay Production,0501700000,Camarines Sur,114564.0,144394.0,108707.0,168777.0,110605.0,126153.0,107122.0,170980.0,108801.0,121589.0,107797.0,165666.0,110447.0,123420.0,110967.0,148641.0,113304.0,125768.0,107088.0,148917.0,113730.0,128875.0
Irrigated Palay Production,0502000000,Catanduanes,3594.67,3027.96,3553.2,2913.66,3851.61,3019.0,3470.25,2464.11,1704.5,1997.36,2401.11,2124.69,2351.17,2920.62,1629.41,1752.0,3309.31,2730.48,2725.46,2903.24,2043.45,2441.41
Irrigated Palay Production,0504100000,Masbate,9531.0,13915.0,5572.0,10974.0,6083.0,14480.0,5584.0,9019.0,7989.2,13449.0,5987.0,8861.0,7980.9,9979.21,2004.0,11807.0,9926.0,17509.0,1487.0,14663.0,13912.0,20437.0
Irrigated Palay Production,0506200000,Sorsogon,14326.0,41704.0,11212.0,46499.0,14103.0,41537.0,9151.0,44557.45,14512.0,38501.96,9531.43,44173.36,14596.81,41188.82,8930.04,27887.99,8583.81,30048.57,7650.58,34222.49,8237.07,34509.02
Irrigated Palay Production,0600400000,Aklan,15923.0,7294.0,11342.25,24523.0,21812.54,7994.02,12843.31,20642.7,17725.19,4504.0,8023.29,20508.02,16674.0,2113.0,4014.0,24054.0,18380.0,3083.0,8455.0,13920.0,18259.63,2790.0
Irrigated Palay Production,0600600000,Antique,48388.0,19917.0,60870.0,51816.0,48447.0,19146.0,68364.0,46723.97,49682.35,16465.82,47858.7,46714.9,44793.44,12032.2,27878.92,39975.0,62013.17,17669.32,28487.74,34115.75,55217.06,12897.87
Irrigated Palay Production,0601900000,Capiz,32349.0,20385.28,36698.08,27671.8,32306.3,12063.0,34517.3,25112.06,34479.18,14151.29,26893.6,16226.75,34625.3,12522.75,16002.18,27913.35,30182.23,13912.14,35101.96,15725.05,32832.15,13593.48
Irrigated Palay Production,0603000000,Iloilo,156659.0,18136.0,136672.0,105414.0,148946.0,14692.0,144971.0,106234.0,155663.0,9195.87,130644.0,160041.35,149292.0,6048.66,64639.0,115530.0,144007.0,29375.5,120974.3,99343.84,112074.18,40521.48
Irrigated Palay Production,0607900000,Guimaras,4073.0,734.0,3883.0,7044.0,4328.0,911.0,6036.0,5334.0,5139.0,1020.0,4047.0,6451.0,3837.0,344.0,2853.0,8200.0,3993.0,206.0,4813.0,6858.0,3325.0,726.0
Irrigated Palay Production,0701200000,Bohol,48302.0,22818.0,7829.0,53900.0,35457.0,12305.0,9790.0,52886.85,40638.0,30157.0,12074.34,53556.53,45147.0,24086.0,4989.92,72048.52,63197.46,33881.24,7329.36,59424.22,49419.3,29544.04
Irrigated Palay Production,0702200000,Cebu,3795.0,2012.0,1527.0,3888.0,2685.0,1772.63,1820.18,4354.95,3693.0,1395.0,1509.0,4087.0,3310.32,579.0,784.0,4136.0,3628.7,1770.0,1777.0,3971.0,2489.0,1052.5
Irrigated Palay Production,0802600000,Eastern Samar,1111.6,2165.48,5605.0,6924.0,810.0,1583.14,4290.0,5224.55,1429.0,2132.29,4119.0,5287.0,1461.58,1580.0,3914.8,5217.0,1096.0,1763.85,4218.0,3679.5,2289.5,2457.0
Irrigated Palay Production,0803700000,Leyte,104089.31,62459.16,85346.04,89797.08,110840.0,49123.0,80978.15,97339.78,108458.52,60611.6,82346.12,95449.17,110578.39,53290.42,90183.74,96283.0,103809.15,61417.0,87272.0,93423.0,94947.0,69082.0
Irrigated Palay Production,0804800000,Northern Samar,4448.0,1065.0,1390.0,1445.0,4015.0,1075.0,1394.25,1495.56,4059.0,917.76,1387.0,1482.0,3918.0,976.0,1171.0,1511.0,3915.0,959.0,1178.0,1536.0,3870.0,916.0
Irrigated Palay Production,0806000000,Samar (Western Samar),5213.01,5463.0,4697.0,4932.75,4061.95,4751.1,4515.0,6885.0,3423.75,4374.78,4537.0,7914.0,3926.25,4557.5,4740.01,6640.0,4463.0,5916.89,4248.78,7178.23,3037.52,1336.94
Irrigated Palay Production,0806400000,Southern Leyte,11914.0,31702.0,7136.0,23093.0,5924.0,23034.0,5995.65,23073.0,8854.0,21023.7,6340.0,21406.0,8671.0,21599.0,5809.0,19525.0,7851.4,16293.0,5250.0,18502.0,7607.0,15594.0
Irrigated Palay Production,0807800000,Biliran,5575.5,20054.0,8456.0,19137.0,6675.0,19420.26,7374.0,19110.0,6658.0,19040.0,7186.0,18822.0,6470.0,19038.0,7130.0,18788.0,6480.0,18790.0,5300.0,16992.0,4160.0,13940.0
Irrigated Palay Production,0906600000,Sulu,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Irrigated Palay Production,0907200000,Zamboanga del Norte,18724.84,4462.64,14294.03,30265.54,18850.21,3866.61,13739.84,25949.64,18311.08,3701.34,12670.11,24261.85,18995.33,3364.32,9680.78,27739.25,23929.94,8425.68,6036.45,28671.37,24632.7,5667.61
Irrigated Palay Production,0907300000,Zamboanga del Sur,94581.41,52542.86,98053.79,30771.23,76349.92,51988.56,107926.78,33301.12,92862.32,72934.12,112973.48,29003.83,82999.13,75526.31,118431.62,28456.85,88107.11,77858.14,113688.71,30028.82,95580.67,75602.16
Irrigated Palay Production,0907400000,Zamboanga City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5120.28,4539.7,6676.9,6756.15,4252.96
Irrigated Palay Production,0908300000,Zamboanga Sibugay,27609.68,7324.38,28735.44,22310.15,25440.58,7222.0,31349.86,23142.48,33694.53,7318.19,30522.87,21187.3,27397.57,6910.91,26329.98,20975.14,33604.06,10110.49,28592.42,21501.54,34161.93,8471.96
Irrigated Palay Production,1001300000,Bukidnon,126685.73,61643.8,122123.0,130511.0,121116.0,68423.05,121878.45,136753.7,122808.0,68361.08,124259.5,134702.0,117394.76,61497.57,116168.0,146002.0,123470.5,60964.68,122963.88,141483.72,122771.0,62063.54
Irrigated Palay Production,1001800000,Camiguin,197.5,780.0,223.4,884.7,153.01,1013.0,250.0,752.08,189.4,1107.2,336.78,790.16,104.0,1115.98,74.8,764.09,229.4,855.36,342.88,758.5,158.0,835.0
Irrigated Palay Production,1003500000,Lanao del Norte,30830.0,42545.4,53182.0,38977.4,31154.2,40062.1,58351.0,41857.0,31797.0,40490.56,58317.74,43171.35,29309.19,38939.45,50032.75,47566.5,32802.0,50407.35,54672.7,45018.07,21998.36,67802.74
Irrigated Palay Production,1004200000,Misamis Occidental,16183.0,21792.0,23514.0,19226.0,14909.0,21238.0,23048.0,18975.61,14100.0,21143.0,21481.0,19235.0,14663.0,19375.0,20222.0,20237.0,15130.0,22356.0,21754.0,18859.0,14495.2,20756.0
Irrigated Palay Production,1004300000,Misamis Oriental,4796.0,4809.74,4747.6,5543.0,4586.04,5354.3,5339.5,5701.0,5208.0,5280.5,5558.8,6248.0,4723.0,4717.09,5356.02,6179.0,1759.1,5457.39,5337.2,6018.8,3986.87,4571.43
Irrigated Palay Production,1102300000,Davao del Norte,27984.0,27497.68,40532.81,27452.22,33620.58,26404.4,39245.0,27719.74,35888.04,31475.42,36087.0,27625.0,26757.46,34651.6,37337.0,30049.35,34443.0,33317.79,38585.72,29977.2,34058.2,35267.76
Irrigated Palay Production,1102400000,Davao del Sur,54054.0,10596.0,40575.48,29365.93,51838.16,11354.0,48487.49,27293.0,57406.5,9381.0,47595.0,27111.0,60603.79,9223.5,57660.0,22524.76,63517.96,7077.65,55861.49,17934.13,57296.8,12246.96
Irrigated Palay Production,1102500000,Davao Oriental,11686.95,18615.31,9655.16,21305.69,11904.06,19057.66,10027.92,20164.0,11822.1,19191.6,9999.65,20076.68,11632.15,19412.12,9569.44,20762.25,12320.63,18629.29,9547.87,20643.12,11717.61,17037.02
Irrigated Palay Production,1108200000,Davao de Oro (Compostela Valley),26377.0,23633.0,30618.0,36427.0,27753.0,19194.0,31925.0,35095.0,30841.0,20731.0,33320.0,35632.0,23141.0,21071.0,36329.0,35567.0,25431.0,23876.0,40105.0,29341.0,24834.0,28235.0
Irrigated Palay Production,1108600000,Davao Occidental,298.21,781.0,234.54,508.38,630.62,438.0,320.21,474.05,548.45,460.36,372.49,509.76,606.32,459.0,362.27,609.96,560.22,697.99,406.08,327.15,567.87,633.66
Irrigated Palay Production,1130700000,Davao City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2952.04,4506.28,2412.58,2879.71,2968.0
Irrigated Palay Production,1204700000,Cotabato (North Cotabato),139255.0,28379.0,147347.0,88404.0,117742.0,36293.0,154192.0,109055.0,125898.0,29723.0,135442.0,107779.0,130301.0,18850.0,132118.0,105245.0,124756.0,26998.0,130171.0,101679.0,137755.0,31448.0
Irrigated Palay Production,1206300000,South Cotabato,84279.0,24693.0,98099.0,59553.0,86694.0,25699.0,85792.0,56844.0,89369.0,27037.0,80078.0,66025.0,78998.0,17704.0,90925.0,66962.0,87524.0,23798.0,73656.0,70069.14,91009.0,25790.0
Irrigated Palay Production,1206500000,Sultan Kudarat,119983.24,12389.0,134474.0,96294.0,118154.0,16986.0,113961.0,88515.0,114898.0,24222.0,116068.0,97917.2,112448.0,15348.0,113863.0,92404.0,117240.0,18323.0,96970.0,95200.0,117087.0,17756.0
Irrigated Palay Production,1208000000,Sarangani,6490.0,5787.98,10806.0,11387.87,6076.99,6082.48,10194.98,10989.99,6212.0,5737.99,10815.98,11027.0,4341.16,3812.99,10874.99,11898.0,7770.41,3942.98,11241.0,10990.98,6896.0,3249.55
Irrigated Palay Production,1400100000,Abra,8023.0,12046.0,8350.0,31680.0,8289.0,11722.0,8272.0,27054.0,8292.0,11657.0,6622.95,27110.0,8005.0,9013.5,5965.1,25854.0,8206.5,11387.0,6063.0,26244.8,8198.58,11352.39
Irrigated Palay Production,1401100000,Benguet,5576.0,3440.0,6598.0,5247.0,6017.99,3506.78,6237.0,4984.0,6029.0,3352.15,4994.0,4748.0,4669.0,2904.0,4589.0,4087.6,5229.0,3003.0,4583.25,4182.0,4834.36,2983.55
Irrigated Palay Production,1402700000,Ifugao,13949.0,9338.1,8676.92,8015.0,6614.59,7347.29,8192.62,8293.56,6722.88,7480.75,8764.95,8795.0,5572.05,6697.5,7109.0,7256.0,9289.55,8338.6,6729.82,5344.85,7443.44,6629.31
Irrigated Palay Production,1403200000,Kalinga,4585.0,48749.05,21779.9,43173.69,4554.26,49559.0,14263.0,42050.0,4556.06,47811.0,12438.0,44486.95,4304.84,36790.0,15752.0,40835.0,4592.0,53750.0,15333.0,60046.1,4788.08,52625.5
Irrigated Palay Production,1404400000,Mountain Province,346.5,2227.06,9734.0,1567.76,323.2,2220.09,9723.0,1480.67,321.75,2143.68,6840.94,1507.55,326.56,2134.6,6657.48,1639.91,335.82,2169.11,6946.59,1640.48,314.95,2160.76
Irrigated Palay Production,1408100000,Apayao,2049.28,34246.0,6346.0,21435.0,2175.57,31173.11,3291.38,21218.05,1995.13,36907.52,2572.0,20270.82,2316.26,30788.61,3407.0,15502.54,2164.17,22356.3,3394.28,13824.79,2405.66,25395.66
Irrigated Palay Production,1600200000,Agusan del Norte,2456.0,23084.0,2865.0,28489.0,5104.0,26708.0,21377.16,11619.0,18030.0,15672.0,23978.53,12037.57,18315.0,15822.0,24146.55,12138.0,18896.0,15966.0,24381.0,12215.0,8194.0,7016.0
Irrigated Palay Production,1600300000,Agusan del Sur,536.0,76328.0,3567.65,56127.0,442.3,74474.0,4241.0,64530.0,651.0,91111.0,2995.0,67736.78,676.4,89084.0,3897.0,73108.0,643.0,86914.08,4013.0,71010.0,716.0,93169.0
Irrigated Palay Production,1606700000,Surigao del Norte,7132.25,21173.3,2300.7,14018.2,5695.0,20097.0,2320.28,14081.0,6679.0,23671.0,2318.0,14726.0,7036.0,23824.0,2585.0,14642.0,6935.0,22236.0,2425.0,14359.0,7164.0,20607.0
Irrigated Palay Production,1606800000,Surigao del Sur,8214.8,26797.57,8774.32,10954.0,9835.0,25556.0,9425.0,12344.29,8606.0,26429.0,10601.0,10894.0,11268.0,32887.0,11399.0,12841.0,12108.0,29574.0,10415.0,11917.0,12169.0,31857.0
Irrigated Palay Production,1608500000,Dinagat Islands,626.0,2003.35,795.0,784.0,484.4,2001.0,1043.0,1007.49,550.0,1437.0,770.0,1164.71,513.0,1705.0,918.0,1108.0,733.0,1902.36,881.46,1135.2,743.7,1804.0
Irrigated Palay Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,10850.86,9006.0
Irrigated Palay Production,1704000000,Marinduque,4405.0,570.0,2208.0,3444.0,3586.0,1637.59,2739.0,3430.0,3724.0,1933.0,2299.0,2593.0,3711.0,895.0,1467.0,3157.0,3923.0,2112.35,1976.73,3495.0,4419.65,1890.04
Irrigated Palay Production,1705100000,Occidental Mindoro,50945.0,62203.0,8933.0,135944.0,50524.22,54250.0,10070.0,137453.0,54387.52,52409.16,8611.29,144749.92,29000.21,49037.47,11157.52,146406.69,45510.16,81800.13,43341.0,178177.0,52633.4,81294.65
Irrigated Palay Production,1705200000,Oriental Mindoro,71446.0,99957.0,21811.36,146788.38,73616.93,93455.0,21776.85,134025.0,64143.93,84013.0,19867.29,144053.0,62036.81,79325.76,18185.51,138800.62,69815.85,90472.63,17744.19,130334.0,62822.8,90792.83
Irrigated Palay Production,1705300000,Palawan,69258.0,33852.0,61947.0,86457.0,64136.0,36060.0,65640.73,101386.4,68170.66,38432.15,73176.38,105849.46,73418.06,35771.82,63363.13,107100.49,75711.34,36186.67,60969.7,107211.0,83972.18,38135.42
Irrigated Palay Production,1705900000,Romblon,8974.0,364.0,2800.0,7648.0,9140.0,798.24,1332.0,9341.0,8214.0,1383.0,1257.0,10211.61,6382.44,829.0,1036.0,9794.0,9045.0,884.0,1794.0,8834.0,8048.0,1795.0
Irrigated Palay Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,1520.9,1586.6
Irrigated Palay Production,1804500000,Negros Occidental,61750.0,27984.0,142642.0,110027.0,49400.0,29360.0,142675.0,108319.0,58735.0,30084.0,142769.0,108611.0,57441.0,28432.0,95733.0,137936.0,59382.0,43928.0,110689.0,103783.0,59526.0,32260.0
Irrigated Palay Production,1804600000,Negros Oriental,11849.0,9923.0,9272.0,21796.0,8295.0,7488.0,8647.0,20972.0,11332.0,9044.4,10425.0,20421.19,11234.0,10158.0,11340.0,23391.0,14291.0,16794.0,18720.0,27896.0,12395.0,15367.0
Irrigated Palay Production,1806100000,Siquijor,603.0,794.0,588.0,238.0,768.0,801.0,631.21,830.48,419.0,460.23,565.78,763.38,101.09,475.3,39.5,630.35,37.56,873.74,56.42,762.86,72.8,665.08
Irrigated Palay Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,291.0,590.93
Irrigated Palay Production,1900700000,Basilan,270.0,31.0,50.0,75.0,266.0,102.41,272.0,21.0,230.0,90.0,190.0,74.0,190.0,50.0,235.0,120.0,235.6,150.0,240.0,150.0,150.0,90.0
Irrigated Palay Production,1903600000,Lanao del Sur,10157.2,14728.8,18802.5,20108.0,11091.0,15000.0,19106.8,20092.5,11121.35,14983.11,19158.44,20172.87,11171.89,15026.28,19210.08,20199.66,11203.81,15039.1,19262.0,20253.24,11202.87,15101.75
Irrigated Palay Production,1907000000,Tawi-Tawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Irrigated Palay Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,27381.0,14903.45,20459.46,16038.0,29489.0,16365.0,21335.0,17062.0,30287.0,16152.0
Irrigated Palay Production,1908800000,Maguindanao del Sur,53288.78,17155.0,44666.0,22598.07,70623.0,20533.3,46588.58,22775.0,70885.0,34306.46,46830.0,34835.14,41727.0,18114.0,27991.1,19741.0,43269.0,21648.19,29789.0,20738.0,44723.0,21488.0
