Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1
Overall Okra Production,1402700000,Ifugao,,,,,,,,,,,1.61,8.85,4.7,0.14,2.03,6.84,3.79,1.5,10.88,5.53,2.89
Overall Okra Production,1403200000,Kalinga,4.87,1.17,5.0,1.56,6.16,1.23,5.4,1.82,6.25,1.25,4.91,1.5,6.5,2.18,4.8,1.4,7.0,2.5,4.06,1.2,6.58
Overall Okra Production,1404400000,Mountain Province,,,,,,,,,,,,,,,,,,,1.29,0.77,0.59
Overall Okra Production,1408100000,Apayao,1.24,0.26,0.64,9.5,1.44,0.3,0.7,7.53,1.32,0.37,0.65,5.96,2.0,0.4,0.66,4.77,1.21,0.38,0.67,4.53,1.44
Overall Okra Production,1600200000,Agusan del Norte,14.5,33.5,64.3,36.84,9.2,32.0,69.68,39.2,12.0,33.82,73.04,37.35,11.93,32.83,69.01,36.54,13.0,34.75,75.0,38.75,9.56
Overall Okra Production,1600300000,Agusan del Sur,35.03,94.73,75.85,119.6,38.27,103.96,80.97,125.68,39.57,79.34,84.57,133.0,26.48,65.87,86.04,138.0,27.22,68.0,86.81,143.06,27.97
Overall Okra Production,1606700000,Surigao del Norte,1.96,13.05,13.1,10.87,0.59,8.2,11.18,6.78,0.6,6.37,20.0,6.22,6.81,10.0,28.6,32.04,7.31,6.34,26.09,22.98,17.48
Overall Okra Production,1606800000,Surigao del Sur,2.51,80.09,42.8,28.0,2.3,116.23,73.95,40.66,1.74,123.35,15.02,53.23,16.91,65.21,9.64,11.33,5.03,32.2,11.35,8.97,5.53
Overall Okra Production,1608500000,Dinagat Islands,1.59,3.28,1.87,11.76,0.54,4.08,3.83,10.84,0.7,6.37,5.63,7.13,9.95,6.09,3.98,8.34,6.14,5.77,12.83,9.05,7.5
Overall Okra Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,6.36
Overall Okra Production,1704000000,Marinduque,7.05,5.3,11.45,5.56,7.12,4.45,11.38,4.14,6.88,6.28,11.4,3.73,8.64,7.37,13.68,5.23,8.45,6.54,11.01,5.87,8.14
Overall Okra Production,1705100000,Occidental Mindoro,20.27,57.47,13.52,11.09,24.11,55.3,18.31,15.03,25.0,59.9,14.56,11.81,12.1,42.25,10.72,12.44,20.4,44.13,5.56,12.02,47.31
Overall Okra Production,1705200000,Oriental Mindoro,0.45,18.31,60.06,11.2,0.18,18.86,90.03,7.68,0.13,17.09,122.14,8.1,0.19,19.72,125.0,9.23,0.2,21.58,219.1,8.78,0.33
Overall Okra Production,1705300000,Palawan,38.77,75.33,21.72,19.67,29.73,78.14,20.49,13.07,33.71,94.2,25.0,20.23,31.94,96.04,27.04,19.7,30.11,102.84,40.0,20.73,31.82
Overall Okra Production,1705900000,Romblon,20.93,31.52,18.71,19.95,23.33,33.98,22.06,19.91,24.13,30.77,49.39,15.69,23.25,26.61,62.6,22.26,21.8,23.54,44.62,18.18,23.06
Overall Okra Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,23.0
Overall Okra Production,1804500000,Negros Occidental,43.9,255.0,125.35,59.0,36.25,260.41,111.49,53.37,38.38,249.69,106.89,51.16,34.88,226.91,92.18,64.84,105.0,229.0,127.0,56.46,131.0
Overall Okra Production,1804600000,Negros Oriental,127.81,198.01,128.93,135.31,102.9,225.74,97.63,162.7,124.36,251.77,92.0,160.89,87.78,225.17,55.03,150.0,85.0,234.33,97.85,66.21,99.05
Overall Okra Production,1806100000,Siquijor,4.8,0.31,8.56,4.18,3.5,0.4,8.95,4.23,4.21,0.42,9.54,4.86,4.17,0.35,13.51,5.0,3.79,0.5,14.0,8.78,4.06
Overall Okra Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,0.02
Overall Okra Production,1900700000,Basilan,0.56,3.79,1.4,1.36,0.6,4.15,1.44,1.49,0.6,4.52,3.13,1.4,5.51,2.69,7.13,5.59,9.31,3.86,3.59,6.4,25.54
Overall Okra Production,1903600000,Lanao del Sur,1.25,2.06,1.28,5.06,1.29,2.07,1.3,5.06,1.29,2.07,1.41,31.64,1.47,2.0,3.1,35.8,8.72,3.54,4.03,36.2,11.05
Overall Okra Production,1907000000,Tawi-Tawi,1.2,1.9,2.12,2.13,1.45,2.4,2.4,2.6,1.3,2.6,2.5,2.8,1.7,3.6,4.1,3.8,2.5,3.8,28.0,5.8,1.07
Overall Okra Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,,,,,15.1,1.1,54.83,100.55,63.99
Overall Okra Production,1908800000,Maguindanao del Sur,14.3,6.2,4.5,9.7,14.85,6.24,4.65,9.75,15.0,6.14,4.68,9.8,14.2,6.05,53.76,49.0,1.2,8.97,25.88,35.52,29.68
