Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1
Red Onion Production,0603000000,Iloilo,,,,,,,,,,,1.0,,5.18,952.0,,,153.0,810.0,,,8.6
Red Onion Production,0607900000,Guimaras,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,0701200000,Bohol,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,0702200000,Cebu,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,0802600000,Eastern Samar,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,0803700000,Leyte,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,0804800000,Northern Samar,,,,,,,,,,,,,,0.12,,,,,,,
Red Onion Production,0806000000,Samar (Western Samar),,,,,,,,,,,,,,,,,,,,,
Red Onion Production,0806400000,Southern Leyte,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,0807800000,Biliran,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,0906600000,,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,0907200000,Zamboanga del Norte,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,0907300000,Zamboanga del Sur,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,0907400000,Zamboanga City,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,0908300000,Zamboanga Sibugay,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1001300000,Bukidnon,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1001800000,Camiguin,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1003500000,Lanao del Norte,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1004200000,Misamis Occidental,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1004300000,Misamis Oriental,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1102300000,Davao del Norte,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1102400000,Davao del Sur,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1102500000,Davao Oriental,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1108200000,Davao de Oro (Compostela Valley),,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1108600000,Davao Occidental,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1130700000,Davao City,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1204700000,Cotabato (North Cotabato),,,,,,,,,,,,,1.33,,,,,,,,
Red Onion Production,1206300000,South Cotabato,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1206500000,Sultan Kudarat,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1208000000,Sarangani,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1400100000,Abra,,,,,,,,,,,,,,,,,0.91,,,,
Red Onion Production,1401100000,Benguet,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1402700000,Ifugao,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1403200000,Kalinga,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1404400000,Mountain Province,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1408100000,Apayao,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1600200000,Agusan del Norte,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1600300000,Agusan del Sur,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1606700000,Surigao del Norte,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1606800000,Surigao del Sur,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1608500000,Dinagat Islands,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1704000000,Marinduque,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1705100000,Occidental Mindoro,,,,,,,,,,,,,19059.35,16504.0,,,11819.91,52518.7,88.91,294.85,31335.0
Red Onion Production,1705200000,Oriental Mindoro,,,,,,,,,,,,,76.74,5784.24,,,78.0,5862.0,,,62.25
Red Onion Production,1705300000,Palawan,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1705900000,Romblon,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1804500000,Negros Occidental,,,,,,,,,,,,,,25.25,,,,,,,
Red Onion Production,1804600000,Negros Oriental,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1806100000,Siquijor,,,,,,,,,,,,,,,0.13,,,,0.07,,
Red Onion Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1900700000,Basilan,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1903600000,Lanao del Sur,,,,,,,,,,,,,,,,,0.09,,,,0.1
Red Onion Production,1907000000,Tawi-Tawi,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,,,,,,,,,
Red Onion Production,1908800000,Maguindanao del Sur,,,,,,,,,,,,,,,,,,,,,
