Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1
Overall Sponge Gourd Production,0304900000,Nueva Ecija,40.83,363.56,259.48,169.18,31.56,378.27,240.22,169.83,31.55,420.58,220.47,175.72,33.4,440.64,245.3,122.35,30.42,483.09,105.36,115.91,30.06
Overall Sponge Gourd Production,0305400000,Pampanga,100.82,93.33,72.04,34.98,98.0,101.92,80.59,34.94,95.94,94.8,80.23,38.59,105.96,99.19,77.56,36.9,116.45,103.47,79.46,38.09,121.07
Overall Sponge Gourd Production,0306900000,Tarlac,35.1,25.28,12.76,17.61,37.22,28.59,10.62,25.53,28.13,25.62,12.46,23.5,28.48,27.25,13.5,25.25,29.75,29.95,12.53,24.01,25.15
Overall Sponge Gourd Production,0307100000,Zambales,93.81,44.52,26.77,29.94,89.07,56.78,27.95,34.74,79.25,64.63,3.76,30.77,73.96,41.78,3.18,22.55,18.77,17.39,24.05,30.37,6.16
Overall Sponge Gourd Production,0307700000,Aurora,13.19,45.78,11.0,4.83,11.61,33.41,10.84,3.48,10.45,34.65,7.35,3.69,6.89,31.56,5.21,1.19,17.31,99.04,53.49,5.31,20.04
Overall Sponge Gourd Production,0401000000,Batangas,150.0,28.75,23.82,87.38,148.0,35.56,25.1,70.0,208.1,20.29,20.0,60.0,250.0,130.81,25.5,48.54,212.5,135.2,20.45,59.51,209.6
Overall Sponge Gourd Production,0402100000,Cavite,2.85,20.92,14.48,44.57,2.64,13.93,13.05,43.57,3.1,14.38,12.88,56.39,4.31,11.45,16.71,58.72,220.14,16.08,25.91,59.25,215.19
Overall Sponge Gourd Production,0403400000,Laguna,30.36,18.24,16.13,22.36,29.57,12.48,16.32,19.03,25.65,9.52,14.25,23.47,28.53,5.73,29.46,18.45,28.15,6.04,20.01,20.12,29.37
Overall Sponge Gourd Production,0405600000,Quezon,388.33,127.06,120.64,281.38,425.17,137.97,133.25,266.15,439.07,132.19,140.58,268.0,447.88,111.66,126.01,250.71,490.04,127.86,117.63,245.31,514.27
Overall Sponge Gourd Production,0405800000,Rizal,18.87,21.06,21.66,24.72,24.25,20.13,23.92,15.41,21.75,20.33,27.4,16.5,21.62,19.79,25.98,16.23,22.0,19.0,24.3,15.96,16.55
Overall Sponge Gourd Production,0500500000,Albay,76.2,49.66,27.14,29.77,81.83,61.67,22.24,51.27,71.06,52.55,1.93,33.87,51.67,14.94,2.71,23.7,29.99,16.31,5.6,2.51,1.99
Overall Sponge Gourd Production,0501600000,Camarines Norte,13.59,45.89,5.7,27.88,6.14,51.68,5.71,23.56,9.29,49.78,3.69,11.95,6.5,44.21,3.75,3.16,9.08,38.42,3.8,0.83,25.08
Overall Sponge Gourd Production,0501700000,Camarines Sur,22.66,243.76,111.57,76.76,16.6,240.71,138.84,72.75,8.82,209.02,,79.79,3.83,176.16,34.0,26.59,19.84,30.64,48.42,14.18,16.65
Overall Sponge Gourd Production,0502000000,Catanduanes,7.66,2.68,2.93,1.44,7.45,2.64,2.44,1.55,3.9,1.61,1.18,1.67,4.46,0.23,1.15,1.79,5.27,0.21,159.0,1.67,7.76
Overall Sponge Gourd Production,0504100000,Masbate,2.76,0.2,3.12,5.6,2.77,0.21,3.11,5.56,2.75,0.22,3.12,0.13,3.71,0.2,3.24,0.14,6.99,0.24,3.53,0.09,7.27
Overall Sponge Gourd Production,0506200000,Sorsogon,2.71,10.34,6.5,6.36,1.62,9.3,7.02,5.16,1.01,8.54,0.97,6.49,1.31,5.88,4.21,1.76,1.8,3.98,1.63,0.96,6.04
Overall Sponge Gourd Production,0600400000,Aklan,7.28,7.86,12.44,16.98,6.99,6.51,16.54,20.64,8.0,8.81,13.93,17.41,7.42,7.72,16.36,18.34,7.82,7.17,15.19,17.48,18.47
Overall Sponge Gourd Production,0600600000,Antique,9.47,6.57,8.48,22.91,8.11,6.27,7.94,22.54,9.38,5.72,9.13,28.66,12.21,7.22,14.12,31.79,12.89,7.25,10.3,31.83,29.49
Overall Sponge Gourd Production,0601900000,Capiz,27.83,21.97,39.34,19.16,30.56,18.64,40.62,17.39,33.49,20.46,39.26,14.67,25.66,17.5,38.61,14.44,23.5,17.0,37.51,13.27,23.35
Overall Sponge Gourd Production,0603000000,Iloilo,138.0,51.0,82.23,86.0,142.0,56.0,89.0,73.5,162.0,52.0,88.22,76.72,149.04,49.05,83.22,72.37,152.5,53.0,225.26,128.2,189.59
Overall Sponge Gourd Production,0607900000,Guimaras,13.98,12.5,31.01,22.65,20.51,16.0,33.89,27.91,22.0,16.9,28.45,28.5,19.58,14.15,38.4,35.63,25.21,17.85,42.55,39.48,27.31
Overall Sponge Gourd Production,0701200000,Bohol,2.45,3.2,20.34,8.67,0.55,3.25,21.63,10.45,1.14,4.46,18.07,48.97,22.47,6.54,23.6,55.1,25.99,95.64,31.5,35.61,18.49
Overall Sponge Gourd Production,0702200000,Cebu,22.0,16.0,72.28,50.0,18.0,19.0,69.0,55.0,18.51,22.96,66.72,60.0,16.39,19.32,62.03,86.33,19.0,20.43,52.45,67.11,17.97
Overall Sponge Gourd Production,0802600000,Eastern Samar,0.64,7.04,6.68,3.82,1.26,7.04,10.57,5.72,0.9,9.63,21.8,26.88,2.6,10.8,476.63,13.64,2.61,10.87,197.12,15.41,17.88
Overall Sponge Gourd Production,0803700000,Leyte,33.01,191.89,130.25,38.2,32.8,178.44,135.45,37.73,32.0,225.65,135.3,37.75,35.05,195.63,130.0,38.6,35.4,195.05,126.8,36.9,35.15
Overall Sponge Gourd Production,0804800000,Northern Samar,6.98,9.15,6.75,3.3,7.0,9.25,7.15,3.32,9.0,9.75,7.2,3.3,9.5,10.0,7.3,3.15,9.45,,7.5,3.02,9.32
Overall Sponge Gourd Production,0806000000,Samar (Western Samar),7.61,7.2,8.09,9.75,7.51,7.78,9.06,10.65,8.24,9.53,14.59,15.54,8.52,11.13,14.78,16.51,8.01,11.9,17.0,16.11,7.66
Overall Sponge Gourd Production,0806400000,Southern Leyte,20.55,10.3,17.05,19.8,6.79,7.6,15.62,20.0,10.06,8.2,16.5,23.0,10.98,7.8,15.62,19.45,11.93,7.82,16.42,11.92,7.38
Overall Sponge Gourd Production,0807800000,Biliran,0.6,1.6,2.1,0.15,0.63,1.76,2.81,0.19,0.72,2.25,2.55,0.19,2.0,1.6,1.37,0.19,2.2,1.87,1.23,0.21,2.05
Overall Sponge Gourd Production,0906600000,,4.15,1.3,2.2,1.9,4.1,1.4,2.3,1.75,4.11,1.45,2.5,1.78,4.13,1.4,2.4,1.75,4.0,1.47,2.47,1.81,4.15
Overall Sponge Gourd Production,0907200000,Zamboanga del Norte,11.45,5.1,59.88,28.94,11.48,5.1,64.42,30.75,9.43,4.73,72.6,32.01,7.78,5.33,65.63,30.57,8.71,6.44,62.6,31.29,11.41
Overall Sponge Gourd Production,0907300000,Zamboanga del Sur,21.89,19.18,27.58,24.49,22.19,19.79,28.24,25.5,391.96,258.47,95.6,88.04,320.54,227.1,102.92,94.43,300.2,15.04,18.16,18.06,60.7
Overall Sponge Gourd Production,0907400000,Zamboanga City,344.97,274.88,82.78,56.48,393.02,266.39,82.0,57.89,,,,,,,,,,268.01,137.0,138.57,141.14
Overall Sponge Gourd Production,0908300000,Zamboanga Sibugay,4.95,5.35,10.14,13.22,3.88,4.93,7.74,13.12,3.99,4.49,8.28,12.92,3.8,4.64,8.58,15.32,3.84,4.85,8.21,12.9,3.37
Overall Sponge Gourd Production,1001300000,Bukidnon,8.6,10.97,14.99,47.01,8.0,10.5,14.5,46.5,7.53,9.73,14.33,45.12,15.5,9.0,15.0,42.0,16.57,8.72,14.0,42.5,13.2
Overall Sponge Gourd Production,1001800000,Camiguin,4.34,5.29,3.81,6.0,3.32,4.84,6.07,5.76,3.71,7.19,6.0,5.5,3.25,6.03,6.25,5.36,3.27,7.66,6.34,4.13,4.12
Overall Sponge Gourd Production,1003500000,Lanao del Norte,26.0,34.0,28.2,85.5,25.0,32.0,26.0,84.3,28.0,33.0,26.55,86.0,27.0,32.0,27.2,85.0,28.0,31.0,27.0,85.5,29.05
Overall Sponge Gourd Production,1004200000,Misamis Occidental,22.0,5.5,55.5,5.0,24.06,6.14,60.0,5.5,24.5,6.55,64.0,6.0,23.77,6.36,65.77,6.07,24.78,6.73,67.71,6.23,25.28
Overall Sponge Gourd Production,1004300000,Misamis Oriental,7.6,28.52,53.0,16.6,7.8,22.39,60.47,18.97,5.71,26.32,54.0,17.0,4.99,25.74,52.1,23.83,4.8,24.87,53.0,22.77,5.17
Overall Sponge Gourd Production,1102300000,Davao del Norte,38.81,67.89,75.6,39.03,37.88,65.72,73.55,34.97,36.63,65.62,78.29,36.32,33.18,66.69,78.58,35.23,30.06,67.61,78.28,34.13,29.96
Overall Sponge Gourd Production,1102400000,Davao del Sur,15.45,19.01,23.41,15.81,15.24,19.12,22.57,15.39,36.35,45.8,44.6,34.56,34.21,47.23,42.28,33.24,35.82,20.63,17.19,13.71,14.36
Overall Sponge Gourd Production,1102500000,Davao Oriental,11.95,18.71,10.51,25.96,12.99,16.46,12.98,23.98,11.85,16.06,12.05,24.02,11.69,16.12,12.47,23.85,11.59,16.45,12.5,21.56,12.01
Overall Sponge Gourd Production,1108200000,Davao de Oro (Compostela Valley),32.15,31.72,62.12,45.82,29.55,29.65,63.48,40.96,30.12,30.43,62.89,38.55,28.45,29.22,60.77,37.24,27.37,30.28,61.77,36.02,27.88
Overall Sponge Gourd Production,1108600000,Davao Occidental,0.58,0.78,0.58,0.66,0.6,0.78,0.7,0.7,0.7,0.67,,0.68,0.63,0.66,0.6,0.65,0.6,0.65,0.63,0.65,0.57
Overall Sponge Gourd Production,1130700000,Davao City,11.54,26.74,18.96,16.52,11.64,27.53,20.65,16.74,,,,,,,,,,27.48,19.35,13.18,20.46
Overall Sponge Gourd Production,1204700000,Cotabato (North Cotabato),11.9,10.0,17.23,18.96,7.2,7.61,20.4,19.68,7.62,8.45,17.33,20.04,15.26,10.17,9.33,32.4,14.05,12.11,8.32,20.36,10.89
Overall Sponge Gourd Production,1206300000,South Cotabato,8.25,6.5,18.8,10.07,7.15,8.0,23.78,10.17,9.41,10.78,20.88,10.97,12.21,16.93,20.43,9.39,10.83,11.11,33.66,12.62,27.08
Overall Sponge Gourd Production,1206500000,Sultan Kudarat,4.18,4.08,13.1,16.49,4.95,3.26,13.1,17.6,5.6,5.67,12.63,18.13,4.86,4.34,13.95,22.7,5.14,4.47,,23.75,4.94
Overall Sponge Gourd Production,1208000000,Sarangani,2.75,2.78,13.42,1.18,2.8,2.79,13.5,1.2,2.81,2.8,16.0,0.2,2.5,2.75,17.0,0.75,3.0,2.8,17.0,0.83,2.77
Overall Sponge Gourd Production,1400100000,Abra,,36.39,10.12,13.95,,35.3,9.34,13.74,,34.5,7.48,15.63,0.71,29.33,3.69,34.61,0.4,31.6,20.39,12.44,12.5
Overall Sponge Gourd Production,1401100000,Benguet,,,,,,,,,,,,,,,2.12,,,,,,
Overall Sponge Gourd Production,1402700000,Ifugao,,,,,,,,,,,0.03,0.84,,,,0.86,,0.6,,0.3,3.82
Overall Sponge Gourd Production,1403200000,Kalinga,2.5,,7.43,0.1,3.67,,9.08,0.11,3.9,,7.61,1.4,3.0,0.68,6.46,1.3,3.23,0.7,7.87,1.2,2.96
Overall Sponge Gourd Production,1404400000,Mountain Province,,,,,,,,,,,,,,,,,,,,,
Overall Sponge Gourd Production,1408100000,Apayao,0.89,4.05,4.36,0.62,1.35,3.33,4.28,0.58,1.65,2.42,3.0,0.63,2.0,3.0,3.5,0.47,1.67,2.85,3.68,0.4,1.51
Overall Sponge Gourd Production,1600200000,Agusan del Norte,11.04,17.1,18.1,21.0,9.2,17.18,18.2,25.0,11.0,18.27,18.17,22.0,10.56,17.14,17.93,21.67,10.2,18.4,19.15,22.89,6.95
Overall Sponge Gourd Production,1600300000,Agusan del Sur,4.91,86.69,214.48,259.33,4.23,92.89,230.3,236.79,4.46,5.0,229.65,231.0,3.09,16.05,230.18,234.0,2.5,18.0,240.68,234.28,6.91
Overall Sponge Gourd Production,1606700000,Surigao del Norte,1.05,6.62,4.1,5.9,0.11,5.13,4.49,6.57,0.11,5.62,5.67,2.27,3.9,6.52,5.24,1.15,12.01,13.41,16.61,2.57,9.06
Overall Sponge Gourd Production,1606800000,Surigao del Sur,1.32,12.22,9.72,23.0,1.3,15.66,14.14,20.65,1.06,24.53,1.78,13.81,2.68,11.45,6.29,1.74,2.3,3.85,4.0,1.97,1.21
Overall Sponge Gourd Production,1608500000,Dinagat Islands,0.68,1.52,0.88,0.82,0.45,1.51,0.47,0.51,1.1,1.84,0.68,0.37,3.52,3.12,0.84,0.44,3.9,2.79,2.92,2.7,3.78
Overall Sponge Gourd Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,3.58
Overall Sponge Gourd Production,1704000000,Marinduque,10.71,13.9,13.78,8.64,6.6,20.48,12.78,7.57,8.53,22.61,6.39,9.08,7.3,18.0,8.8,7.42,6.18,14.17,5.68,3.76,7.11
Overall Sponge Gourd Production,1705100000,Occidental Mindoro,2.42,5.71,16.34,10.6,2.58,4.97,19.3,12.04,2.78,6.18,16.3,14.64,0.17,2.22,9.48,14.61,1.84,3.8,8.41,13.76,39.13
Overall Sponge Gourd Production,1705200000,Oriental Mindoro,3.91,0.99,5.79,4.56,3.91,0.74,9.48,3.95,1.9,1.11,2.76,4.37,2.9,1.17,4.87,4.75,3.18,1.23,13.97,2.12,3.4
Overall Sponge Gourd Production,1705300000,Palawan,16.43,18.8,15.78,15.0,16.83,16.95,13.7,10.29,19.35,16.01,9.97,16.61,18.19,17.96,11.71,17.04,17.23,18.19,15.0,18.39,17.98
Overall Sponge Gourd Production,1705900000,Romblon,23.05,3.62,11.69,16.9,27.23,4.27,11.15,16.66,25.85,2.98,7.23,11.22,19.25,2.74,5.27,12.31,18.21,2.38,7.88,9.29,21.1
Overall Sponge Gourd Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,4.5
Overall Sponge Gourd Production,1804500000,Negros Occidental,200.0,124.68,79.78,92.63,190.0,112.24,75.39,106.11,210.44,114.68,77.0,108.37,200.15,109.3,77.39,110.0,200.0,112.0,76.6,108.16,203.53
Overall Sponge Gourd Production,1804600000,Negros Oriental,5.4,23.82,17.0,36.65,3.2,27.22,21.0,28.44,3.56,33.65,,30.0,4.05,28.23,6.36,17.79,4.0,29.7,6.55,10.67,4.05
Overall Sponge Gourd Production,1806100000,Siquijor,1.31,0.02,1.32,3.0,0.98,0.03,1.35,3.06,1.13,0.04,1.0,3.14,1.09,0.03,1.36,3.97,0.99,0.04,3.44,4.16,1.07
Overall Sponge Gourd Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,0.12
Overall Sponge Gourd Production,1900700000,Basilan,13.31,0.12,13.1,49.32,14.12,0.13,13.58,51.56,14.21,0.13,10.0,51.0,10.0,0.1,0.25,40.29,15.93,2.84,0.46,1.75,2.01
Overall Sponge Gourd Production,1903600000,Lanao del Sur,35.52,40.9,46.32,35.9,35.41,40.87,46.31,35.85,35.3,40.67,45.87,0.3,35.28,,,0.09,24.5,36.5,,,23.1
Overall Sponge Gourd Production,1907000000,Tawi-Tawi,0.6,1.9,1.04,3.89,0.75,2.2,1.16,4.5,0.65,2.0,0.98,4.6,0.78,1.8,1.7,6.39,,0.37,0.3,3.25,0.75
Overall Sponge Gourd Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,,,,,32.85,5.45,16.49,135.83,171.44
Overall Sponge Gourd Production,1908800000,Maguindanao del Sur,30.2,2.95,17.2,8.82,31.1,3.1,17.35,8.85,31.2,3.1,17.4,8.9,24.85,3.0,23.3,39.25,4.3,8.91,14.0,82.92,25.21
