Commodity Type,ADM2_PCODE,Province,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1
Yellow Corn Production,0806400000,Southern Leyte,135.32,198.0,71.08,174.0,49.0,138.0,37.0,154.0,32.0,124.0,35.0
Yellow Corn Production,0807800000,Biliran,51.0,92.0,61.27,86.96,60.0,83.5,60.0,84.86,60.5,80.0,48.54
Yellow Corn Production,0906600000,Sulu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow Corn Production,0907200000,Zamboanga del Norte,1808.9,5669.5,4587.22,3192.72,2410.19,4030.73,2510.48,6440.75,2846.07,5881.83,2685.47
Yellow Corn Production,0907300000,Zamboanga del Sur,7153.68,12137.22,8730.65,7200.22,11829.67,17418.33,12357.16,12815.74,10973.43,13312.66,9840.93
Yellow Corn Production,0907400000,Zamboanga City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552.42,4466.74,2638.91
Yellow Corn Production,0908300000,Zamboanga Sibugay,907.76,2807.31,1001.86,2657.0,1842.22,2338.74,1166.1,2473.47,1151.12,2138.3,1267.93
Yellow Corn Production,1001300000,Bukidnon,235470.21,575995.0,247571.54,594635.5,268974.0,675497.2,271700.0,706501.2,284557.8,671083.79,299524.46
Yellow Corn Production,1001800000,Camiguin,67.2,103.1,45.5,98.22,44.6,66.85,25.08,19.48,17.68,41.46,28.9
Yellow Corn Production,1003500000,Lanao del Norte,5100.0,52613.5,6331.5,51245.0,7345.6,50481.85,16797.74,44870.3,17171.96,44065.6,16575.5
Yellow Corn Production,1004200000,Misamis Occidental,1329.7,2854.0,1189.35,2962.0,1121.5,2363.0,1062.5,3190.0,1237.5,3191.0,1236.0
Yellow Corn Production,1004300000,Misamis Oriental,23859.0,40603.0,16349.58,41832.0,17680.24,35148.5,14924.62,29128.8,10249.06,35206.9,22602.16
Yellow Corn Production,1102300000,Davao del Norte,6540.78,8743.68,9018.8,9912.92,9562.85,9964.13,9602.39,12241.12,10435.32,13062.05,10904.3
Yellow Corn Production,1102400000,Davao del Sur,9856.0,8387.0,11886.09,8451.12,10628.32,8966.32,9040.8,7534.46,7937.37,3995.65,11899.86
Yellow Corn Production,1102500000,Davao Oriental,1511.35,1280.4,1265.76,1330.05,1163.92,1405.31,1282.18,1366.06,1369.14,1480.8,1475.2
Yellow Corn Production,1108200000,Davao de Oro (Compostela Valley),10350.0,13810.0,10579.0,12368.0,11481.0,12699.0,9386.0,9696.0,9151.48,8580.0,8933.38
Yellow Corn Production,1108600000,Davao Occidental,2813.03,2895.0,3316.1,2295.46,3791.26,2467.76,4914.27,2943.88,4999.65,2836.21,5192.36
Yellow Corn Production,1130700000,Davao City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.38,3460.97,2628.0
Yellow Corn Production,1204700000,Cotabato (North Cotabato),97199.0,166264.0,83913.0,147862.0,80933.0,131543.0,88103.0,122635.0,104252.0,124607.0,99558.0
Yellow Corn Production,1206300000,South Cotabato,112351.0,218519.0,108278.0,232025.34,114336.7,249562.0,83694.0,256422.0,116669.08,252906.81,105340.0
Yellow Corn Production,1206500000,Sultan Kudarat,64336.0,125922.0,56977.44,144324.85,64595.04,139103.0,43499.0,136533.0,53743.0,145197.0,54356.0
Yellow Corn Production,1208000000,Sarangani,27522.34,69155.48,19886.85,60421.99,21512.98,62101.65,10876.99,72203.09,21235.98,73294.98,15522.64
Yellow Corn Production,1400100000,Abra,922.0,16.0,921.0,14.0,922.0,13.0,873.8,13.01,899.0,367.0,922.0
Yellow Corn Production,1401100000,Benguet,303.75,141.46,334.0,130.9,317.0,115.6,222.3,133.0,232.0,0.0,0.0
Yellow Corn Production,1402700000,Ifugao,18693.0,54997.39,25615.63,32082.12,20541.82,31237.19,16835.27,37634.69,25938.28,36021.48,11217.49
Yellow Corn Production,1403200000,Kalinga,36131.0,29986.14,35408.0,28150.0,36948.19,26110.0,28286.0,26581.0,38221.0,30256.0,31999.85
Yellow Corn Production,1404400000,Mountain Province,9933.0,15099.0,10661.0,13123.23,10493.76,12764.72,8817.44,12575.39,10403.34,12645.76,10275.51
Yellow Corn Production,1408100000,Apayao,18773.0,12697.0,16108.65,11770.6,14741.42,2258.45,8592.49,5232.34,7688.0,5072.7,10998.16
Yellow Corn Production,1600200000,Agusan del Norte,1456.0,7845.92,1493.0,7813.0,1777.8,8396.87,1889.0,8515.0,1912.0,8584.0,1222.0
Yellow Corn Production,1600300000,Agusan del Sur,9513.0,59503.0,6665.0,46938.0,9233.3,60607.0,5966.0,61303.2,5915.27,61799.0,6119.0
Yellow Corn Production,1606700000,Surigao del Norte,181.7,492.0,189.95,420.0,230.1,587.0,262.0,596.0,302.0,634.0,340.0
Yellow Corn Production,1606800000,Surigao del Sur,299.12,5268.91,452.59,6031.0,333.0,5102.0,259.0,6314.0,455.0,4874.0,573.0
Yellow Corn Production,1608500000,Dinagat Islands,31.0,66.0,20.4,88.61,29.0,58.29,33.0,97.0,56.13,70.84,41.15
Yellow Corn Production,1630400000,Butuan City,,,,,,,,,,,683.7
Yellow Corn Production,1704000000,Marinduque,86.0,34.0,102.0,86.0,487.0,53.0,442.0,53.0,472.0,99.5,456.73
Yellow Corn Production,1705100000,Occidental Mindoro,69753.45,13160.0,71866.0,24485.4,79370.19,17089.03,61700.87,16253.77,82050.88,16471.96,75047.51
Yellow Corn Production,1705200000,Oriental Mindoro,745.1,3619.49,1127.14,2421.94,1644.67,2037.31,1520.2,3325.33,1451.7,2865.85,1529.85
Yellow Corn Production,1705300000,Palawan,5748.0,9802.0,5401.19,9434.18,5440.14,8984.6,5495.15,8884.0,5682.72,8493.0,6006.96
Yellow Corn Production,1705900000,Romblon,227.0,33.0,322.0,229.0,147.0,470.0,291.76,65.0,273.0,59.0,243.0
Yellow Corn Production,1731500000,Puerto Princesa City,,,,,,,,,,,407.4
Yellow Corn Production,1804500000,Negros Occidental,20695.0,63575.0,20865.0,62361.0,20087.0,50578.0,14136.0,14346.1,7796.0,10785.0,5172.0
Yellow Corn Production,1804600000,Negros Oriental,129.0,501.0,95.0,409.6,114.15,614.39,132.7,1406.03,161.41,1747.0,218.0
Yellow Corn Production,1806100000,Siquijor,0.0,0.0,0.0,28.0,0.0,143.0,10.0,110.5,4.0,167.0,150.15
Yellow Corn Production,1830200000,Bacolod City,,,,,,,,,,,0.0
Yellow Corn Production,1900700000,Basilan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow Corn Production,1903600000,Lanao del Sur,69795.8,68177.55,69543.85,66124.2,69306.54,66975.09,69410.25,67737.57,69390.99,67582.78,69333.22
Yellow Corn Production,1907000000,Tawi-Tawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow Corn Production,1908700000,Maguindanao del Norte,,,,,,,113919.0,125689.38,118227.0,130328.0,120426.0
Yellow Corn Production,1908800000,Maguindanao del Sur,240063.27,158867.9,237772.17,158785.0,277667.67,235661.0,152697.0,156120.96,159790.0,163346.0,161857.0
