Commodity Type,ADM2_PCODE,Province,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1
Overall Cassava Production,0501600000,Camarines Norte,2685.18,1000.86,1657.14,1295.76,2333.27,102.72,1951.59,86.13,1616.35,73.27,63.9
Overall Cassava Production,0501700000,Camarines Sur,26915.99,16194.7,26286.97,16627.28,22972.47,14196.0,15323.65,7785.63,9814.74,674.32,360.31
Overall Cassava Production,0502000000,Catanduanes,286.45,48.4,356.6,54.59,409.71,60.66,345.89,54.74,178.24,55.38,70.02
Overall Cassava Production,0504100000,Masbate,3549.32,6575.8,4081.58,6030.95,3746.54,5495.76,4503.32,5365.79,2878.05,1882.55,1617.89
Overall Cassava Production,0506200000,Sorsogon,2565.19,1175.15,2283.66,1035.09,1675.89,201.01,473.95,287.3,455.82,282.63,106.83
Overall Cassava Production,0600400000,Aklan,4640.58,2759.74,5609.05,2953.65,5076.88,2471.56,4248.19,2620.45,4008.66,2472.71,381.65
Overall Cassava Production,0600600000,Antique,1491.4,3149.33,1371.29,3042.77,1274.58,2911.37,1219.64,2925.62,1272.11,2577.72,340.94
Overall Cassava Production,0601900000,Capiz,2604.8,2704.8,2615.17,2688.7,2634.4,2624.0,2499.5,2552.0,2555.46,2555.28,630.0
Overall Cassava Production,0603000000,Iloilo,4297.5,2355.44,4079.38,2345.88,4718.35,2122.66,4590.01,2017.21,4238.7,1180.48,2091.25
Overall Cassava Production,0607900000,Guimaras,551.59,263.41,606.42,284.63,616.53,292.0,655.87,344.57,815.05,423.78,547.94
Overall Cassava Production,0701200000,Bohol,8013.27,5168.95,5539.26,3957.0,5955.28,3501.32,2273.94,2667.97,2051.55,2999.49,491.54
Overall Cassava Production,0702200000,Cebu,6052.75,8045.33,5646.0,9260.0,5882.85,9355.91,5677.33,9004.29,5669.73,7875.3,2302.36
Overall Cassava Production,0802600000,Eastern Samar,6888.47,4019.91,9617.95,4381.01,9018.75,5488.4,9883.35,7313.77,11196.92,5324.88,3308.59
Overall Cassava Production,0803700000,Leyte,20231.71,21336.55,19403.78,21010.79,18833.9,21089.63,18641.53,20645.7,18514.5,20670.0,13092.0
Overall Cassava Production,0804800000,Northern Samar,6520.0,2267.0,6822.75,2397.0,7218.17,2373.67,7113.13,2367.0,7105.0,2022.55,1855.15
Overall Cassava Production,0806000000,Samar (Western Samar),3132.91,12597.69,3454.68,14496.84,3898.32,13984.42,3830.3,13214.83,3631.14,12677.01,2330.94
Overall Cassava Production,0806400000,Southern Leyte,3290.06,2718.0,3038.35,2621.0,3833.38,2714.0,3797.64,2364.0,3735.84,1297.88,1015.0
Overall Cassava Production,0807800000,Biliran,1495.0,2240.0,1544.95,2451.19,1848.75,2475.7,1839.0,1832.98,2088.62,2033.98,1380.68
Overall Cassava Production,0906600000,,48450.0,118010.0,48650.0,118000.0,48900.0,120500.0,49000.0,120000.0,51298.36,129956.67,27303.75
Overall Cassava Production,0907200000,Zamboanga del Norte,7336.64,14069.33,7850.27,13639.9,5504.14,12888.22,4907.09,12183.13,4915.66,11424.58,2477.83
Overall Cassava Production,0907300000,Zamboanga del Sur,10426.86,22130.26,10082.06,22947.14,24373.58,41753.81,21477.67,39961.25,11277.22,15073.48,7570.6
Overall Cassava Production,0907400000,Zamboanga City,12607.15,19471.4,12670.82,19687.67,,,,,11380.03,22865.49,11435.61
Overall Cassava Production,0908300000,Zamboanga Sibugay,646.06,3010.64,642.51,3147.9,607.42,3215.54,580.04,3216.13,592.94,3163.81,248.25
Overall Cassava Production,1001300000,Bukidnon,256649.87,207438.95,267546.64,209277.98,301789.33,204770.5,258736.08,168874.92,255421.13,152871.31,135299.31
Overall Cassava Production,1001800000,Camiguin,1600.29,507.9,1301.58,614.25,1162.1,896.0,1256.66,895.6,1390.0,983.71,560.54
Overall Cassava Production,1003500000,Lanao del Norte,13353.0,11000.0,13248.0,10786.0,13208.0,10770.0,13172.0,10766.0,13237.0,10750.23,3182.94
Overall Cassava Production,1004200000,Misamis Occidental,23465.0,4568.0,11046.19,2608.5,11136.35,2625.0,9967.38,2722.21,10394.51,2751.35,9755.92
Overall Cassava Production,1004300000,Misamis Oriental,136749.9,20554.81,143809.57,22460.38,147243.06,21260.0,148621.03,18385.75,146669.02,18546.54,38198.96
Overall Cassava Production,1102300000,Davao del Norte,1401.18,1136.66,1329.93,1129.61,1313.93,1190.62,1305.45,1188.86,1266.17,1145.76,662.03
Overall Cassava Production,1102400000,Davao del Sur,1194.53,871.67,1154.71,857.18,2698.67,2606.63,2501.82,2525.06,1664.1,991.19,428.0
Overall Cassava Production,1102500000,Davao Oriental,1390.41,1653.68,1285.83,1876.83,1168.71,1770.47,1161.61,1719.66,1186.09,1840.77,192.3
Overall Cassava Production,1108200000,Davao de Oro (Compostela Valley),3335.47,2669.61,3421.3,2687.83,3431.07,2652.05,3296.29,2552.35,3172.01,2526.99,383.34
Overall Cassava Production,1108600000,Davao Occidental,1558.42,874.56,1638.12,897.93,1625.25,886.95,1613.01,861.91,1577.3,855.06,1085.03
Overall Cassava Production,1130700000,Davao City,1424.41,1904.51,1472.47,1904.5,,,,,675.75,1187.74,742.53
Overall Cassava Production,1204700000,Cotabato (North Cotabato),2621.15,4645.12,2366.83,3538.86,2017.11,2850.52,1574.55,3127.13,4121.27,2789.62,1627.1
Overall Cassava Production,1206300000,South Cotabato,52661.22,29392.41,53858.25,33529.23,57095.98,32622.26,41047.23,29158.06,37112.28,20326.76,16357.08
Overall Cassava Production,1206500000,Sultan Kudarat,107.0,140.66,96.79,132.06,100.68,133.77,90.33,123.68,280.2,142.59,81.0
Overall Cassava Production,1208000000,Sarangani,162.5,1340.0,147.44,1217.0,143.0,656.0,169.0,777.0,176.0,762.67,68.41
Overall Cassava Production,1400100000,Abra,28.54,17.96,28.2,18.25,26.24,18.42,23.42,16.2,35.13,13.27,9.76
Overall Cassava Production,1401100000,Benguet,228.92,809.16,198.33,671.85,209.37,470.22,161.6,517.5,347.29,504.45,357.17
Overall Cassava Production,1402700000,Ifugao,216.64,64.46,13.95,17.42,279.9,22.96,13.45,8.75,7.53,3.86,4.5
Overall Cassava Production,1403200000,Kalinga,13.89,22.51,17.85,22.17,19.29,24.35,18.4,24.3,19.11,26.64,
Overall Cassava Production,1404400000,Mountain Province,82.7,66.18,74.03,70.87,76.53,62.44,62.04,66.0,66.31,68.97,38.72
Overall Cassava Production,1408100000,Apayao,9082.36,3036.9,9190.46,3195.21,9702.86,3026.0,9620.69,2864.65,9387.35,1937.19,574.91
Overall Cassava Production,1600200000,Agusan del Norte,1399.38,2527.45,1236.64,2702.0,1282.59,2159.89,1269.72,2018.29,1382.7,2102.02,167.79
Overall Cassava Production,1600300000,Agusan del Sur,1391.76,3926.9,1442.55,3961.56,1197.99,3552.72,921.0,3674.0,976.8,3893.42,547.43
Overall Cassava Production,1606700000,Surigao del Norte,1041.7,851.32,604.05,704.4,553.54,608.55,407.08,621.63,782.67,507.94,364.25
Overall Cassava Production,1606800000,Surigao del Sur,2557.17,5321.04,2039.13,5825.64,2325.68,1459.25,2420.0,2665.5,2555.0,3117.08,870.98
Overall Cassava Production,1608500000,Dinagat Islands,1028.22,242.36,179.02,92.08,215.27,124.35,178.6,163.14,269.23,218.02,56.12
Overall Cassava Production,1630400000,Butuan City,,,,,,,,,,,86.44
Overall Cassava Production,1704000000,Marinduque,414.49,189.06,424.63,193.72,467.75,129.57,324.61,87.56,318.5,66.4,126.79
Overall Cassava Production,1705100000,Occidental Mindoro,3054.5,1891.73,3047.72,2963.56,3306.56,2145.94,3456.56,1361.23,3829.45,1644.71,302.3
Overall Cassava Production,1705200000,Oriental Mindoro,3675.19,3815.02,3906.68,4160.99,2860.06,2445.97,2444.67,2133.79,2523.0,2929.21,266.71
Overall Cassava Production,1705300000,Palawan,4462.17,2095.59,4202.15,2011.06,4873.49,837.77,4410.46,816.51,4176.1,1091.05,1621.78
Overall Cassava Production,1705900000,Romblon,995.47,1048.36,1008.97,1155.45,1051.05,793.55,909.42,815.29,972.15,744.91,593.76
Overall Cassava Production,1731500000,Puerto Princesa City,,,,,,,,,,,5.1
Overall Cassava Production,1804500000,Negros Occidental,14760.0,12795.0,14600.0,12650.0,14815.98,12590.0,14683.66,12832.45,14595.0,12690.82,7676.0
Overall Cassava Production,1804600000,Negros Oriental,11912.08,5163.24,10624.2,5264.47,12644.84,6322.73,10860.48,4573.26,11135.11,5394.03,8354.64
Overall Cassava Production,1806100000,Siquijor,1177.21,887.71,1210.25,895.62,1314.69,1007.75,1119.76,930.59,1124.65,937.96,935.87
Overall Cassava Production,1830200000,Bacolod City,,,,,,,,,,,
Overall Cassava Production,1900700000,Basilan,15989.51,299519.83,16204.48,299034.65,14186.52,286115.76,8637.95,258804.29,8184.2,246740.12,458.19
Overall Cassava Production,1903600000,Lanao del Sur,210651.0,298536.8,210662.9,298561.0,210657.1,299531.1,207572.0,299593.0,217319.1,300449.0,47312.0
Overall Cassava Production,1907000000,Tawi-Tawi,42078.0,55680.0,42336.0,52328.0,39215.0,50244.0,41730.0,51480.0,49028.74,51850.0,26580.0
Overall Cassava Production,1908700000,Maguindanao del Norte,,,,,,,,,812.1,714.13,786.0
Overall Cassava Production,1908800000,Maguindanao del Sur,3266.0,2630.0,3302.09,2715.0,3318.2,2765.0,3219.0,1176.3,2511.39,795.0,346.7
