Commodity Type,ADM2_PCODE,Province,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1
Yellow Corn Production,1204700000,Cotabato (North Cotabato),3.0353,3.0609,2.7863,2.853,2.708,2.5279,2.993,2.514,3.5091,2.4547,3.3215
Yellow Corn Production,1206300000,South Cotabato,3.0994,3.2543,3.1643,3.2561,3.467,3.3319,3.0456,3.3996,3.8935,3.4102,3.4134
Yellow Corn Production,1206500000,Sultan Kudarat,2.5478,2.9762,2.6153,3.3509,3.193,3.2897,2.1784,3.2378,2.5823,3.4073,2.6429
Yellow Corn Production,1208000000,Sarangani,3.0234,3.3956,2.7771,3.1413,3.0071,3.0686,2.697,3.498,3.7928,3.3956,2.7185
Yellow Corn Production,1400100000,Abra,4.9043,4.0,4.8989,3.5,4.9043,3.25,4.6501,3.2525,4.7819,3.2478,4.9043
Yellow Corn Production,1401100000,Benguet,3.0375,3.2898,3.34,3.0916,3.3368,2.7524,2.6783,2.66,2.7619,,
Yellow Corn Production,1402700000,Ifugao,1.7028,4.294,3.4436,3.2784,2.6587,3.1907,2.1791,3.8816,3.5858,3.9382,1.7051
Yellow Corn Production,1403200000,Kalinga,4.1554,4.3916,4.0722,4.1233,4.2988,3.8941,3.2716,3.7725,4.4069,4.3081,3.7427
Yellow Corn Production,1404400000,Mountain Province,3.3763,3.6087,3.6237,3.5536,3.5669,3.4565,3.5004,3.4052,3.5361,3.4712,3.5372
Yellow Corn Production,1408100000,Apayao,4.437,4.4676,3.8019,3.7879,3.6785,2.3582,2.6145,3.3004,3.1528,2.7273,3.3763
Yellow Corn Production,1600200000,Agusan del Norte,4.2824,4.5352,4.1243,4.6203,4.4668,4.7494,4.585,4.7676,4.6184,4.7875,4.5768
Yellow Corn Production,1600300000,Agusan del Sur,5.0601,4.9209,4.6285,4.9817,3.2976,5.0527,4.7881,5.0933,4.8131,5.1298,4.8757
Yellow Corn Production,1606700000,Surigao del Norte,2.2712,2.5102,2.2522,2.1538,2.3722,2.7559,2.4259,2.7721,2.6261,2.7094,2.72
Yellow Corn Production,1606800000,Surigao del Sur,3.0522,3.4505,3.3775,3.3357,3.0,3.1788,2.7849,3.6497,2.8438,3.5396,2.8507
Yellow Corn Production,1608500000,Dinagat Islands,3.1,3.0,2.55,3.0027,2.6364,2.7757,2.75,3.129,2.8065,3.08,2.7433
Yellow Corn Production,1630400000,Butuan City,,,,,,,,,,,4.558
Yellow Corn Production,1704000000,Marinduque,3.7391,3.4,4.25,3.3077,4.3482,2.9444,4.055,2.65,4.069,3.0382,4.124
Yellow Corn Production,1705100000,Occidental Mindoro,4.843,4.7907,4.8077,4.7233,5.3364,4.2305,4.4733,4.3466,5.9133,5.1368,5.2544
Yellow Corn Production,1705200000,Oriental Mindoro,2.6144,3.1365,4.0112,2.5683,3.8026,2.4785,3.6988,3.322,3.5756,3.2903,3.77
Yellow Corn Production,1705300000,Palawan,3.6846,3.4845,3.5835,3.4672,3.5673,3.4411,3.5135,3.4196,3.5673,3.4722,3.7417
Yellow Corn Production,1705900000,Romblon,4.7292,4.7143,4.8788,4.8723,4.5938,4.8454,4.5164,4.3333,4.9636,3.9333,3.8334
Yellow Corn Production,1731500000,Puerto Princesa City,,,,,,,,,,,3.8956
Yellow Corn Production,1804500000,Negros Occidental,2.7966,3.0565,2.7421,3.0539,2.6309,3.0205,2.2661,2.2156,2.0756,2.0865,2.2905
Yellow Corn Production,1804600000,Negros Oriental,1.9846,1.5905,1.6379,1.5457,1.8119,1.914,1.7013,2.0586,1.8553,2.0127,2.0185
Yellow Corn Production,1806100000,Siquijor,,,,2.3333,,2.86,2.5,1.6493,2.0,3.1509,2.31
Yellow Corn Production,1830200000,Bacolod City,,,,,,,,,,,
Yellow Corn Production,1900700000,Basilan,,,,,,,,,,,
Yellow Corn Production,1903600000,Lanao del Sur,4.1376,2.9227,4.0983,2.8356,4.1088,2.8721,4.0915,2.9048,4.0908,2.8982,4.0873
Yellow Corn Production,1907000000,Tawi-Tawi,,,,,,,,,,,
Yellow Corn Production,1908700000,Maguindanao del Norte,,,,,,,3.9219,4.319,4.0702,4.4784,4.1459
Yellow Corn Production,1908800000,Maguindanao del Sur,4.4274,4.2889,4.2294,4.2867,4.1623,4.4264,4.0544,4.3893,4.2427,4.5925,4.2976
