Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2
Overall Corn Production,1600200000,Agusan del Norte,3033.0,2384.02,6154.0,7587.28,2833.0,2200.0,6452.0,6682.0,2805.0,2096.8,6877.0,6932.85,2847.0,2296.0,6995.2,6971.0,2876.0,2347.0,7081.0,7014.0,2081.0,1443.0
Overall Corn Production,1600300000,Agusan del Sur,1274.5,14231.0,36749.0,56366.0,2411.0,9100.0,13587.0,51377.0,3472.0,12535.18,32498.0,53195.0,3382.0,10541.0,32982.0,55448.2,3375.0,9972.84,32654.0,56226.0,3466.0,10141.0
Overall Corn Production,1606700000,Surigao del Norte,122.89,346.1,841.8,583.0,95.94,389.65,667.1,650.5,142.4,447.0,862.0,736.41,195.0,454.0,891.0,747.0,222.0,500.0,953.0,712.0,225.0,537.0
Overall Corn Production,1606800000,Surigao del Sur,235.75,376.44,7625.82,3368.24,378.58,443.49,7809.0,4147.0,276.0,348.0,7625.0,3378.0,196.0,377.0,8944.0,5000.0,646.0,375.0,7141.0,4471.0,732.0,352.0
Overall Corn Production,1608500000,Dinagat Islands,65.0,124.0,130.0,51.0,24.5,65.2,146.0,52.76,31.0,69.0,106.2,38.44,45.0,97.0,155.0,51.0,55.0,109.73,123.0,48.13,38.93,83.42
Overall Corn Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,837.72,875.5
Overall Corn Production,1704000000,Marinduque,158.0,128.0,316.0,265.0,218.0,216.64,408.0,260.0,621.0,362.0,177.0,209.0,610.0,263.0,152.0,266.0,658.0,199.0,225.51,252.0,546.31,138.62
Overall Corn Production,1705100000,Occidental Mindoro,40820.45,31738.0,10954.0,4604.0,42243.0,32545.0,19459.0,6337.9,51812.0,29075.48,13937.53,4564.92,35152.86,27176.85,13101.55,3976.91,42312.52,40442.21,10369.23,6834.51,44400.3,31558.48
Overall Corn Production,1705200000,Oriental Mindoro,245.78,643.0,1943.24,1851.0,355.94,951.0,1238.66,1359.17,900.51,927.1,727.65,1438.84,927.3,721.81,2200.52,1228.66,836.37,769.0,1804.55,1136.0,843.7,1193.84
Overall Corn Production,1705300000,Palawan,5617.0,1814.0,8144.0,4800.0,5208.0,1746.82,7847.31,4668.78,5485.42,1589.41,7388.37,4505.32,5684.0,1437.22,7089.2,4722.92,5917.6,1386.0,6585.1,4787.0,6389.64,1530.83
Overall Corn Production,1705900000,Romblon,115.0,421.0,574.0,146.0,521.0,524.0,538.0,304.0,356.0,175.0,486.0,587.0,481.46,232.0,360.0,224.0,554.0,368.0,337.0,205.0,418.0,161.0
Overall Corn Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,329.37,452.3
Overall Corn Production,1804500000,Negros Occidental,32900.0,14023.0,67572.0,45393.0,31365.0,13990.0,64583.0,45258.0,33034.0,12890.0,50536.0,39631.0,27199.5,7240.0,9542.6,25995.0,14844.0,7907.0,11801.0,17288.0,10191.0,4738.0
Overall Corn Production,1804600000,Negros Oriental,7363.0,2065.0,23131.0,11838.0,5257.0,2309.0,18934.0,10885.85,7021.96,2062.75,25262.39,13987.8,6678.55,1652.5,19516.5,13936.89,9403.71,2149.15,20281.0,15030.0,8454.5,1997.5
Overall Corn Production,1806100000,Siquijor,722.0,160.0,3391.0,504.0,583.0,84.81,1425.2,702.1,129.72,32.7,1739.5,528.94,170.76,6.6,572.98,64.2,116.86,8.56,760.04,139.75,504.07,24.72
Overall Corn Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,10.16,2.9
Overall Corn Production,1900700000,Basilan,101.0,31.0,56.0,72.0,131.0,61.43,114.0,270.0,200.0,100.0,120.0,250.0,190.0,10.0,160.0,260.0,150.0,60.0,160.0,130.0,120.0,50.0
Overall Corn Production,1903600000,Lanao del Sur,122484.9,46851.2,193907.27,84204.0,121061.63,47055.0,192425.79,83487.0,121342.51,47138.23,193944.75,83646.29,121289.63,47615.3,195304.43,86539.38,122056.72,47620.45,195747.73,86966.0,122178.78,47617.13
Overall Corn Production,1907000000,Tawi-Tawi,258.0,256.0,240.0,213.0,258.0,256.0,240.0,212.0,258.0,263.0,237.0,209.0,258.0,260.0,210.0,200.0,0.0,208.0,220.0,216.0,258.3,127.0
Overall Corn Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,93888.0,60616.0,92812.66,67802.0,97654.0,62407.0,95414.0,70749.0,100766.0,62166.0
Overall Corn Production,1908800000,Maguindanao del Sur,241989.08,125106.13,191184.62,128700.53,242097.82,136351.4,192800.0,123960.0,232831.0,140561.42,206922.0,136138.0,137891.0,69247.0,116336.54,78424.9,144226.0,71677.0,122013.0,81006.0,148119.0,70328.0
