Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2
Rainfed Palay Production,0405600000,Quezon,7090.0,6810.0,1497.0,7840.0,7103.0,7027.0,798.0,6509.0,7120.0,7094.0,1286.0,5854.0,6533.0,3646.42,1221.0,4623.36,6339.0,4879.0,571.0,3896.0,5190.0,8553.44
Rainfed Palay Production,0405800000,Rizal,90.0,1.0,33.0,562.0,20.0,0.0,1.0,632.0,17.0,0.0,116.0,522.0,17.0,0.0,8.0,294.64,0.0,0.0,45.0,437.0,0.0,0.0
Rainfed Palay Production,0500500000,Albay,2425.0,2472.0,629.0,4763.0,2480.0,2390.0,662.0,4597.0,2485.0,2455.0,675.0,4624.0,2570.0,1430.0,905.0,4638.0,2750.0,1450.0,1035.0,4610.0,2322.0,845.0
Rainfed Palay Production,0501600000,Camarines Norte,2969.0,958.0,2173.0,2281.0,2626.0,1466.0,2167.0,2295.0,2094.0,2449.0,2051.0,2316.0,2510.0,1147.1,1807.46,1473.29,2285.8,1842.0,1582.41,1704.76,2171.37,1659.02
Rainfed Palay Production,0501700000,Camarines Sur,9469.0,9376.0,5357.0,17962.0,11336.0,10311.0,5417.0,18785.0,11460.0,9395.0,5443.0,16661.0,11472.0,9225.0,5575.0,16800.0,11504.0,8985.0,5605.0,16875.0,11465.0,8348.0
Rainfed Palay Production,0502000000,Catanduanes,1438.0,1175.36,546.27,1057.61,1293.72,1086.5,727.64,1025.82,1814.46,1044.69,640.66,599.26,1866.49,693.0,488.0,797.0,1658.0,941.4,565.33,783.32,1780.65,893.75
Rainfed Palay Production,0504100000,Masbate,7357.0,13492.0,1455.0,17809.0,10693.0,11644.0,1552.0,17064.0,10139.0,11482.0,1552.0,17304.0,10132.0,9254.0,420.0,17730.0,10450.0,12076.0,1145.0,18461.0,11672.0,13030.0
Rainfed Palay Production,0506200000,Sorsogon,1016.0,3560.0,132.0,4426.0,1081.0,4017.0,109.0,5182.0,1083.0,3845.0,112.0,4476.0,1087.99,3695.46,181.49,3887.13,946.2,3598.0,159.0,2262.38,1196.37,3836.8
Rainfed Palay Production,0600400000,Aklan,5414.0,1961.0,3707.0,6059.0,6615.0,2210.75,4183.0,5773.74,6634.0,1891.0,2492.0,5813.0,5004.0,581.0,1163.0,5990.0,5158.0,625.0,3105.0,4498.0,4383.0,1071.0
Rainfed Palay Production,0600600000,Antique,5164.0,535.0,16449.0,15867.0,5387.0,396.0,17562.0,16107.0,5419.0,129.0,10183.0,13013.0,5456.0,55.0,6841.0,9831.0,5778.0,164.0,4673.0,9095.0,5853.0,132.0
Rainfed Palay Production,0601900000,Capiz,31256.0,15158.0,26615.0,15100.0,31221.0,13237.0,25137.0,13796.0,32773.0,13350.0,20610.0,12036.0,32830.0,5551.0,9686.0,24507.0,29671.0,7760.0,22386.0,13340.3,31736.0,6318.0
Rainfed Palay Production,0603000000,Iloilo,59930.0,3116.0,59964.0,56195.0,60143.0,2526.0,62146.0,57161.0,61149.0,2135.0,56832.0,63262.0,66207.0,1780.0,10378.0,79701.0,51483.0,10284.0,53744.0,34978.0,43648.38,4708.0
Rainfed Palay Production,0607900000,Guimaras,4160.0,125.0,4641.0,6525.0,4252.0,129.94,6949.0,5564.0,3001.0,150.0,4864.0,6593.0,2850.0,100.0,3015.0,8445.0,2995.0,77.0,5727.0,6005.0,2831.0,255.0
Rainfed Palay Production,0701200000,Bohol,9522.0,4744.0,366.0,13769.0,8895.0,3302.0,544.0,13123.0,8861.0,5276.0,413.0,14103.0,10239.0,5250.0,114.0,15289.0,10156.0,4450.0,453.49,11133.0,9635.0,5590.0
Rainfed Palay Production,0702200000,Cebu,72.0,75.0,67.0,134.0,70.0,107.98,157.95,136.0,112.0,114.0,156.0,137.0,120.0,52.25,127.0,165.0,135.0,175.0,98.35,154.5,146.0,96.0
Rainfed Palay Production,0802600000,Eastern Samar,8040.0,2922.0,2897.22,2270.0,7833.0,5382.62,2897.22,2565.0,7832.0,5372.0,2896.0,2558.0,7828.04,5372.0,2896.0,2546.0,7828.0,5374.0,2705.0,1960.0,5450.0,6510.0
Rainfed Palay Production,0803700000,Leyte,10380.0,4592.0,968.0,11530.0,7017.0,5458.0,2669.0,12550.0,7010.0,5438.0,2685.0,12546.0,7005.0,3890.0,2680.0,12550.0,6975.0,5815.0,2682.0,12501.0,6160.0,5862.0
Rainfed Palay Production,0804800000,Northern Samar,13606.0,5490.0,7005.0,1860.0,14178.0,4653.0,6743.0,1969.86,14183.0,4679.0,6733.0,1964.0,13717.0,4670.0,6135.0,1964.0,13732.0,4668.0,6092.0,1960.0,13684.0,4667.0
Rainfed Palay Production,0806000000,Samar (Western Samar),21182.0,8560.0,6829.0,16134.0,20256.0,7880.0,6749.0,15334.0,19675.0,7880.0,6749.0,13126.0,15914.0,6161.47,6337.83,11357.0,10729.0,6183.08,6579.06,10455.72,6043.83,8246.98
Rainfed Palay Production,0806400000,Southern Leyte,228.0,694.0,159.77,406.0,196.0,568.0,212.93,408.0,247.0,496.0,288.0,415.0,202.0,498.0,194.0,253.0,203.0,404.0,26.0,295.0,176.0,383.0
Rainfed Palay Production,0807800000,Biliran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rainfed Palay Production,0906600000,Sulu,0.0,0.0,510.0,587.0,0.0,0.0,310.0,304.0,0.0,0.0,0.0,288.0,17.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
Rainfed Palay Production,0907200000,Zamboanga del Norte,5931.0,1888.69,3229.4,7922.54,5880.0,1905.41,3146.0,7185.99,5801.03,1266.11,2810.0,7746.01,5843.25,876.32,1479.0,8047.0,5886.0,2680.0,1664.74,8852.25,6056.0,1545.0
Rainfed Palay Production,0907300000,Zamboanga del Sur,6530.0,867.71,8871.0,8225.66,4410.65,929.0,8225.25,9417.84,7625.0,963.82,9333.0,7757.22,6483.0,756.65,8484.96,8466.0,6261.38,938.24,9482.0,8584.0,6741.9,912.12
Rainfed Palay Production,0907400000,Zamboanga City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,278.1,595.0,296.32,45.0
Rainfed Palay Production,0908300000,Zamboanga Sibugay,4611.0,2806.0,4875.0,12081.0,4129.0,2651.5,5436.5,13919.0,4738.55,2426.9,5422.0,11568.92,4576.57,2030.69,4608.93,12522.97,4556.46,1923.85,5588.0,11860.96,4759.54,1759.24
Rainfed Palay Production,1001300000,Bukidnon,3336.0,1963.0,6195.0,3326.0,3415.0,2209.0,6640.0,3207.0,3295.0,2338.0,6677.0,3580.0,3196.0,2635.0,6550.0,5105.0,3421.0,2977.0,6836.3,4220.0,3441.0,2649.95
Rainfed Palay Production,1001800000,Camiguin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rainfed Palay Production,1003500000,Lanao del Norte,796.0,440.0,3400.0,1179.0,650.0,400.0,4069.0,1407.0,850.0,410.0,3820.0,2110.0,1000.0,478.0,3225.0,3460.0,1000.0,998.0,3744.09,2140.0,957.0,1565.29
Rainfed Palay Production,1004200000,Misamis Occidental,150.0,80.0,150.0,400.0,150.0,75.0,140.0,384.83,140.0,75.0,125.0,370.0,115.0,47.0,90.0,275.0,85.0,37.0,105.0,280.0,70.0,35.0
Rainfed Palay Production,1004300000,Misamis Oriental,47.0,70.0,160.0,106.0,63.0,77.04,160.0,144.0,68.0,76.0,125.0,100.0,55.0,42.0,125.0,100.0,48.41,55.0,138.0,115.05,95.0,44.0
Rainfed Palay Production,1102300000,Davao del Norte,538.0,672.0,841.0,1053.0,637.0,771.0,825.0,1143.0,628.75,722.09,821.66,1132.0,560.0,655.0,1480.36,1396.54,525.5,762.0,1681.03,1145.0,515.0,796.89
Rainfed Palay Production,1102400000,Davao del Sur,349.0,294.0,479.0,345.0,351.0,210.0,529.0,331.0,348.0,306.0,413.0,256.0,352.0,250.0,466.0,265.84,275.0,0.0,12.0,0.0,0.0,3.5
Rainfed Palay Production,1102500000,Davao Oriental,1008.0,1185.0,767.0,538.0,1004.0,1225.0,693.0,517.0,1021.0,1236.0,687.0,552.0,1049.0,1248.0,660.0,575.0,1041.0,1239.0,675.0,539.0,1047.0,1264.0
Rainfed Palay Production,1108200000,Davao de Oro (Compostela Valley),1214.0,1442.0,1633.0,1403.0,1245.0,1305.0,1519.0,1417.0,881.0,1274.0,1550.0,1532.0,900.0,1295.0,1126.0,1853.0,955.0,1301.0,1147.0,1512.0,778.0,1251.0
Rainfed Palay Production,1108600000,Davao Occidental,52.0,97.0,148.0,165.0,57.0,133.0,113.5,94.0,48.78,97.0,136.0,110.0,48.0,94.0,127.0,103.0,47.0,78.0,121.0,101.0,51.0,79.14
Rainfed Palay Production,1130700000,Davao City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.99,410.0,338.0,314.0,240.0
Rainfed Palay Production,1204700000,Cotabato (North Cotabato),10957.0,435.0,7500.0,15168.0,10722.0,1155.0,6882.0,15093.0,10794.0,1320.0,6406.0,14575.0,10740.0,905.0,5880.0,15161.0,10325.0,1299.0,6063.0,14673.0,10225.0,1319.0
Rainfed Palay Production,1206300000,South Cotabato,3849.0,1765.0,6821.0,3509.0,3380.0,1102.0,7342.0,3446.0,4024.0,1102.0,7429.0,3516.0,4836.0,600.0,8365.0,3662.0,5078.0,993.0,8908.0,4237.0,4993.0,1148.0
Rainfed Palay Production,1206500000,Sultan Kudarat,5833.0,632.0,8455.0,7392.0,5871.0,657.0,7797.0,6513.0,4944.0,748.0,7333.0,6443.0,4967.0,651.0,7402.0,6463.0,5253.0,664.0,7248.0,6775.0,5018.0,635.0
Rainfed Palay Production,1208000000,Sarangani,196.0,178.99,1043.0,867.0,208.0,165.14,1066.0,844.0,186.0,147.99,1089.99,858.0,132.99,104.99,1076.69,873.99,257.99,99.99,1130.0,848.99,256.0,106.0
Rainfed Palay Production,1400100000,Abra,0.0,0.0,595.14,8239.0,0.0,0.0,595.0,6651.65,0.0,0.0,595.37,6651.99,0.0,0.0,595.0,6652.0,0.0,0.0,595.0,6652.0,0.0,0.0
Rainfed Palay Production,1401100000,Benguet,0.0,0.0,0.0,939.0,0.0,0.0,0.0,939.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,844.0,0.0,0.0,0.0,843.0,0.0,0.0
Rainfed Palay Production,1402700000,Ifugao,0.0,0.0,4.0,498.0,79.0,0.0,76.0,605.66,79.0,0.0,76.0,606.0,40.0,0.0,38.0,544.8,40.0,0.0,214.0,577.0,40.0,0.0
Rainfed Palay Production,1403200000,Kalinga,0.0,5.0,0.0,1915.0,0.0,0.0,0.0,1902.0,0.0,0.0,0.0,1892.0,0.0,0.0,0.0,2024.0,0.0,0.0,0.0,2026.0,0.0,0.0
Rainfed Palay Production,1404400000,Mountain Province,0.0,0.0,0.0,921.0,0.0,0.0,0.0,961.08,0.0,0.0,0.0,962.0,0.0,0.0,0.0,962.0,0.0,0.0,0.0,962.0,0.0,0.0
Rainfed Palay Production,1408100000,Apayao,167.0,964.0,1746.0,5015.2,163.7,973.0,2198.12,2940.0,149.0,980.69,2054.0,2563.0,169.4,2304.25,2054.0,2738.19,169.0,2304.0,2166.96,2642.0,114.26,2308.0
Rainfed Palay Production,1600200000,Agusan del Norte,453.0,1035.0,505.0,982.0,445.0,1489.0,444.33,1166.0,689.0,1407.0,960.0,1323.0,697.0,1402.0,963.0,1318.0,692.0,1403.0,956.0,1320.0,296.0,818.0
Rainfed Palay Production,1600300000,Agusan del Sur,254.0,24596.0,1527.0,15660.0,232.0,25025.0,1860.0,20776.0,267.0,20170.0,1286.0,21978.0,282.0,21928.0,1144.0,21980.0,273.0,21924.0,1146.0,22417.0,279.0,21969.0
Rainfed Palay Production,1606700000,Surigao del Norte,1090.0,3840.0,443.0,646.0,1077.0,3872.0,473.0,597.0,1103.0,3930.0,488.0,624.0,1125.0,3948.0,483.0,624.0,1125.0,3973.0,526.0,642.0,1152.0,3913.0
Rainfed Palay Production,1606800000,Surigao del Sur,293.0,5361.0,735.0,983.0,526.0,6902.63,950.0,1017.54,519.0,6772.0,1150.0,997.0,827.0,6898.0,1210.0,1210.0,856.0,5700.0,2135.0,1230.48,1005.0,5841.0
Rainfed Palay Production,1608500000,Dinagat Islands,144.0,373.0,338.0,196.0,134.0,398.0,360.0,222.77,146.0,365.0,328.0,380.0,208.0,382.0,342.0,258.0,282.0,377.0,278.0,335.0,271.0,390.0
Rainfed Palay Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,399.0,584.0
Rainfed Palay Production,1704000000,Marinduque,1508.0,153.0,446.0,935.0,1062.0,157.97,530.0,969.0,1070.0,338.0,447.0,764.0,1084.0,206.0,304.0,950.0,1297.0,338.0,437.0,810.8,1160.0,373.88
Rainfed Palay Production,1705100000,Occidental Mindoro,0.0,0.0,1067.0,26653.38,0.0,0.0,1067.0,26919.0,482.34,0.0,1031.1,16497.36,325.06,0.0,1067.0,16974.87,203.0,0.0,1755.98,24543.0,544.0,0.8
Rainfed Palay Production,1705200000,Oriental Mindoro,3868.0,3528.0,589.0,8738.0,4153.0,4302.15,626.12,7854.54,3999.42,4291.5,615.8,8433.8,4000.92,3588.0,1150.0,7969.0,4053.0,4215.0,1136.5,7428.81,4022.0,4068.0
Rainfed Palay Production,1705300000,Palawan,13285.0,4640.0,7739.0,20179.0,12618.0,5004.0,7801.0,22402.0,13210.0,5477.0,8546.0,23127.0,14203.0,5009.0,7388.0,23285.0,14401.0,4988.0,7215.3,22992.0,15895.75,4843.0
Rainfed Palay Production,1705900000,Romblon,2447.0,0.0,223.0,2325.0,2492.0,30.98,440.0,2250.0,2158.0,55.0,286.0,2245.0,1829.0,124.0,230.0,2735.0,1515.0,122.0,228.0,2209.0,1633.0,180.0
Rainfed Palay Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,185.25,188.17
Rainfed Palay Production,1804500000,Negros Occidental,5030.0,385.0,17580.0,18750.0,4497.0,785.0,17726.0,18648.0,4660.0,1219.0,18290.0,19054.0,4626.0,700.5,9017.0,19157.0,4812.0,1401.0,14440.0,16400.0,4903.0,2102.0
Rainfed Palay Production,1804600000,Negros Oriental,970.0,220.0,506.0,3478.0,802.0,190.0,730.0,3621.0,1108.0,180.0,681.0,3592.0,1143.0,123.0,525.0,3796.0,1200.0,419.0,1324.0,4002.0,1183.0,340.0
Rainfed Palay Production,1806100000,Siquijor,29.0,19.0,31.0,20.0,39.0,27.0,5.16,61.0,5.0,40.0,8.0,35.0,7.0,14.0,0.0,12.0,0.0,29.0,0.0,38.0,4.0,34.0
Rainfed Palay Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,26.85,4.5
Rainfed Palay Production,1900700000,Basilan,41.67,0.0,8.0,5.0,34.0,1.0,0.0,4.0,44.0,9.0,20.0,4.0,21.4,0.0,7.0,40.0,34.0,5.0,25.0,41.0,24.0,14.0
Rainfed Palay Production,1903600000,Lanao del Sur,10978.5,8807.0,19364.0,18640.0,11131.0,8803.0,19364.0,18639.0,11128.0,8850.5,19364.45,18637.5,11127.2,8847.7,19364.45,18637.5,11127.2,8847.7,19364.45,18638.0,11129.0,8847.7
Rainfed Palay Production,1907000000,Tawi-Tawi,0.0,0.0,127.0,14.0,0.0,0.0,131.0,10.0,0.0,0.0,232.0,14.0,0.0,0.0,232.0,34.0,0.0,0.0,358.0,51.0,0.0,0.0
Rainfed Palay Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,17363.01,6533.55,17292.0,10813.75,17363.01,6533.55,17292.0,10813.75,17363.01,6533.55
Rainfed Palay Production,1908800000,Maguindanao del Sur,51260.0,14660.0,39814.0,27031.0,43782.0,20423.38,38429.0,27031.0,43782.0,14519.0,38429.0,24030.56,26418.99,7985.45,21137.0,13216.8,26418.99,7985.45,21137.0,13216.8,26418.99,7985.45
