Commodity Type,ADM2_PCODE,Province,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1
Overall Stringbeans Production,0401000000,Batangas,53.96,1156.57,52.57,994.97,53.09,601.0,87.5,629.35,110.68,567.91,43.35
Overall Stringbeans Production,0402100000,Cavite,98.06,315.46,110.07,319.09,102.12,280.28,97.76,325.27,75.9,331.85,66.7
Overall Stringbeans Production,0403400000,Laguna,354.62,542.33,317.9,533.7,332.41,461.27,265.24,406.35,330.51,501.2,83.76
Overall Stringbeans Production,0405600000,Quezon,709.26,1906.59,766.03,1838.47,756.59,1814.05,717.66,1755.83,669.86,1646.91,191.66
Overall Stringbeans Production,0405800000,Rizal,347.93,92.1,378.72,86.39,353.03,181.76,315.03,172.42,347.98,172.49,240.0
Overall Stringbeans Production,0500500000,Albay,2276.13,1809.96,2484.79,1938.17,3312.66,1755.95,2717.43,1252.61,2324.97,662.84,858.55
Overall Stringbeans Production,0501600000,Camarines Norte,311.84,161.88,200.02,180.25,149.57,90.27,133.25,106.8,114.07,164.02,7.56
Overall Stringbeans Production,0501700000,Camarines Sur,1505.31,1813.48,1569.98,1351.18,1376.75,1488.73,798.38,507.92,436.57,245.24,121.1
Overall Stringbeans Production,0502000000,Catanduanes,43.07,40.33,44.45,34.07,43.52,37.85,49.86,23.43,151.11,28.84,5.03
Overall Stringbeans Production,0504100000,Masbate,8.23,885.41,8.75,873.27,9.19,862.05,10.19,873.12,10.83,759.68,8.5
Overall Stringbeans Production,0506200000,Sorsogon,336.71,562.28,248.76,472.15,213.94,268.63,158.05,174.43,76.93,138.39,37.48
Overall Stringbeans Production,0600400000,Aklan,125.08,411.77,147.83,400.83,141.61,346.79,184.47,364.95,191.73,265.35,83.5
Overall Stringbeans Production,0600600000,Antique,278.0,686.32,270.52,535.15,237.34,645.11,254.92,679.45,315.26,368.64,140.29
Overall Stringbeans Production,0601900000,Capiz,270.72,328.0,262.5,296.75,249.9,279.0,224.91,278.5,222.8,228.96,146.84
Overall Stringbeans Production,0603000000,Iloilo,738.77,2242.82,720.13,2213.86,681.81,2054.76,645.0,1943.8,632.5,1220.6,514.88
Overall Stringbeans Production,0607900000,Guimaras,124.94,344.52,156.61,339.49,173.92,342.08,147.44,406.8,201.1,669.69,123.03
Overall Stringbeans Production,0701200000,Bohol,143.3,290.27,112.99,308.53,121.47,187.99,186.1,214.42,246.47,265.66,68.87
Overall Stringbeans Production,0702200000,Cebu,433.78,887.97,392.0,967.0,389.2,1014.63,321.56,1010.75,336.55,895.78,245.0
Overall Stringbeans Production,0802600000,Eastern Samar,2.01,8.48,2.56,9.52,3.74,94.78,6.85,73.68,8.81,107.36,2.0
Overall Stringbeans Production,0803700000,Leyte,528.27,610.04,487.54,562.28,558.81,562.24,528.84,558.8,529.87,539.5,132.36
Overall Stringbeans Production,0804800000,Northern Samar,68.75,69.75,71.5,74.0,78.94,74.0,80.5,75.0,78.25,82.82,27.0
Overall Stringbeans Production,0806000000,Samar (Western Samar),25.39,75.57,24.95,76.39,27.86,116.68,30.76,119.98,30.81,125.25,12.67
Overall Stringbeans Production,0806400000,Southern Leyte,35.79,42.55,24.44,44.8,29.34,49.6,38.04,56.78,31.56,56.47,8.07
Overall Stringbeans Production,0807800000,Biliran,65.0,75.0,57.62,78.69,75.38,82.87,61.4,62.65,61.94,54.3,23.52
Overall Stringbeans Production,0906600000,,111.5,138.3,112.42,137.5,113.0,139.0,112.2,137.0,114.26,118.34,24.18
Overall Stringbeans Production,0907200000,Zamboanga del Norte,191.91,859.02,181.54,910.23,173.48,281.81,146.21,270.7,180.75,280.41,73.69
Overall Stringbeans Production,0907300000,Zamboanga del Sur,73.64,185.34,77.94,204.41,864.48,981.64,798.5,994.38,172.04,71.82,35.3
Overall Stringbeans Production,0907400000,Zamboanga City,628.34,777.82,646.03,779.23,,,,,269.5,4329.63,290.14
Overall Stringbeans Production,0908300000,Zamboanga Sibugay,23.66,55.14,23.54,54.48,23.36,57.37,23.4,61.4,25.04,67.0,8.58
Overall Stringbeans Production,1001300000,Bukidnon,37.86,261.82,36.2,243.72,34.4,249.66,53.41,251.42,72.61,249.49,50.51
Overall Stringbeans Production,1001800000,Camiguin,7.67,31.78,6.54,39.55,7.78,35.5,9.32,42.95,13.15,19.3,6.19
Overall Stringbeans Production,1003500000,Lanao del Norte,123.0,300.0,121.0,305.0,120.0,307.52,117.0,310.0,117.0,314.0,64.67
Overall Stringbeans Production,1004200000,Misamis Occidental,270.0,455.7,270.74,465.1,271.72,470.95,250.67,485.69,262.94,484.64,124.75
Overall Stringbeans Production,1004300000,Misamis Oriental,499.59,1395.0,509.36,1858.24,446.4,1660.0,494.81,1492.93,497.19,1509.97,161.8
Overall Stringbeans Production,1102300000,Davao del Norte,1071.56,1162.62,1047.78,1130.74,1033.53,1160.75,1055.67,1171.14,1063.16,1164.05,342.87
Overall Stringbeans Production,1102400000,Davao del Sur,390.29,800.13,397.95,750.98,2150.88,4557.47,2133.17,4459.03,1336.67,789.69,205.15
Overall Stringbeans Production,1102500000,Davao Oriental,468.82,730.97,465.7,733.24,472.21,651.3,464.96,630.23,472.1,612.77,316.97
Overall Stringbeans Production,1108200000,Davao de Oro (Compostela Valley),804.4,1171.9,780.06,1189.7,784.71,1171.84,774.51,1135.42,746.06,1124.02,170.05
Overall Stringbeans Production,1108600000,Davao Occidental,48.89,97.61,44.65,103.5,43.47,100.14,40.8,98.22,43.43,105.4,25.01
Overall Stringbeans Production,1130700000,Davao City,1745.08,3974.83,1847.82,3721.43,,,,,813.54,2641.35,947.55
Overall Stringbeans Production,1204700000,Cotabato (North Cotabato),97.56,555.56,87.39,560.14,100.38,433.48,124.29,355.61,98.75,288.48,50.37
Overall Stringbeans Production,1206300000,South Cotabato,19.62,82.16,21.58,104.13,32.77,109.34,32.78,76.51,39.03,122.33,73.37
Overall Stringbeans Production,1206500000,Sultan Kudarat,55.74,84.3,55.1,80.34,54.67,83.4,49.98,75.33,55.71,64.31,40.8
Overall Stringbeans Production,1208000000,Sarangani,15.0,64.0,15.18,66.0,15.5,128.0,20.6,172.0,31.0,174.0,15.5
Overall Stringbeans Production,1400100000,Abra,70.19,,70.8,,68.91,73.52,97.07,81.6,114.37,87.67,55.93
Overall Stringbeans Production,1401100000,Benguet,,,,,,5.56,6.82,31.48,47.92,42.98,13.38
Overall Stringbeans Production,1402700000,Ifugao,53.1,71.61,56.39,75.74,68.14,80.15,76.06,75.5,72.96,34.22,20.38
Overall Stringbeans Production,1403200000,Kalinga,160.35,58.24,185.43,59.43,192.83,58.64,175.05,57.5,172.0,61.1,169.0
Overall Stringbeans Production,1404400000,Mountain Province,2.43,11.57,3.2,11.89,3.25,12.99,14.51,12.21,16.45,12.19,10.91
Overall Stringbeans Production,1408100000,Apayao,42.81,24.02,44.95,19.82,40.4,14.5,41.2,14.6,30.06,15.04,11.62
Overall Stringbeans Production,1600200000,Agusan del Norte,135.57,212.63,141.1,227.52,168.63,217.72,142.08,216.26,146.0,255.0,21.13
Overall Stringbeans Production,1600300000,Agusan del Sur,322.27,461.7,279.79,483.83,251.6,494.66,176.18,483.5,184.32,509.74,64.12
Overall Stringbeans Production,1606700000,Surigao del Norte,40.8,28.83,24.98,27.32,18.27,39.73,34.44,70.07,42.33,51.56,11.43
Overall Stringbeans Production,1606800000,Surigao del Sur,42.51,112.52,63.84,186.57,81.53,87.05,99.43,33.04,139.75,21.43,18.86
Overall Stringbeans Production,1608500000,Dinagat Islands,5.88,7.86,3.15,5.94,4.51,8.23,22.76,5.68,13.01,18.07,4.58
Overall Stringbeans Production,1630400000,Butuan City,,,,,,,,,,,10.89
Overall Stringbeans Production,1704000000,Marinduque,250.72,197.84,274.66,186.15,316.27,88.44,190.89,67.72,202.85,92.69,91.09
Overall Stringbeans Production,1705100000,Occidental Mindoro,359.55,350.11,325.77,381.32,273.24,352.04,72.28,243.74,142.69,197.72,106.42
Overall Stringbeans Production,1705200000,Oriental Mindoro,276.44,182.62,226.51,249.44,242.17,210.16,221.17,188.41,284.07,103.94,96.2
Overall Stringbeans Production,1705300000,Palawan,227.99,123.31,194.07,114.51,245.71,60.88,234.51,58.04,233.36,70.89,123.26
Overall Stringbeans Production,1705900000,Romblon,144.69,56.59,146.57,56.24,123.31,54.24,96.68,68.88,112.18,65.76,80.73
Overall Stringbeans Production,1731500000,Puerto Princesa City,,,,,,,,,,,28.5
Overall Stringbeans Production,1804500000,Negros Occidental,717.0,3028.0,650.28,3105.91,671.13,3137.22,665.8,3169.44,667.0,3132.39,415.44
Overall Stringbeans Production,1804600000,Negros Oriental,546.65,425.51,555.1,483.02,705.43,442.76,602.39,275.24,620.98,344.44,82.57
Overall Stringbeans Production,1806100000,Siquijor,10.52,31.5,7.54,32.26,9.25,29.71,6.68,32.81,8.02,33.79,7.05
Overall Stringbeans Production,1830200000,Bacolod City,,,,,,,,,,,0.11
Overall Stringbeans Production,1900700000,Basilan,29.2,39.67,30.97,41.63,30.09,41.5,20.11,34.44,29.67,22.52,16.22
Overall Stringbeans Production,1903600000,Lanao del Sur,4.88,,4.9,,4.9,9.91,18.72,25.97,24.45,27.23,5.77
Overall Stringbeans Production,1907000000,Tawi-Tawi,9.36,28.9,9.96,30.36,9.05,30.2,9.84,33.4,10.7,41.0,1.7
Overall Stringbeans Production,1908700000,Maguindanao del Norte,,,,,,,,,82.67,338.19,77.63
Overall Stringbeans Production,1908800000,Maguindanao del Sur,47.2,61.15,48.65,62.0,54.0,62.45,51.44,70.75,7.3,820.26,116.75
