Commodity Type,ADM2_PCODE,Province,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1
Rainfed Palay Production,0806400000,Southern Leyte,2906.0,1763.0,2273.0,1940.08,2225.88,2253.0,2133.0,1403.0,1732.0,1037.0,1782.0
Rainfed Palay Production,0807800000,Biliran,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0
Rainfed Palay Production,0906600000,Sulu,0.0,1836.0,0.0,1052.96,0.0,490.0,29.0,0.0,36.0,0.0,0.0
Rainfed Palay Production,0907200000,Zamboanga del Norte,20411.48,31250.48,20718.32,31366.35,20148.9,31821.21,16321.42,29995.7,25442.94,36791.2,24919.42
Rainfed Palay Production,0907300000,Zamboanga del Sur,29118.71,63870.65,22984.51,63130.06,34936.66,71140.19,32590.56,73466.78,31563.63,77802.17,34465.62
Rainfed Palay Production,0907400000,Zamboanga City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.48,2924.53,1160.01
Rainfed Palay Production,0908300000,Zamboanga Sibugay,30077.18,62950.37,25566.19,68803.51,25011.49,61364.84,22802.32,60260.83,24639.52,66787.58,25688.08
Rainfed Palay Production,1001300000,Bukidnon,18833.26,39718.6,21469.2,42773.61,22111.0,45329.78,22181.71,50792.5,25804.11,46220.47,25918.81
Rainfed Palay Production,1001800000,Camiguin,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0
Rainfed Palay Production,1003500000,Lanao del Norte,5045.0,17229.08,4229.06,21799.79,5298.25,23679.76,6028.08,28142.0,7088.25,23175.38,10074.69
Rainfed Palay Production,1004200000,Misamis Occidental,765.4,1821.0,717.32,1690.03,656.25,1591.75,467.7,1156.7,348.6,1194.5,303.8
Rainfed Palay Production,1004300000,Misamis Oriental,319.8,712.9,367.93,776.6,371.8,617.75,236.38,634.22,271.57,702.16,425.88
Rainfed Palay Production,1102300000,Davao del Norte,4167.01,7016.63,4681.69,7309.04,4583.66,7439.1,4096.5,10910.19,4862.25,11949.78,4890.84
Rainfed Palay Production,1102400000,Davao del Sur,1482.0,2051.0,1532.76,1933.51,1669.05,1786.3,1603.01,2145.67,1072.21,14.52,12.53
Rainfed Palay Production,1102500000,Davao Oriental,6231.52,4537.8,6695.96,4182.96,6960.59,4440.18,7082.75,4466.45,7069.92,4399.45,6804.51
Rainfed Palay Production,1108200000,Davao de Oro (Compostela Valley),9495.0,10927.0,9739.32,10716.3,8395.55,10894.0,8275.0,11076.0,8502.7,9432.74,8230.0
Rainfed Palay Production,1108600000,Davao Occidental,235.81,382.45,255.4,261.32,184.76,317.35,168.99,254.37,137.94,251.24,153.1
Rainfed Palay Production,1130700000,Davao City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.26,2298.66,1687.12
Rainfed Palay Production,1204700000,Cotabato (North Cotabato),35349.0,62239.0,27908.18,65783.0,39077.0,60973.0,37869.0,59484.0,37893.0,52687.0,40253.0
Rainfed Palay Production,1206300000,South Cotabato,15980.0,31027.0,12460.0,32065.52,15406.0,32436.32,14498.0,37188.0,16464.0,36606.83,17105.0
Rainfed Palay Production,1206500000,Sultan Kudarat,14997.0,44244.0,14835.0,41555.61,13141.0,40683.43,11904.0,39171.0,13660.0,39893.0,13289.0
Rainfed Palay Production,1208000000,Sarangani,1061.99,5669.02,1058.21,5340.93,928.99,5510.98,603.86,5914.14,985.98,5990.43,877.43
Rainfed Palay Production,1400100000,Abra,0.0,30335.39,0.0,21584.0,0.0,20733.03,0.0,20027.0,0.0,21426.3,0.0
Rainfed Palay Production,1401100000,Benguet,0.0,2806.0,0.0,2665.0,0.0,2401.0,0.0,2154.3,0.0,2163.0,0.0
Rainfed Palay Production,1402700000,Ifugao,0.0,1923.44,237.0,2249.03,237.0,2201.13,100.0,1602.7,100.0,2306.55,100.0
Rainfed Palay Production,1403200000,Kalinga,10.7,4661.0,0.0,4378.5,0.0,3547.97,0.0,3628.0,0.0,4832.86,0.0
Rainfed Palay Production,1404400000,Mountain Province,0.0,1825.92,0.0,1870.02,0.0,1944.64,0.0,1931.92,0.0,1894.19,0.0
Rainfed Palay Production,1408100000,Apayao,3443.64,14949.0,4226.26,12295.49,3972.7,10012.11,8003.42,9776.22,9143.68,12229.19,9063.99
Rainfed Palay Production,1600200000,Agusan del Norte,4500.0,3275.0,5614.0,4791.74,6383.0,6889.28,6421.0,7026.6,6462.0,7066.0,3396.0
Rainfed Palay Production,1600300000,Agusan del Sur,76965.0,43691.35,77037.21,74328.2,65417.0,73698.87,70981.0,74633.2,72556.88,75434.0,71736.0
Rainfed Palay Production,1606700000,Surigao del Norte,15938.19,3435.0,13874.85,3474.4,17461.0,3689.0,17849.0,3757.51,17527.0,3640.0,16398.52
Rainfed Palay Production,1606800000,Surigao del Sur,15588.39,5139.66,20534.17,5852.73,20837.0,6592.0,24685.0,8023.0,19189.0,10470.0,21747.0
Rainfed Palay Production,1608500000,Dinagat Islands,1069.65,1115.12,1046.8,1242.01,1111.0,1295.28,1339.5,1463.96,1485.0,1435.6,1548.02
Rainfed Palay Production,1630400000,Butuan City,,,,,,,,,,,2970.1
Rainfed Palay Production,1704000000,Marinduque,3978.0,3889.0,3314.27,4212.0,4026.0,3244.0,3533.0,3763.0,4793.08,4062.99,4144.94
Rainfed Palay Production,1705100000,Occidental Mindoro,0.0,108926.7,0.0,110122.01,1322.02,66266.59,699.79,67983.56,620.33,96815.0,1882.65
Rainfed Palay Production,1705200000,Oriental Mindoro,24547.0,30314.77,31056.33,24574.55,27196.59,26174.87,23739.49,26743.97,25450.69,24298.4,22665.88
Rainfed Palay Production,1705300000,Palawan,61527.0,95231.0,61014.0,105158.33,65058.09,111238.66,66613.71,107571.9,68108.59,106340.3,77320.11
Rainfed Palay Production,1705900000,Romblon,8324.0,8591.0,8762.25,9322.0,7622.0,8756.88,6058.75,10283.0,5502.0,8891.0,5660.0
Rainfed Palay Production,1731500000,Puerto Princesa City,,,,,,,,,,,1583.98
Rainfed Palay Production,1804500000,Negros Occidental,16859.0,124272.0,7645.0,123136.0,18427.0,127427.6,13226.0,95103.6,16614.0,90762.37,21073.0
Rainfed Palay Production,1804600000,Negros Oriental,2495.0,8841.0,1735.42,9788.38,2722.43,11910.65,2391.2,11959.6,3889.4,14894.8,3534.05
Rainfed Palay Production,1806100000,Siquijor,178.0,142.0,242.0,210.93,125.41,119.12,58.34,46.8,113.38,134.92,134.0
Rainfed Palay Production,1830200000,Bacolod City,,,,,,,,,,,77.5
Rainfed Palay Production,1900700000,Basilan,44.48,14.0,56.04,10.0,80.0,39.0,30.05,114.0,102.0,163.0,91.0
Rainfed Palay Production,1903600000,Lanao del Sur,48932.38,106652.18,49987.56,108187.18,50624.13,111038.61,50527.57,111778.45,50727.4,112174.08,50861.75
Rainfed Palay Production,1907000000,Tawi-Tawi,0.0,324.0,0.0,338.0,0.0,516.0,0.0,509.0,0.0,847.01,0.0
Rainfed Palay Production,1908700000,Maguindanao del Norte,,,,,,,80251.0,107258.57,82963.0,109807.0,83664.0
Rainfed Palay Production,1908800000,Maguindanao del Sur,256026.39,229115.83,213506.25,226268.0,200924.61,233814.69,120617.0,132211.62,123885.0,135359.0,125727.0
