Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1
Overall Ginger Production,0301400000,Bulacan,,191.0,,124.0,,189.0,,123.0,,199.8,,124.0,,195.75,,122.5,,,0.18,123.12,
Overall Ginger Production,0304900000,Nueva Ecija,182.4,72.84,14.65,258.46,229.83,83.36,15.14,251.81,254.67,102.51,16.75,281.63,224.69,97.5,18.07,304.0,205.77,84.38,13.59,255.07,198.79
Overall Ginger Production,0305400000,Pampanga,3.6,6.95,,,3.56,6.92,,,3.57,6.98,,,3.56,6.95,,450.53,3.58,6.92,,450.57,3.71
Overall Ginger Production,0306900000,Tarlac,,25.59,3.33,156.42,,35.53,3.08,153.42,,43.65,3.32,150.72,,58.66,3.5,154.3,158.15,53.88,3.42,180.53,177.13
Overall Ginger Production,0307100000,Zambales,39.87,26.53,20.34,66.69,30.19,26.45,21.99,66.42,26.71,30.32,2.59,68.82,92.84,20.83,9.5,33.07,74.89,37.34,,,244.03
Overall Ginger Production,0307700000,Aurora,7.8,23.99,45.1,43.2,8.5,32.0,36.16,55.0,7.41,48.52,33.81,52.94,5.49,36.46,37.22,67.06,124.21,1.79,,4.05,132.84
Overall Ginger Production,0401000000,Batangas,350.0,28.28,,120.0,320.23,20.77,,100.0,330.0,21.02,50.0,120.0,220.0,16.86,38.4,115.25,157.3,62.45,43.5,113.33,110.79
Overall Ginger Production,0402100000,Cavite,11.57,27.92,90.5,259.94,12.63,30.11,60.8,225.34,16.28,28.4,56.5,130.38,21.38,43.45,7.47,100.6,13.71,43.0,10.57,119.36,17.78
Overall Ginger Production,0403400000,Laguna,66.87,72.75,2.92,8.99,60.41,62.0,2.66,7.06,53.11,60.55,41.29,16.81,43.08,48.94,32.97,15.22,99.01,56.38,25.64,10.95,
Overall Ginger Production,0405600000,Quezon,1008.85,758.14,63.44,410.91,1058.81,776.87,62.25,384.44,1013.31,757.81,64.12,386.0,1040.14,706.47,56.85,314.74,1087.22,759.21,54.01,289.79,1046.89
Overall Ginger Production,0405800000,Rizal,26.32,10.44,,19.86,55.87,9.61,,15.2,65.46,10.54,75.0,20.0,75.2,9.57,58.28,18.77,89.67,11.66,66.64,165.0,370.65
Overall Ginger Production,0500500000,Albay,11.87,111.91,18.8,20.09,11.32,129.9,17.39,20.75,9.18,84.3,17.99,18.69,1.97,,15.04,6.12,2.06,5.19,8.62,5.63,1.21
Overall Ginger Production,0501600000,Camarines Norte,0.39,45.57,1.38,3.04,0.32,32.45,1.08,4.38,0.12,35.61,9.5,4.3,0.09,34.09,,,0.03,23.5,0.04,0.53,1.59
Overall Ginger Production,0501700000,Camarines Sur,9.96,65.86,4.65,13.05,11.4,86.69,5.25,11.04,8.98,97.47,6.05,12.26,7.75,52.89,9.1,16.66,91.07,38.44,14.81,1.73,96.93
Overall Ginger Production,0502000000,Catanduanes,0.09,6.11,3.63,2.53,0.11,7.56,3.67,2.5,0.18,7.19,3.64,3.23,0.12,7.2,3.54,2.63,0.1,4.92,2.79,0.77,0.08
Overall Ginger Production,0504100000,Masbate,91.71,,,,95.88,,,,97.04,,,106.23,101.02,,32.97,64.43,99.06,,36.46,34.48,101.6
Overall Ginger Production,0506200000,Sorsogon,1.86,7.15,7.48,0.53,1.96,5.36,7.7,0.4,1.25,5.15,6.3,0.48,1.56,4.63,3.99,0.62,2.97,3.8,2.9,0.81,1.92
Overall Ginger Production,0600400000,Aklan,77.87,60.01,30.56,104.76,85.52,64.05,36.94,125.27,70.0,60.18,29.47,99.94,55.84,48.0,23.5,109.1,61.15,43.25,21.17,98.28,56.15
Overall Ginger Production,0600600000,Antique,51.39,40.0,18.12,95.06,54.27,40.27,20.81,115.97,55.26,39.18,15.75,107.5,52.24,37.87,14.08,102.27,53.92,38.44,10.81,105.62,53.23
Overall Ginger Production,0601900000,Capiz,156.17,53.83,50.14,77.16,163.67,56.43,56.66,89.48,171.77,59.23,64.97,97.53,162.1,59.5,60.93,91.47,117.3,58.5,59.91,97.19,108.13
Overall Ginger Production,0603000000,Iloilo,132.01,24.21,1.09,34.5,127.5,34.0,1.23,31.3,138.62,30.5,1.21,30.79,129.1,28.41,1.13,28.75,132.5,35.0,684.17,77.29,265.08
Overall Ginger Production,0607900000,Guimaras,6.73,2.1,3.82,7.71,9.85,5.5,4.89,9.21,11.31,8.0,3.82,10.1,13.5,7.0,4.77,11.61,13.78,10.0,4.79,11.66,15.75
Overall Ginger Production,0701200000,Bohol,368.23,0.47,5.04,147.6,284.82,0.33,4.38,146.69,263.11,0.38,28.3,80.38,172.72,7.22,17.02,96.0,157.42,189.35,18.14,97.68,111.32
Overall Ginger Production,0702200000,Cebu,325.0,122.8,222.44,270.0,299.0,103.0,220.0,289.0,319.85,68.79,216.1,294.0,209.68,65.0,213.42,286.75,243.75,78.93,262.59,289.92,229.27
Overall Ginger Production,0802600000,Eastern Samar,3.4,11.77,19.7,5.0,4.0,15.61,20.21,5.2,5.75,22.62,18.39,17.68,15.4,25.25,19.43,20.78,18.2,30.0,70.12,14.55,10.92
Overall Ginger Production,0803700000,Leyte,9.04,412.51,536.3,43.1,8.63,395.34,501.79,42.92,8.61,428.99,501.2,42.94,8.92,398.96,420.0,43.5,16.0,395.0,440.0,41.0,15.75
Overall Ginger Production,0804800000,Northern Samar,5.4,5.3,5.35,11.37,6.5,5.5,5.5,11.5,6.7,5.75,5.39,11.25,6.6,5.25,5.37,11.1,6.8,4.5,5.42,10.26,7.0
Overall Ginger Production,0806000000,Samar (Western Samar),56.78,100.34,88.28,22.15,59.08,112.88,103.63,27.5,48.29,127.29,99.44,30.25,52.86,117.1,95.08,32.81,49.79,119.48,96.63,28.54,45.02
Overall Ginger Production,0806400000,Southern Leyte,25.27,12.0,4.28,18.32,24.35,10.85,4.05,18.65,26.06,11.32,5.1,19.35,82.75,6.98,5.85,17.01,69.67,22.64,4.73,11.44,32.44
Overall Ginger Production,0807800000,Biliran,24.0,172.0,85.0,62.0,21.02,165.0,85.47,58.07,13.29,150.17,102.56,58.65,77.19,125.0,69.31,48.39,80.01,120.15,55.91,42.58,74.4
Overall Ginger Production,0906600000,,,,,,,,,,,,,,,,,,,,,,
Overall Ginger Production,0907200000,Zamboanga del Norte,24.9,24.05,80.55,59.46,29.03,30.88,82.11,64.44,28.11,30.17,93.92,192.99,30.13,33.02,39.92,173.67,38.49,31.36,140.29,164.98,48.0
Overall Ginger Production,0907300000,Zamboanga del Sur,55.51,11.72,55.17,101.04,52.31,12.61,60.05,115.21,71.25,22.13,22.23,209.67,59.14,20.5,21.2,221.3,63.6,13.74,12.79,12.76,12.5
Overall Ginger Production,0907400000,Zamboanga City,21.25,8.38,13.6,76.05,21.35,8.56,13.91,75.34,,,,,,,,,,5.6,6.48,7.2,8.24
Overall Ginger Production,0908300000,Zamboanga Sibugay,25.88,17.03,16.26,22.13,21.32,19.41,15.2,24.03,20.77,18.94,16.39,25.53,28.27,18.37,15.46,24.78,27.56,19.08,16.06,24.43,24.16
Overall Ginger Production,1001300000,Bukidnon,58.24,115.09,189.34,155.0,56.0,97.0,162.0,152.0,54.3,95.0,165.0,151.96,53.43,48.0,150.0,150.0,48.88,45.6,139.17,148.91,52.96
Overall Ginger Production,1001800000,Camiguin,12.19,16.57,1.06,4.5,12.39,16.64,1.67,6.04,20.9,22.79,2.5,8.0,24.06,20.78,2.54,8.45,10.89,26.21,2.91,5.82,17.16
Overall Ginger Production,1003500000,Lanao del Norte,620.0,585.0,310.0,2700.0,630.0,590.0,315.0,2710.0,625.0,596.0,320.0,2715.0,623.0,595.0,322.0,2720.0,627.0,592.0,325.0,2725.0,650.0
Overall Ginger Production,1004200000,Misamis Occidental,61.5,264.0,35.0,39.5,65.2,365.22,39.0,41.03,67.0,379.31,40.0,43.2,66.93,333.79,41.5,44.58,69.94,336.39,42.33,45.54,71.58
Overall Ginger Production,1004300000,Misamis Oriental,75.0,35.0,12.54,96.12,75.8,43.91,17.27,133.21,60.02,32.46,15.0,135.0,49.85,32.53,14.69,124.83,50.5,33.4,15.0,127.44,53.46
Overall Ginger Production,1102300000,Davao del Norte,14.66,42.38,38.08,23.35,15.08,43.67,38.15,21.86,16.26,41.53,36.65,21.88,14.99,42.36,35.64,21.75,15.32,44.51,34.64,22.24,14.75
Overall Ginger Production,1102400000,Davao del Sur,36.58,81.53,78.3,80.75,40.85,87.09,85.33,89.33,71.99,148.62,145.82,145.32,75.47,151.42,154.38,140.91,73.37,106.33,112.65,94.17,49.16
Overall Ginger Production,1102500000,Davao Oriental,4.62,8.02,10.88,4.85,4.49,7.51,9.79,4.54,4.31,6.79,10.75,4.98,12.93,6.94,10.62,4.9,11.85,7.43,10.39,5.49,10.15
Overall Ginger Production,1108200000,Davao de Oro (Compostela Valley),155.34,40.93,58.94,230.96,152.06,41.76,60.18,237.22,154.3,41.29,272.37,232.87,146.43,39.93,26.75,240.47,140.91,41.52,27.69,248.27,145.65
Overall Ginger Production,1108600000,Davao Occidental,0.38,1.05,0.61,0.74,0.36,1.05,0.6,0.71,0.4,1.0,0.7,0.69,0.38,0.98,0.66,0.68,0.36,0.9,0.71,0.69,0.38
Overall Ginger Production,1130700000,Davao City,14.19,46.79,62.7,50.93,38.1,53.82,63.5,52.0,,,,,,,,,,47.94,55.23,50.62,22.8
Overall Ginger Production,1204700000,Cotabato (North Cotabato),99.77,12.0,69.88,172.57,101.59,13.7,60.77,150.76,50.28,16.08,64.75,105.77,53.88,17.96,62.05,104.27,79.07,19.32,50.95,77.61,90.69
Overall Ginger Production,1206300000,South Cotabato,29.25,15.3,31.26,38.24,30.47,16.6,35.78,49.91,32.4,17.3,61.2,32.72,6.59,18.96,23.88,21.78,39.07,21.6,9.37,35.19,19.18
Overall Ginger Production,1206500000,Sultan Kudarat,35.24,6.33,8.49,18.0,30.98,6.65,8.4,20.25,37.18,6.57,,22.31,35.08,6.22,7.14,15.2,31.25,6.48,7.77,17.25,33.94
Overall Ginger Production,1208000000,Sarangani,3.85,2.05,13.6,20.4,3.95,2.08,13.66,21.0,4.0,2.12,20.0,11.0,3.9,12.0,21.66,10.05,15.0,15.0,40.0,15.0,15.5
Overall Ginger Production,1400100000,Abra,36.51,27.78,30.26,27.6,37.35,28.64,31.35,27.8,36.52,27.69,5.22,9.6,4.57,23.36,8.05,7.8,15.3,24.0,30.0,9.5,26.05
Overall Ginger Production,1401100000,Benguet,59.65,65.28,62.45,98.85,68.11,68.11,66.5,109.0,59.45,71.83,55.0,115.54,48.5,68.2,72.28,110.5,100.0,75.0,52.22,145.6,121.35
Overall Ginger Production,1402700000,Ifugao,150.33,255.99,18.25,153.38,160.12,362.65,38.68,176.58,119.0,347.22,35.14,104.07,123.0,353.0,36.2,198.35,147.43,300.0,69.74,54.64,49.12
Overall Ginger Production,1403200000,Kalinga,35.67,23.28,7.0,6.46,41.23,25.55,7.64,7.39,48.0,38.0,6.91,7.55,49.2,30.0,6.9,7.6,50.0,25.0,7.0,8.25,53.17
Overall Ginger Production,1404400000,Mountain Province,,7.83,3.83,12.6,,6.72,4.47,16.13,,4.75,3.58,17.74,2.23,5.62,3.7,13.06,2.34,6.37,4.07,14.37,1.35
Overall Ginger Production,1408100000,Apayao,17.02,25.5,11.81,16.0,19.64,27.0,11.04,14.24,23.48,21.06,11.0,14.0,20.05,21.5,10.5,11.2,11.04,19.5,9.98,10.08,18.19
Overall Ginger Production,1600200000,Agusan del Norte,2.29,3.7,4.3,4.32,2.1,3.65,4.7,3.97,2.0,5.15,4.33,4.13,2.01,3.88,4.33,4.17,2.08,4.11,4.2,4.09,1.34
Overall Ginger Production,1600300000,Agusan del Sur,23.51,66.67,11.46,27.88,22.79,64.84,12.27,26.74,22.02,64.61,,21.16,29.62,43.0,11.08,21.92,26.0,47.0,11.21,20.12,26.38
Overall Ginger Production,1606700000,Surigao del Norte,0.82,6.3,0.65,3.03,0.16,5.12,0.55,2.4,0.19,3.41,0.11,0.27,0.08,2.43,0.19,0.44,0.25,0.23,0.85,0.36,0.18
Overall Ginger Production,1606800000,Surigao del Sur,3.04,7.67,20.85,35.9,2.9,12.66,27.11,22.22,2.8,7.91,0.01,18.67,1.16,7.0,0.22,0.1,1.1,1.0,0.01,0.11,2.55
Overall Ginger Production,1608500000,Dinagat Islands,0.4,1.5,0.2,5.18,0.12,0.95,0.05,6.91,20.0,1.5,0.1,0.91,2.06,1.33,2.83,0.11,0.3,0.54,0.22,0.24,0.33
Overall Ginger Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,0.69
Overall Ginger Production,1704000000,Marinduque,0.8,27.2,5.33,5.57,0.95,22.34,5.04,5.63,1.17,29.24,3.52,4.22,0.85,31.0,2.27,3.9,0.56,24.65,2.03,4.58,0.86
Overall Ginger Production,1705100000,Occidental Mindoro,4.5,30.34,7.98,57.99,5.2,47.85,10.53,82.66,5.89,59.1,8.42,85.14,24.07,59.93,9.73,76.76,40.05,66.51,9.24,81.52,55.25
Overall Ginger Production,1705200000,Oriental Mindoro,2.31,22.36,58.47,56.13,4.41,22.76,79.06,47.13,3.17,20.91,129.5,26.86,8.32,35.0,120.0,25.86,8.23,32.12,195.79,24.63,7.16
Overall Ginger Production,1705300000,Palawan,55.94,156.65,21.28,115.87,57.41,139.0,27.96,82.78,56.66,97.38,30.0,66.5,54.82,95.57,28.15,64.64,52.92,92.68,30.0,67.82,55.73
Overall Ginger Production,1705900000,Romblon,80.79,26.59,2.14,23.06,85.88,31.44,2.35,26.49,92.81,51.17,3.0,21.19,74.25,55.26,3.7,20.49,77.27,64.96,4.0,19.6,82.2
Overall Ginger Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,2.0
Overall Ginger Production,1804500000,Negros Occidental,177.5,315.0,20.47,51.72,175.89,330.83,20.3,62.14,190.54,359.76,22.08,67.58,181.31,335.2,22.42,66.0,191.79,336.0,32.61,65.24,192.2
Overall Ginger Production,1804600000,Negros Oriental,417.87,35.59,5.38,231.81,581.79,44.19,10.03,309.56,902.79,47.76,13.66,240.49,634.15,36.42,6.15,128.18,336.1,16.25,9.95,120.45,350.0
Overall Ginger Production,1806100000,Siquijor,13.75,1.9,2.15,1.9,14.02,2.19,2.2,1.93,13.25,2.27,2.25,2.0,13.38,0.82,2.21,2.85,13.55,0.51,2.52,3.0,13.59
Overall Ginger Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,
Overall Ginger Production,1900700000,Basilan,1.58,11.55,5.37,5.43,1.73,12.72,5.68,6.21,1.93,14.02,5.7,6.2,1.94,,5.0,6.5,2.0,4.1,,,0.27
Overall Ginger Production,1903600000,Lanao del Sur,117.9,18.79,614.2,,117.91,18.77,614.15,,117.96,18.78,615.0,,118.5,18.5,823.0,157.13,346.49,28.67,831.0,162.0,348.1
Overall Ginger Production,1907000000,Tawi-Tawi,0.92,1.24,1.84,1.88,0.9,1.18,1.6,1.8,0.7,1.1,1.2,1.95,0.66,1.3,2.7,1.2,0.76,2.38,2.0,1.6,0.7
Overall Ginger Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,,,,,50.26,17.03,75.06,153.46,169.0
Overall Ginger Production,1908800000,Maguindanao del Sur,54.8,12.3,28.5,47.7,55.6,12.5,28.85,47.9,56.0,12.8,28.9,48.1,55.2,12.45,2.59,32.18,109.48,222.68,230.0,601.05,150.94
