Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2
Yellow Corn Production,0301400000,Bulacan,,4.33,,,5.2,4.6667,4.61,4.4872,5.7,5.18,4.5,5.0473,4.8463,4.7222,4.25,4.4912,5.3333,5.0588,,5.6038,5.7143,5.6613
Yellow Corn Production,0304900000,Nueva Ecija,7.07,7.0,7.25,7.0,7.1,7.1,7.1932,7.05,7.29,7.0,7.15,7.0,7.1,7.05,7.0,7.0,6.565,7.03,6.1675,6.93,7.04,7.01
Yellow Corn Production,0305400000,Pampanga,6.5218,5.9299,,,6.31,6.5452,6.041,5.2779,6.64,6.52,4.712,5.0882,4.4352,6.1991,4.8,5.0976,5.82,5.7397,4.52,5.1634,5.9796,5.86
Yellow Corn Production,0306900000,Tarlac,7.0234,7.0405,6.8008,6.7857,7.02,7.1107,6.7241,6.7581,7.06,7.11,6.4086,6.7,7.03,6.9995,6.7074,6.6818,7.0391,7.0,6.8,6.7789,7.0542,7.05
Yellow Corn Production,0307100000,Zambales,5.01,5.961,5.9036,5.0,5.8333,5.9,4.8438,4.6068,6.2,5.8102,4.8,5.9375,5.0,4.75,5.1111,5.2,5.2,5.6638,5.57,,5.8,5.86
Yellow Corn Production,0307700000,Aurora,4.8097,5.6905,5.2303,5.44,6.0,5.6757,5.7497,4.512,6.3103,5.1507,3.9801,4.1991,5.57,5.523,4.8878,3.36,3.96,4.9,4.75,3.0,4.98,5.2838
Yellow Corn Production,0401000000,Batangas,5.0,4.4373,4.35,4.6318,3.9849,4.1769,4.4215,3.9843,3.8978,4.4395,4.388,4.3678,3.8562,3.9426,3.5695,3.8779,4.4615,4.6168,3.1333,3.3761,4.5292,4.6862
Yellow Corn Production,0402100000,Cavite,1.356,1.3833,2.1608,2.1447,2.392,2.2569,2.1262,1.9167,2.1122,2.29,1.8219,1.9162,1.7391,1.3667,2.0524,1.9003,2.9905,3.5658,1.9534,2.6,3.5664,2.7929
Yellow Corn Production,0403400000,Laguna,3.4561,3.2923,5.6381,4.7778,4.1059,3.8333,5.5645,4.3462,4.3823,5.1463,5.25,4.7778,4.0719,3.9802,5.95,4.5145,4.3234,4.9683,4.2501,4.11,4.2,3.92
Yellow Corn Production,0405600000,Quezon,2.9392,3.6226,3.7516,3.4412,3.3792,3.5561,3.877,3.1023,3.2104,3.7034,3.8008,3.9348,3.6682,2.8544,3.7194,2.4743,3.7177,3.9469,3.8489,2.0739,3.8046,3.8338
Yellow Corn Production,0405800000,Rizal,4.25,4.5,4.0361,4.0147,4.091,4.55,4.61,3.9242,3.99,4.1489,3.95,3.3043,4.09,3.8767,2.8,2.5801,3.43,3.94,2.82,3.87,4.63,4.53
Yellow Corn Production,0500500000,Albay,2.6481,2.5693,3.0939,3.1026,3.1143,3.2689,3.2378,3.0258,3.2298,3.3543,3.2084,2.9736,3.1833,3.2055,2.9292,2.7449,2.9964,3.1718,2.9413,2.6635,3.1733,2.7953
Yellow Corn Production,0501600000,Camarines Norte,3.9,4.25,4.3,,3.8462,4.3333,4.0921,4.5166,3.88,4.3,4.28,4.52,3.86,2.4211,4.2048,4.51,,2.2,4.1901,3.87,,2.75
Yellow Corn Production,0501700000,Camarines Sur,4.0643,4.2509,4.2559,4.2008,4.1172,4.1111,4.3655,4.2944,4.0048,4.053,4.0195,4.2437,3.9632,3.9657,3.95,3.4771,4.0473,3.9802,4.1121,3.8588,4.0702,3.9772
Yellow Corn Production,0502000000,Catanduanes,1.2318,,,,,,,,,,,,,,,,,,,,,0.6769
Yellow Corn Production,0504100000,Masbate,2.7027,2.7156,2.6972,1.4978,2.7241,2.7339,2.699,2.7097,2.11,2.7156,2.6986,2.7379,1.8598,3.0976,2.8487,2.9944,2.6415,2.6493,3.549,3.1712,3.5588,2.9003
Yellow Corn Production,0506200000,Sorsogon,2.2,2.3714,2.5,2.3667,2.5,2.32,2.4,2.36,2.4,2.26,2.39,2.36,2.35,2.2,2.3,2.15,2.2,2.08,1.9867,1.5301,2.19,1.75
Yellow Corn Production,0600400000,Aklan,2.4017,2.5657,3.121,2.4099,2.2705,2.1577,3.0092,2.9005,2.1697,3.3159,3.1837,2.8126,2.9574,2.7037,3.2376,2.6885,2.7389,2.989,3.5886,2.5885,2.5577,3.7568
Yellow Corn Production,0600600000,Antique,4.5186,5.096,3.6008,4.107,4.3487,5.1483,4.6419,3.5388,4.8115,5.1988,4.5468,3.3682,4.6943,3.9948,4.6246,3.326,5.1259,4.2824,4.3464,3.2388,5.3722,5.8391
Yellow Corn Production,0601900000,Capiz,3.112,3.423,4.4416,4.8309,4.6877,2.6686,4.5937,4.7674,3.6617,3.63,4.7936,4.8712,4.8642,4.3624,4.887,4.9129,4.9395,4.8412,4.8977,4.8428,4.9852,4.8581
Yellow Corn Production,0603000000,Iloilo,4.8027,3.4738,5.198,4.7777,4.6999,3.3503,5.0116,4.0747,4.7143,3.3434,4.9597,4.2374,4.5418,2.8269,4.9555,4.6375,5.0014,3.7134,4.3862,3.8268,4.9758,4.1621
Yellow Corn Production,0607900000,Guimaras,2.7826,2.0,4.4737,3.9333,2.8333,1.8612,4.4762,3.5897,3.2105,1.7273,3.8073,3.6222,2.3333,0.9143,2.5,2.3571,2.1231,0.8667,3.225,2.785,2.5,0.75
Yellow Corn Production,0701200000,Bohol,2.3333,2.8,3.0,3.0,1.0,3.0,2.61,2.77,1.9032,2.21,2.85,2.3487,2.5,2.1628,2.71,3.4,2.7541,2.2243,3.0521,2.5,3.29,3.084
Yellow Corn Production,0702200000,Cebu,4.1143,4.3,4.33,4.0,4.0,3.5111,3.85,4.5,3.75,3.2083,3.913,3.5,3.65,2.3,3.8554,3.85,3.3636,3.3116,3.5333,3.6405,3.6,3.0
Yellow Corn Production,0802600000,Eastern Samar,1.3125,1.4,2.0,1.0,1.1,1.2188,1.6642,1.0364,1.2143,1.3333,2.0,1.1182,1.2143,1.5,1.43,1.0,1.0,1.5,2.7,1.0,0.8,0.9
Yellow Corn Production,0803700000,Leyte,1.2911,1.7595,1.6638,1.4978,1.3758,1.5967,1.5804,1.4935,1.3359,1.5377,1.4865,1.4562,1.3396,1.4991,1.5802,1.507,1.3591,1.5516,1.4894,1.442,1.3402,1.4804
Yellow Corn Production,0804800000,Northern Samar,2.0816,1.9953,2.013,2.1628,2.0629,1.9814,2.0426,2.17,2.0516,1.9543,2.0689,2.1767,2.0246,1.9844,2.101,2.2016,2.0,1.9263,2.1197,2.1694,2.0157,1.9681
Yellow Corn Production,0806000000,Samar (Western Samar),1.0568,1.8,1.6959,2.0714,1.2004,1.5893,1.6959,1.9435,1.2044,1.7589,1.634,1.9252,2.1998,1.69,1.605,1.9043,2.2016,1.6,1.5983,1.4847,2.1148,2.2367
Yellow Corn Production,0806400000,Southern Leyte,2.2188,2.1433,2.5349,2.4833,2.0588,2.2081,2.5294,2.4259,1.7143,2.2727,2.3333,2.4524,1.7333,2.2,2.1667,2.3704,1.6923,1.6667,2.2,2.2174,1.6923,1.8571
Yellow Corn Production,0807800000,Biliran,1.2,1.0312,1.3448,1.1778,0.9897,1.2222,1.205,1.18,1.0,1.1944,1.1607,1.1591,1.0588,1.1667,1.1764,1.18,1.0882,1.1667,1.1786,1.119,1.0906,1.0274
Yellow Corn Production,0906600000,Sulu,,,,,,,,,,,,,,,,,,,,,,
Yellow Corn Production,0907200000,Zamboanga del Norte,2.45,2.15,3.145,2.772,2.3401,2.1109,3.0562,3.3446,2.5001,2.6164,2.9435,3.1147,2.4417,2.2255,3.3264,3.7699,2.8207,2.5231,3.2591,3.4087,2.6356,2.3133
Yellow Corn Production,0907300000,Zamboanga del Sur,2.2977,3.5978,2.3604,2.7651,2.9175,3.1887,2.5046,2.6645,2.6769,3.2706,2.8803,3.376,3.8428,3.2626,2.9113,3.1236,3.4583,3.088,3.2019,3.1623,2.5409,3.1468
Yellow Corn Production,0907400000,Zamboanga City,,,,,,,,,,,,,,,,,,4.1957,3.9904,4.445,3.8346,3.992
Yellow Corn Production,0908300000,Zamboanga Sibugay,3.68,3.75,3.54,3.4,3.61,3.5494,3.58,3.2677,3.26,3.38,3.0042,3.8221,2.42,2.74,2.98,3.31,2.815,2.98,3.0,2.8131,2.7457,2.8
Yellow Corn Production,1001300000,Bukidnon,4.0844,3.6125,5.1907,5.3469,4.1226,4.004,5.1975,5.2344,4.15,4.1194,5.2797,5.3285,4.3959,4.0082,5.2798,5.5408,4.4142,4.17,5.1933,5.5958,4.5682,4.1981
Yellow Corn Production,1001800000,Camiguin,2.05,2.2647,2.6636,2.7812,1.6,2.1,2.512,2.3181,2.4444,1.8833,2.0344,2.6385,2.18,2.0,1.7,2.1657,2.268,2.1446,2.5086,2.1727,1.925,1.9273
Yellow Corn Production,1003500000,Lanao del Norte,4.8489,4.69,4.67,4.7,3.83,4.1735,4.2839,4.6781,4.1736,4.1329,4.2565,4.6267,4.1955,3.9965,3.7308,4.0597,4.3446,3.9968,3.7387,3.924,4.3658,4.0739
Yellow Corn Production,1004200000,Misamis Occidental,4.0,2.5629,3.97,4.1782,3.9496,2.61,3.8489,4.1,3.8,2.55,3.6825,3.56,3.7,2.25,3.5533,3.8805,3.6,2.25,3.55,3.54,3.4,2.3
Yellow Corn Production,1004300000,Misamis Oriental,4.1062,3.6117,5.3566,5.0071,3.8551,3.3659,5.2404,4.7688,3.9375,3.6745,5.2158,4.437,3.9022,3.6965,3.8873,4.698,3.9331,3.8853,3.8873,4.1841,3.944,3.9455
Yellow Corn Production,1102300000,Davao del Norte,1.9402,2.29,2.6899,2.54,2.8955,2.5124,2.84,3.3399,3.378,2.3192,2.8295,3.2523,2.7743,2.9655,2.0702,3.7196,3.1721,2.924,2.2221,3.83,3.27,2.9502
Yellow Corn Production,1102400000,Davao del Sur,3.8499,3.5004,3.3897,3.9602,3.87,3.5294,3.4,3.1979,3.7364,3.3172,3.73,3.3695,3.5281,2.43,3.2146,3.2669,3.3975,2.7115,3.0744,3.4752,3.39,3.14
Yellow Corn Production,1102500000,Davao Oriental,2.6173,1.9,2.08,2.2048,2.43,1.92,2.35,2.3306,2.3614,2.4685,2.29,2.52,2.3093,2.3337,2.41,2.39,2.3991,2.4132,2.44,2.6,2.54,2.46
Yellow Corn Production,1108200000,Davao de Oro (Compostela Valley),2.5139,2.3514,2.829,3.015,2.4185,2.2335,2.614,2.4354,2.7082,2.4656,2.5555,2.6868,1.8848,2.9489,2.6678,2.5037,2.5421,2.7909,2.4193,2.6015,2.5132,2.8845
Yellow Corn Production,1108600000,Davao Occidental,2.3496,2.4205,3.0,3.48,2.54,2.5,2.8469,3.08,3.35,2.538,2.9196,3.45,3.2767,3.31,3.16,3.3896,3.13,3.31,3.1802,3.34,3.2,3.1608
Yellow Corn Production,1130700000,Davao City,,,,,,,,,,,,,,,,,,2.707,3.2212,3.9,3.2494,2.5838
Yellow Corn Production,1204700000,Cotabato (North Cotabato),3.12,2.7401,3.18,2.91,2.9,2.46,2.96,2.7258,2.8211,2.37,2.6,2.44,3.2228,2.2001,2.61,2.38,3.695,2.9383,2.47,2.4349,3.31,3.3599
Yellow Corn Production,1206300000,South Cotabato,3.436,2.5,3.3553,3.15,3.03,3.41,3.272,3.24,3.5,3.41,3.4213,3.2466,3.0244,3.1134,3.5386,3.2674,3.9439,3.7732,3.2473,3.57,3.2716,3.7488
Yellow Corn Production,1206500000,Sultan Kudarat,2.54,2.57,2.82,3.12,2.5834,2.6999,3.32,3.38,3.4,2.72,3.3,3.28,2.25,1.98,3.2147,3.26,2.52,2.7899,3.31,3.5,2.62,2.72
Yellow Corn Production,1208000000,Sarangani,3.0799,2.873,3.39,3.3998,2.685,2.9475,3.1,3.1754,3.0701,2.8902,3.0022,3.13,2.9398,2.2602,3.0301,3.9143,3.98,3.2298,2.99,3.83,2.8355,2.2646
Yellow Corn Production,1400100000,Abra,4.9043,,4.0,,4.8989,,3.5,,4.9043,,3.25,,4.6501,,3.2525,,4.7819,,3.2478,,4.9043,
Yellow Corn Production,1401100000,Benguet,3.0,3.125,3.25,3.34,3.4286,3.1333,2.9257,3.3109,3.4308,3.1333,2.3333,3.3111,3.0816,2.0971,2.3438,3.2222,3.08,2.2941,,,,
Yellow Corn Production,1402700000,Ifugao,1.8605,1.2966,4.2663,4.3074,3.8359,2.9466,3.3804,3.2021,2.7427,2.1941,3.1597,3.2139,2.3296,1.3466,3.9806,3.7273,3.7234,3.3654,3.7181,4.1038,1.8789,1.5506
Yellow Corn Production,1403200000,Kalinga,4.3601,4.0,4.8343,4.38,4.24,3.9769,4.389,4.04,4.39,4.2486,3.4876,4.0399,3.7958,2.9793,4.5971,3.5,4.6904,4.2484,4.3331,4.3001,4.2858,3.4571
Yellow Corn Production,1404400000,Mountain Province,3.6301,3.1001,3.5798,3.6395,3.82,3.4102,3.6218,3.5,3.72,3.4003,3.3502,3.54,3.7,3.19,3.31,3.48,3.79,3.26,3.49,3.457,3.83,3.21
Yellow Corn Production,1408100000,Apayao,3.5,4.58,4.5599,4.4,4.3593,3.7401,4.0637,3.5131,3.56,3.6899,2.3733,2.3477,3.8933,2.57,4.3781,2.8268,3.6293,3.1302,2.68,2.7679,3.8058,3.3588
Yellow Corn Production,1600200000,Agusan del Norte,4.3111,4.278,4.3547,4.6734,3.8875,4.1915,4.5465,4.6968,4.4365,4.4809,4.5771,4.9423,4.4882,4.6281,4.5882,4.9724,4.5312,4.6573,4.6106,4.9904,4.5556,4.5876
Yellow Corn Production,1600300000,Agusan del Sur,4.68,5.0815,4.95,4.9001,4.7333,4.6202,5.0402,4.9692,5.0192,3.0395,5.0584,5.0499,5.0914,4.6696,5.1001,5.09,5.1272,4.69,5.1498,5.12,5.1808,4.7506
Yellow Corn Production,1606700000,Surigao del Norte,2.58,2.2,2.5547,2.4265,2.346,2.2361,1.8931,2.6754,2.2773,2.4,2.7483,2.7714,2.5,2.3974,2.7586,2.8,2.9,2.5294,2.8153,2.4935,2.6286,2.7556
Yellow Corn Production,1606800000,Surigao del Sur,2.5652,3.5198,3.5428,3.2959,3.3131,3.4383,3.4724,3.1464,2.9074,3.0877,3.5312,2.6543,2.25,3.3556,3.8078,3.4171,3.07,2.4667,3.6766,3.3657,2.7103,3.2143
Yellow Corn Production,1608500000,Dinagat Islands,3.0,3.2,3.2667,2.4286,2.3,2.8,3.1111,2.8332,2.6,2.6667,2.59,3.24,2.0,3.125,3.25,2.9091,2.8,2.813,3.1333,2.98,2.69,2.79
Yellow Corn Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,4.53,4.5682
Yellow Corn Production,1704000000,Marinduque,3.7391,,,3.4,4.25,,4.5,2.2857,4.4235,4.1111,4.0,2.1,4.1222,3.7368,4.2,2.1333,4.1895,3.5238,4.1071,2.24,4.2917,3.5974
Yellow Corn Production,1705100000,Occidental Mindoro,4.69,5.07,5.0697,4.3002,4.72,4.9343,4.7422,4.6659,5.9443,4.5009,4.2464,4.17,4.6013,4.3195,4.426,4.0763,5.9936,5.8319,5.5755,4.5758,5.2998,5.192
Yellow Corn Production,1705200000,Oriental Mindoro,2.012,2.9016,3.3896,2.9076,3.6445,4.1675,2.7365,2.4315,3.5176,4.1308,2.0004,2.8174,3.469,4.0278,3.7025,2.7914,3.562,3.5907,3.6899,2.7974,3.9176,3.6296
Yellow Corn Production,1705300000,Palawan,3.7649,3.4052,4.008,2.7788,3.6185,3.4589,3.979,2.7637,3.607,3.3945,3.9553,2.7511,3.5805,3.1909,3.9364,2.7718,3.6473,3.1648,3.7934,3.0537,3.7115,3.9033
Yellow Corn Production,1705900000,Romblon,4.5,4.75,4.8,4.5,5.0,4.7838,4.9143,4.75,4.7692,4.4737,4.7647,4.8889,4.72,4.3038,4.6,4.2,5.1667,4.72,4.0,3.9,4.0,3.6525
Yellow Corn Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,3.8577,4.0377
Yellow Corn Production,1804500000,Negros Occidental,2.9804,2.3891,2.9,3.25,2.976,2.2698,2.86,3.3,3.0258,1.7721,2.8938,3.1785,2.5571,1.3691,1.0678,2.7417,2.5304,1.4162,1.9805,2.1481,2.7006,1.3927
Yellow Corn Production,1804600000,Negros Oriental,2.12,1.5333,1.7665,1.3919,1.7419,1.5185,1.678,1.2795,1.8293,1.7795,1.7587,2.1364,1.9035,1.4529,1.7286,2.2432,1.93,1.7133,1.7677,2.1806,2.1024,1.74
Yellow Corn Production,1806100000,Siquijor,,,,,,,2.0,4.0,,,2.86,,2.5,,1.5317,3.5,2.0,,3.1509,,2.31,
Yellow Corn Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,,
Yellow Corn Production,1900700000,Basilan,,,,,,,,,,,,,,,,,,,,,,
Yellow Corn Production,1903600000,Lanao del Sur,4.1647,3.3744,2.89,3.0,4.1236,3.3785,2.8,2.92,4.1302,3.3718,2.8498,2.925,4.1205,3.2593,2.89,2.94,4.1183,3.3024,2.87,2.9649,4.1147,3.3003
Yellow Corn Production,1907000000,Tawi-Tawi,,,,,,,,,,,,,,,,,,,,,,
Yellow Corn Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,3.7682,4.1271,4.3548,4.2511,3.9316,4.2552,4.4813,4.4729,4.0657,4.2531
Yellow Corn Production,1908800000,Maguindanao del Sur,4.4518,4.3697,4.1645,4.5863,4.1846,4.3315,4.1872,4.5244,4.0804,4.278,4.3434,4.748,4.181,3.8672,4.4217,4.3281,4.3992,4.0114,4.6525,4.4788,4.5308,3.9531
