Commodity Type,ADM2_PCODE,Province,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1
Red Shallot Production,0401000000,Batangas,8.5,,,,10.63,,,,,,,,25.0,,,,8.0,1.5,,,1.51
Red Shallot Production,0402100000,Cavite,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,0403400000,Laguna,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,0405600000,Quezon,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,0405800000,Rizal,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,0500500000,Albay,,,,,,,,,,,,,,,,,,,,,0.02
Red Shallot Production,0501600000,Camarines Norte,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,0501700000,Camarines Sur,,,,,,,,,,,0.2,0.19,,,,,,1.51,0.61,0.11,0.13
Red Shallot Production,0502000000,Catanduanes,,,,,,,,,,,,,3.27,,,,0.11,0.04,0.08,,0.07
Red Shallot Production,0504100000,Masbate,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,0506200000,Sorsogon,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,0600400000,Aklan,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,0600600000,Antique,,,,,,,,,,,,,,,0.37,,0.41,0.41,0.05,0.01,
Red Shallot Production,0601900000,Capiz,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,0603000000,Iloilo,,,,,,,,,,,,,,,,0.01,,0.34,,,
Red Shallot Production,0607900000,Guimaras,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,0701200000,Bohol,,,,,,,,,,,,0.72,,0.1,,0.08,,,,,
Red Shallot Production,0702200000,Cebu,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,0802600000,Eastern Samar,,,,,,,,,,,,,,1.83,,,,1.8,,,
Red Shallot Production,0803700000,Leyte,,,,,,,,,,,0.95,1.17,,0.06,0.9,1.08,,0.07,0.96,1.09,1.84
Red Shallot Production,0804800000,Northern Samar,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,0806000000,Samar (Western Samar),,,,,,,,,,,,0.05,0.3,0.03,,0.04,,,,,
Red Shallot Production,0806400000,Southern Leyte,,,,,,,,,,,,,0.36,0.75,,,,0.45,,,
Red Shallot Production,0807800000,Biliran,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,0906600000,,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,0907200000,Zamboanga del Norte,,,,,,,,,,,,,,,,,,,,0.14,0.04
Red Shallot Production,0907300000,Zamboanga del Sur,,,,,,,,,,,,6.38,2.12,,,,,,,,
Red Shallot Production,0907400000,Zamboanga City,,,,,,,,,,,,,,,,,,,0.06,0.09,0.09
Red Shallot Production,0908300000,Zamboanga Sibugay,,,,,,,,,,,,0.01,0.06,,,0.01,0.05,,0.81,0.01,0.06
Red Shallot Production,1001300000,Bukidnon,,,,,,,,,,,,556.96,15.98,0.09,58.84,550.0,10.63,0.1,58.0,500.0,13.3
Red Shallot Production,1001800000,Camiguin,,,,,,,,,,,,,,,4.26,,,,,,
Red Shallot Production,1003500000,Lanao del Norte,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1004200000,Misamis Occidental,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1004300000,Misamis Oriental,,,,,,,,,,,,,,,,,,,,0.12,
Red Shallot Production,1102300000,Davao del Norte,,,,,,,,,,,,,,0.22,2.23,0.31,0.03,0.22,2.2,0.31,0.09
Red Shallot Production,1102400000,Davao del Sur,,,,,,,,,,,,,0.15,,,,,,,1.3,0.73
Red Shallot Production,1102500000,Davao Oriental,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1108200000,Davao de Oro (Compostela Valley),,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1108600000,Davao Occidental,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1130700000,Davao City,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1204700000,Cotabato (North Cotabato),,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1206300000,South Cotabato,2.0,2.85,2.4,1.3,1.3,1.25,2.0,0.8,1.0,1.0,2.5,2.5,,6.8,3.0,5.45,,,,2.92,
Red Shallot Production,1206500000,Sultan Kudarat,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1208000000,Sarangani,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1400100000,Abra,,,,,,,,,,,,0.08,1.7,1.11,0.53,1.52,2.25,1.62,,,1.38
Red Shallot Production,1401100000,Benguet,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1402700000,Ifugao,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1403200000,Kalinga,,,,,,,,,,,,0.36,1.63,4.91,,0.4,1.65,3.8,,0.3,1.09
Red Shallot Production,1404400000,Mountain Province,,,,,,,,,,,,,1.32,,,,1.39,,,,2.22
Red Shallot Production,1408100000,Apayao,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1600200000,Agusan del Norte,,,,,,,,,,,0.14,0.02,,,0.12,0.02,0.91,0.75,0.13,0.02,0.6
Red Shallot Production,1600300000,Agusan del Sur,,,,,,,,,,,,0.24,,,,,0.14,0.25,0.64,0.54,1.37
Red Shallot Production,1606700000,Surigao del Norte,,,,,,,,,,,0.04,,,,,,,,,,
Red Shallot Production,1606800000,Surigao del Sur,,,,,,,,,,,0.53,,,,,,,,,,
Red Shallot Production,1608500000,Dinagat Islands,,,,0.01,,,,,,,,,,,,,,,,,
Red Shallot Production,1630400000,Butuan City,,,,,,,,,,,,,,,,,,,,,0.31
Red Shallot Production,1704000000,Marinduque,2.73,0.23,,,3.28,0.22,,,2.36,0.13,,,1.7,0.07,,,0.95,0.05,,,0.03
Red Shallot Production,1705100000,Occidental Mindoro,,,,,,,,,38.5,,,,72.61,66.65,,,41.83,4.93,,,15.96
Red Shallot Production,1705200000,Oriental Mindoro,,,,,,,,,,,45.53,,,,42.3,,,,,,
Red Shallot Production,1705300000,Palawan,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1705900000,Romblon,,,,,,,,,,,,,0.02,,,,0.02,,,,
Red Shallot Production,1731500000,Puerto Princesa City,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1804500000,Negros Occidental,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1804600000,Negros Oriental,1.55,1.0,0.9,1.5,1.15,0.35,1.05,1.46,0.99,0.44,1.7,1.29,0.87,0.4,1.34,1.15,1.0,0.32,1.36,1.3,0.9
Red Shallot Production,1806100000,Siquijor,,,,,,,,,,,,,0.7,,,,,,,,
Red Shallot Production,1830200000,Bacolod City,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1900700000,Basilan,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1903600000,Lanao del Sur,,,,,,,,,,,,,0.58,3.64,,,3.87,4.65,29.49,32.96,4.2
Red Shallot Production,1907000000,Tawi-Tawi,,,,,,,,,,,,,,,,,,,,,
Red Shallot Production,1908700000,Maguindanao del Norte,,,,,,,,,,,,,,,,,19.94,8.0,8.5,9.0,74.48
Red Shallot Production,1908800000,Maguindanao del Sur,,,,,,,,,,,,,,,,,,4.87,19.04,113.37,250.0
