Commodity Type,ADM2_PCODE,Province,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1
Rainfed Palay Production,0307100000,Zambales,,4.3003,,3.8322,,4.0739,,4.4658,,3.8029,
Rainfed Palay Production,0307700000,Aurora,4.0273,3.8227,4.0891,3.8744,3.7519,3.4705,3.4362,2.6538,3.5206,2.9834,3.4765
Rainfed Palay Production,0401000000,Batangas,2.3441,1.6922,2.3011,2.0067,2.3024,2.8264,2.2959,2.1931,2.9135,2.4975,3.5814
Rainfed Palay Production,0402100000,Cavite,,2.1551,,2.0579,,2.0275,,1.897,,1.9123,
Rainfed Palay Production,0403400000,Laguna,3.279,3.1207,3.8095,2.6292,3.4268,2.9159,2.8951,2.4536,3.4348,2.4138,3.7293
Rainfed Palay Production,0405600000,Quezon,3.2804,3.2268,3.4315,3.2061,3.4334,3.2999,2.915,2.9061,3.3426,2.4278,3.4787
Rainfed Palay Production,0405800000,Rizal,2.2387,2.4193,3.1,2.667,3.3641,3.0415,2.9529,2.3618,,2.5477,
Rainfed Palay Production,0500500000,Albay,3.0435,3.5056,3.0833,3.3767,3.5118,3.6185,3.3253,3.0121,3.4981,3.3658,3.0413
Rainfed Palay Production,0501600000,Camarines Norte,4.2975,4.5374,4.2889,4.1652,3.9683,4.2439,3.9094,3.8777,3.8998,3.9606,3.827
Rainfed Palay Production,0501700000,Camarines Sur,3.6409,3.3513,3.3354,3.2381,3.3956,3.1095,3.3829,2.8867,3.4188,2.9157,3.4204
Rainfed Palay Production,0502000000,Catanduanes,2.4933,2.3511,2.9471,2.8457,2.4657,2.0291,3.7523,2.0603,3.5339,3.5204,2.599
Rainfed Palay Production,0504100000,Masbate,2.5877,2.8453,2.742,2.9458,2.8974,2.9817,2.6203,2.9921,3.2047,2.7327,3.1119
Rainfed Palay Production,0506200000,Sorsogon,3.9089,4.2048,4.0046,4.106,3.956,4.1516,4.1185,3.4329,3.4506,3.1576,2.3543
Rainfed Palay Production,0600400000,Aklan,2.2083,3.1926,2.449,2.679,1.4049,2.6733,2.0082,2.8165,2.204,2.209,2.751
Rainfed Palay Production,0600600000,Antique,3.2383,3.1966,3.165,3.3288,2.3891,3.2265,2.2752,3.1659,2.9714,2.9337,2.8457
Rainfed Palay Production,0601900000,Capiz,2.8989,3.168,2.8666,3.1697,2.8389,3.0812,2.9284,3.1421,3.0332,3.169,3.1347
Rainfed Palay Production,0603000000,Iloilo,3.3082,3.3879,3.2834,3.319,3.4299,3.2763,3.0509,3.2017,3.1759,2.7951,2.1732
Rainfed Palay Production,0607900000,Guimaras,2.4012,3.1572,2.4483,3.0082,2.5386,2.5612,2.0356,2.7758,2.0081,2.598,1.7447
Rainfed Palay Production,0701200000,Bohol,2.7045,2.7699,2.1732,2.425,2.6646,2.6607,2.7218,3.0106,2.8202,2.6637,3.2183
Rainfed Palay Production,0702200000,Cebu,2.8639,2.7662,2.8104,2.6036,2.5512,2.6812,2.2558,2.5644,2.7673,2.8164,2.9351
Rainfed Palay Production,0802600000,Eastern Samar,2.1283,2.7301,2.1222,2.8008,2.0346,2.6465,2.3454,2.5084,2.6911,2.43,2.7268
Rainfed Palay Production,0803700000,Leyte,3.3487,3.239,3.3387,3.5842,3.3677,3.5101,3.3868,3.443,3.3873,3.5101,3.4896
Rainfed Palay Production,0804800000,Northern Samar,2.5304,2.9515,2.5089,2.9517,2.5026,2.9366,2.5366,2.7145,2.5315,2.7165,2.5147
Rainfed Palay Production,0806000000,Samar (Western Samar),2.4964,3.0352,2.4435,2.9836,2.6004,3.0969,2.9481,3.3777,3.1013,3.1915,3.0485
Rainfed Palay Production,0806400000,Southern Leyte,3.1518,3.1161,2.9751,3.1245,2.9958,3.2048,3.0471,3.1387,2.8534,3.2305,3.1878
Rainfed Palay Production,0807800000,Biliran,,,,,0.67,,,,,,
Rainfed Palay Production,0906600000,Sulu,,1.6737,,1.7149,,1.7014,1.7059,,1.7143,,
Rainfed Palay Production,0907200000,Zamboanga del Norte,2.6103,2.8022,2.6612,3.0358,2.8511,3.0145,2.4289,3.1488,2.9702,3.4983,3.2784
Rainfed Palay Production,0907300000,Zamboanga del Sur,3.9362,3.7359,4.3045,3.5782,4.0677,4.1626,4.5017,4.3341,4.3841,4.3066,4.5029
Rainfed Palay Production,0907400000,Zamboanga City,,,,,,,,,3.79,3.3496,3.3986
Rainfed Palay Production,0908300000,Zamboanga Sibugay,4.0552,3.7126,3.7705,3.5547,3.4906,3.6116,3.4511,3.5175,3.8022,3.8276,3.9406
Rainfed Palay Production,1001300000,Bukidnon,3.5541,4.1717,3.8174,4.3438,3.9253,4.4194,3.8041,4.358,4.0332,4.1805,4.2553
Rainfed Palay Production,1001800000,Camiguin,,,,,,,1.5,,,,
Rainfed Palay Production,1003500000,Lanao del Norte,4.0817,3.7626,4.0277,3.981,4.205,3.9932,4.0785,4.2097,3.5477,3.9387,3.9943
Rainfed Palay Production,1004200000,Misamis Occidental,3.3278,3.3109,3.1881,3.2201,3.0523,3.2157,2.887,3.169,2.8574,3.1026,2.8933
Rainfed Palay Production,1004300000,Misamis Oriental,2.7333,2.6801,2.6273,2.5546,2.5819,2.7456,2.4369,2.8188,2.6261,2.7748,3.0639
Rainfed Palay Production,1102300000,Davao del Norte,3.4438,3.7047,3.3251,3.7139,3.3932,3.8078,3.3716,3.7923,3.7765,4.2285,3.7281
Rainfed Palay Production,1102400000,Davao del Sur,2.3048,2.4891,2.7322,2.2483,2.5521,2.6701,2.6628,2.9319,3.8989,1.21,3.58
Rainfed Palay Production,1102500000,Davao Oriental,2.8416,3.4772,3.004,3.457,3.084,3.5837,3.0835,3.6166,3.1008,3.6239,2.9444
Rainfed Palay Production,1108200000,Davao de Oro (Compostela Valley),3.5749,3.5991,3.8193,3.65,3.8958,3.5347,3.7699,3.718,3.7689,3.5475,4.0562
Rainfed Palay Production,1108600000,Davao Occidental,1.5826,1.2219,1.3442,1.2594,1.2674,1.29,1.1901,1.106,1.1035,1.1317,1.1764
Rainfed Palay Production,1130700000,Davao City,,,,,,,,,3.85,3.0731,3.0453
Rainfed Palay Production,1204700000,Cotabato (North Cotabato),3.103,2.7457,2.3498,2.9935,3.2258,2.9061,3.252,2.8271,3.2599,2.5408,3.4869
Rainfed Palay Production,1206300000,South Cotabato,2.8465,3.0036,2.78,2.9723,3.0055,2.9636,2.667,3.092,2.7119,2.7848,2.7854
Rainfed Palay Production,1206500000,Sultan Kudarat,2.3197,2.7919,2.2725,2.904,2.3087,2.9532,2.1189,2.8252,2.3086,2.8448,2.3508
Rainfed Palay Production,1208000000,Sarangani,2.832,2.9681,2.836,2.7963,2.7815,2.8291,2.5374,3.0318,2.7543,3.027,2.4238
Rainfed Palay Production,1400100000,Abra,,3.4339,,2.9785,,2.8608,,2.7635,,2.9566,
Rainfed Palay Production,1401100000,Benguet,,2.9883,,2.8381,,2.6098,,2.5525,,2.5658,
Rainfed Palay Production,1402700000,Ifugao,,3.8316,3.0,3.2993,3.0,3.2275,2.5,2.75,2.5,2.916,2.5
Rainfed Palay Production,1403200000,Kalinga,2.14,2.4339,,2.3021,,1.8752,,1.7925,,2.3854,
Rainfed Palay Production,1404400000,Mountain Province,,1.9825,,1.9457,,2.0215,,2.0082,,1.969,
Rainfed Palay Production,1408100000,Apayao,3.0448,2.211,3.718,2.393,3.5166,2.1685,3.2355,2.04,3.6974,2.543,3.742
Rainfed Palay Production,1600200000,Agusan del Norte,3.0242,2.2024,2.9028,2.9756,3.0453,3.0176,3.0591,3.0805,3.0845,3.1046,3.0485
Rainfed Palay Production,1600300000,Agusan del Sur,3.0972,2.5421,3.0501,3.2836,3.2009,3.1679,3.1959,3.2275,3.2688,3.2014,3.2244
Rainfed Palay Production,1606700000,Surigao del Norte,3.2329,3.1543,2.8036,3.2471,3.4693,3.3174,3.5184,3.3943,3.438,3.1164,3.2376
Rainfed Palay Production,1606800000,Surigao del Sur,2.7571,2.9917,2.7642,2.9746,2.8579,3.0703,3.1955,3.3153,2.9269,3.111,3.1766
Rainfed Palay Production,1608500000,Dinagat Islands,2.069,2.0882,1.9677,2.1312,2.1742,1.8295,2.2703,2.4399,2.2534,2.3419,2.3419
Rainfed Palay Production,1630400000,Butuan City,,,,,,,,,,,3.0215
Rainfed Palay Production,1704000000,Marinduque,2.3949,2.8161,2.7167,2.8099,2.8594,2.6788,2.7388,3.0008,2.9315,3.2561,2.7023
Rainfed Palay Production,1705100000,Occidental Mindoro,,3.9295,,3.9349,2.7408,3.7805,2.1528,3.7681,3.0558,3.6813,3.4557
Rainfed Palay Production,1705200000,Oriental Mindoro,3.319,3.2502,3.6731,2.8977,3.2803,2.8924,3.1282,2.9328,3.0782,2.8368,2.8017
Rainfed Palay Production,1705300000,Palawan,3.4325,3.4111,3.4624,3.4817,3.4815,3.5121,3.4673,3.5071,3.5127,3.5204,3.7283
Rainfed Palay Production,1705900000,Romblon,3.4017,3.3717,3.473,3.4654,3.4442,3.4598,3.1023,3.4681,3.361,3.6483,3.1219
Rainfed Palay Production,1731500000,Puerto Princesa City,,,,,,,,,,,4.2418
Rainfed Palay Production,1804500000,Negros Occidental,3.1134,3.4206,1.4474,3.3853,3.1344,3.4123,2.4831,3.3756,2.6741,2.943,3.0083
Rainfed Palay Production,1804600000,Negros Oriental,2.0966,2.2191,1.7494,2.2497,2.1137,2.7874,1.8888,2.7678,2.4023,2.7966,2.3205
Rainfed Palay Production,1806100000,Siquijor,3.7083,2.7843,3.6667,3.1882,2.7869,2.7702,2.7781,3.9,3.9097,3.5505,3.5263
Rainfed Palay Production,1830200000,Bacolod City,,,,,,,,,,,2.4721
Rainfed Palay Production,1900700000,Basilan,1.0674,1.0769,1.6011,2.5,1.5094,1.625,1.4042,2.4255,2.6154,2.4697,2.3947
Rainfed Palay Production,1903600000,Lanao del Sur,2.4731,2.8063,2.5077,2.8468,2.5339,2.9219,2.5296,2.9414,2.5396,2.9518,2.5461
Rainfed Palay Production,1907000000,Tawi-Tawi,,2.2979,,2.3972,,2.0976,,1.9135,,2.0709,
Rainfed Palay Production,1908700000,Maguindanao del Norte,,,,,,,3.3583,3.8163,3.4718,3.9069,3.5011
Rainfed Palay Production,1908800000,Maguindanao del Sur,3.8839,3.4276,3.3254,3.4566,3.4463,3.7435,3.5059,3.8485,3.6008,3.9401,3.6544
