Commodity Type,ADM2_PCODE,Province,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1
Yellow Corn Production,0607900000,Guimaras,31.0,250.0,41.53,246.0,60.0,154.0,80.0,110.0,110.0,140.0,90.0
Yellow Corn Production,0701200000,Bohol,8.0,1447.0,171.0,1026.0,144.0,1328.0,91.0,1593.0,266.0,818.0,75.0
Yellow Corn Production,0702200000,Cebu,110.0,155.0,110.0,150.0,104.0,272.0,140.0,283.0,226.0,757.0,220.0
Yellow Corn Production,0802600000,Eastern Samar,21.0,25.0,22.8,26.02,17.0,24.0,16.0,11.0,10.0,2.0,20.0
Yellow Corn Production,0803700000,Leyte,803.0,838.0,815.0,851.0,821.0,850.0,737.0,840.0,750.0,839.0,744.0
Yellow Corn Production,0804800000,Northern Samar,557.0,560.1,533.0,558.0,507.0,554.0,477.0,560.0,471.0,557.0,443.0
Yellow Corn Production,0806000000,Samar (Western Samar),225.0,306.0,242.0,302.46,249.0,301.0,280.0,347.0,300.0,322.0,340.0
Yellow Corn Production,0806400000,Southern Leyte,62.01,79.33,33.34,71.0,25.0,57.0,20.0,66.0,19.0,56.0,20.0
Yellow Corn Production,0807800000,Biliran,47.0,74.0,53.45,73.08,53.0,72.0,53.0,72.0,53.0,70.0,46.2
Yellow Corn Production,0906600000,Sulu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow Corn Production,0907200000,Zamboanga del Norte,742.0,1978.0,2015.37,989.0,954.0,1327.98,1034.0,1823.75,1023.44,1769.0,1040.5
Yellow Corn Production,0907300000,Zamboanga del Sur,2809.0,4899.0,2933.0,2786.57,4288.59,5803.0,3297.53,4299.5,3203.94,4171.49,3728.74
Yellow Corn Production,0907400000,Zamboanga City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,1064.0,673.0
Yellow Corn Production,0908300000,Zamboanga Sibugay,245.0,800.5,279.0,750.99,561.93,716.55,470.75,804.0,405.73,724.47,460.42
Yellow Corn Production,1001300000,Bukidnon,58829.19,108960.0,60414.62,113912.0,64906.0,127293.0,62851.0,130268.0,65194.0,123752.75,66755.0
Yellow Corn Production,1001800000,Camiguin,31.0,38.0,23.75,40.28,21.0,29.0,12.0,10.5,8.1,18.0,15.0
Yellow Corn Production,1003500000,Lanao del Norte,1078.0,11225.0,1550.0,11358.7,1772.0,11283.0,4078.1,11415.8,4078.0,11449.0,3912.5
Yellow Corn Production,1004200000,Misamis Occidental,345.0,703.0,313.0,750.0,305.0,650.0,295.0,860.0,370.0,900.0,370.0
Yellow Corn Production,1004300000,Misamis Oriental,5955.0,7802.0,4419.26,8336.0,4569.0,7138.0,3847.0,6963.0,2611.0,8728.0,5730.0
Yellow Corn Production,1102300000,Davao del Norte,3104.0,3356.0,3318.0,3187.0,3312.98,3257.96,3353.48,4462.86,3410.62,4524.42,3488.0
Yellow Corn Production,1102400000,Davao del Sur,2686.0,2377.0,3203.0,2516.0,2998.0,2455.25,2963.4,2333.0,2493.38,1281.0,3624.0
Yellow Corn Production,1102500000,Davao Oriental,615.0,592.0,553.0,569.0,488.0,574.0,554.0,570.0,570.0,584.0,584.0
Yellow Corn Production,1108200000,Davao de Oro (Compostela Valley),4220.0,4750.0,4519.0,4870.0,4411.0,4862.0,3974.38,3758.0,3441.0,3414.0,3319.0
Yellow Corn Production,1108600000,Davao Occidental,1176.0,933.0,1317.0,791.0,1282.0,811.08,1492.65,915.85,1552.36,883.95,1633.0
Yellow Corn Production,1130700000,Davao City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.5,956.0,895.0
Yellow Corn Production,1204700000,Cotabato (North Cotabato),32023.0,54318.0,30116.0,51827.0,29887.0,52037.0,29436.0,48780.0,29709.0,50763.0,29974.0
Yellow Corn Production,1206300000,South Cotabato,36249.0,67147.0,34219.0,71258.0,32979.0,74900.0,27480.0,75427.0,29965.0,74162.0,30861.0
Yellow Corn Production,1206500000,Sultan Kudarat,25252.0,42309.0,21786.0,43071.0,20230.0,42285.0,19968.0,42169.0,20812.0,42614.0,20567.0
Yellow Corn Production,1208000000,Sarangani,9103.0,20366.0,7160.99,19234.99,7154.0,20237.69,4032.98,20640.98,5598.98,21584.98,5710.0
Yellow Corn Production,1400100000,Abra,188.0,4.0,188.0,4.0,188.0,4.0,187.91,4.0,188.0,113.0,188.0
Yellow Corn Production,1401100000,Benguet,100.0,43.0,100.0,42.34,95.0,42.0,83.0,50.0,84.0,0.0,0.0
Yellow Corn Production,1402700000,Ifugao,10978.0,12808.01,7438.63,9786.0,7726.31,9790.0,7725.83,9695.72,7233.71,9146.8,6578.64
Yellow Corn Production,1403200000,Kalinga,8695.03,6828.0,8695.0,6827.0,8595.0,6705.0,8646.0,7046.0,8673.0,7023.0,8550.0
Yellow Corn Production,1404400000,Mountain Province,2942.0,4184.0,2942.0,3692.96,2942.0,3693.0,2519.01,3693.0,2942.0,3643.0,2905.0
Yellow Corn Production,1408100000,Apayao,4231.0,2842.0,4237.0,3107.42,4007.49,957.71,3286.49,1585.35,2438.49,1860.0,3257.47
Yellow Corn Production,1600200000,Agusan del Norte,340.0,1730.0,362.0,1691.0,398.0,1768.0,412.0,1786.0,414.0,1793.0,267.0
Yellow Corn Production,1600300000,Agusan del Sur,1880.0,12092.0,1440.0,9422.0,2800.0,11995.0,1246.0,12036.0,1229.0,12047.0,1255.0
Yellow Corn Production,1606700000,Surigao del Norte,80.0,196.0,84.34,195.0,97.0,213.0,108.0,215.0,115.0,234.0,125.0
Yellow Corn Production,1606800000,Surigao del Sur,98.0,1527.0,134.0,1808.0,111.0,1605.0,93.0,1730.0,160.0,1377.0,201.0
Yellow Corn Production,1608500000,Dinagat Islands,10.0,22.0,8.0,29.51,11.0,21.0,12.0,31.0,20.0,23.0,15.0
Yellow Corn Production,1630400000,Butuan City,,,,,,,,,,,150.0
Yellow Corn Production,1704000000,Marinduque,23.0,10.0,24.0,26.0,112.0,18.0,109.0,20.0,116.0,32.75,110.75
Yellow Corn Production,1705100000,Occidental Mindoro,14403.0,2747.0,14948.0,5184.0,14873.3,4039.5,13793.13,3739.4,13875.7,3206.68,14282.82
Yellow Corn Production,1705200000,Oriental Mindoro,285.0,1154.0,281.0,943.0,432.51,822.0,411.0,1000.99,406.0,871.0,405.8
Yellow Corn Production,1705300000,Palawan,1560.0,2813.0,1507.22,2721.0,1525.0,2611.0,1564.0,2598.0,1593.0,2446.0,1605.42
Yellow Corn Production,1705900000,Romblon,48.0,7.0,66.0,47.0,32.0,97.0,64.6,15.0,55.0,15.0,63.39
Yellow Corn Production,1731500000,Puerto Princesa City,,,,,,,,,,,104.58
Yellow Corn Production,1804500000,Negros Occidental,7400.0,20800.0,7609.0,20420.0,7635.0,16745.0,6238.0,6475.15,3756.0,5169.0,2258.0
Yellow Corn Production,1804600000,Negros Oriental,65.0,315.0,58.0,265.0,63.0,321.0,78.0,683.0,87.0,868.0,108.0
Yellow Corn Production,1806100000,Siquijor,0.0,0.0,0.0,12.0,0.0,50.0,4.0,67.0,2.0,53.0,65.0
Yellow Corn Production,1830200000,Bacolod City,,,,,,,,,,,0.0
Yellow Corn Production,1900700000,Basilan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow Corn Production,1903600000,Lanao del Sur,16868.7,23327.0,16969.0,23319.0,16867.7,23318.8,16964.7,23318.8,16962.7,23319.0,16963.0
Yellow Corn Production,1907000000,Tawi-Tawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow Corn Production,1908700000,Maguindanao del Norte,,,,,,,29047.0,29101.58,29047.0,29101.58,29047.0
Yellow Corn Production,1908800000,Maguindanao del Sur,54221.68,37041.52,56219.2,37041.52,66710.24,53239.47,37662.25,35568.26,37662.25,35568.26,37662.25
